"Plot Title: Ridge_ground"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20298810, SEN S/N: 20298810)","RH, % (LGR S/N: 20298810, SEN S/N: 20298810)","DewPt, °C (LGR S/N: 20298810, SEN S/N: 20298810)"
461,03/26/24 01:00:00 AM,14.888,40.860,2.036
462,03/26/24 01:15:00 AM,14.745,42.368,2.414
463,03/26/24 01:30:00 AM,14.745,43.159,2.673
464,03/26/24 01:45:00 AM,14.697,43.627,2.780
465,03/26/24 02:00:00 AM,14.457,44.606,2.873
466,03/26/24 02:15:00 AM,13.978,45.488,2.709
467,03/26/24 02:30:00 AM,14.002,46.365,2.997
468,03/26/24 02:45:00 AM,13.954,47.138,3.184
469,03/26/24 03:00:00 AM,13.954,47.729,3.358
470,03/26/24 03:15:00 AM,13.762,48.634,3.443
471,03/26/24 03:30:00 AM,14.026,48.793,3.731
472,03/26/24 03:45:00 AM,14.002,49.408,3.884
473,03/26/24 04:00:00 AM,13.882,49.700,3.856
474,03/26/24 04:15:00 AM,14.170,49.337,4.019
475,03/26/24 04:30:00 AM,13.882,49.546,3.812
476,03/26/24 04:45:00 AM,13.618,49.911,3.671
477,03/26/24 05:00:00 AM,13.834,49.756,3.827
478,03/26/24 05:15:00 AM,13.666,50.256,3.811
479,03/26/24 05:30:00 AM,13.281,51.798,3.875
480,03/26/24 05:45:00 AM,13.401,51.693,3.958
481,03/26/24 06:00:00 AM,13.161,52.361,3.913
482,03/26/24 06:15:00 AM,13.209,52.429,3.976
483,03/26/24 06:30:00 AM,14.098,52.830,4.908
484,03/26/24 06:45:00 AM,13.618,54.070,4.785
485,03/26/24 07:00:00 AM,13.329,58.275,5.555
486,03/26/24 07:15:00 AM,12.558,65.830,6.508
487,03/26/24 07:30:00 AM,11.953,71.731,7.102
488,03/26/24 07:45:00 AM,11.904,73.019,7.297
489,03/26/24 08:00:00 AM,11.929,74.399,7.575
490,03/26/24 08:15:00 AM,11.710,77.548,7.923
491,03/26/24 08:30:00 AM,11.273,80.902,8.065
492,03/26/24 08:45:00 AM,11.297,81.937,8.258
493,03/26/24 09:00:00 AM,11.613,81.249,8.455
494,03/26/24 09:15:00 AM,11.637,82.041,8.609
495,03/26/24 09:30:00 AM,12.025,79.787,8.615
496,03/26/24 09:45:00 AM,12.001,80.301,8.678
497,03/26/24 10:00:00 AM,11.880,81.878,8.821
498,03/26/24 10:15:00 AM,11.929,82.782,9.016
499,03/26/24 10:30:00 AM,11.880,83.176,9.031
500,03/26/24 10:45:00 AM,12.001,83.688,9.233
501,03/26/24 11:00:00 AM,11.953,84.616,9.333
502,03/26/24 11:15:00 AM,12.243,84.738,9.638
503,03/26/24 11:30:00 AM,12.461,85.698,10.004
504,03/26/24 11:45:00 AM,12.582,85.727,10.127
505,03/26/24 12:00:00 PM,12.437,88.690,10.439
506,03/26/24 12:15:00 PM,12.751,90.265,10.984
507,03/26/24 12:30:00 PM,12.316,90.131,10.533
508,03/26/24 12:45:00 PM,12.389,89.992,10.584
509,03/26/24 01:00:00 PM,12.340,89.927,10.527
510,03/26/24 01:15:00 PM,12.219,92.007,10.709
511,03/26/24 01:30:00 PM,12.340,92.582,10.912
512,03/26/24 01:45:00 PM,12.485,92.774,11.084
513,03/26/24 02:00:00 PM,12.558,92.171,11.070
514,03/26/24 02:15:00 PM,12.751,92.272,11.276
515,03/26/24 02:30:00 PM,13.353,92.841,11.958
516,03/26/24 02:45:00 PM,12.896,92.595,11.467
517,03/26/24 03:00:00 PM,12.775,91.915,11.249
518,03/26/24 03:15:00 PM,12.920,93.144,11.569
519,03/26/24 03:30:00 PM,12.654,94.158,11.447
520,03/26/24 03:45:00 PM,12.703,94.428,11.533
521,03/26/24 04:00:00 PM,12.871,95.523,11.854
522,03/26/24 04:15:00 PM,12.727,96.224,11.805
523,03/26/24 04:30:00 PM,12.847,96.205,11.923
524,03/26/24 04:45:00 PM,12.678,95.676,11.682
525,03/26/24 05:00:00 PM,12.775,95.854,11.803
526,03/26/24 05:15:00 PM,12.823,96.097,11.884
527,03/26/24 05:30:00 PM,12.920,94.998,11.829
528,03/26/24 05:45:00 PM,13.497,93.940,12.258
529,03/26/24 06:00:00 PM,13.425,93.534,12.129
530,03/26/24 06:15:00 PM,13.425,91.271,11.802
531,03/26/24 06:30:00 PM,13.906,88.519,11.868
532,03/26/24 06:45:00 PM,14.074,86.908,11.785
533,03/26/24 07:00:00 PM,14.002,86.195,11.602
534,03/26/24 07:15:00 PM,13.786,85.500,11.279
535,03/26/24 07:30:00 PM,13.594,85.723,11.125
536,03/26/24 07:45:00 PM,13.690,84.993,11.104
537,03/26/24 08:00:00 PM,13.329,85.849,10.884
538,03/26/24 08:15:00 PM,13.353,85.318,10.824
539,03/26/24 08:30:00 PM,13.329,84.856,10.727
540,03/26/24 08:45:00 PM,13.353,84.241,10.652
541,03/26/24 09:00:00 PM,13.088,84.853,10.489
542,03/26/24 09:15:00 PM,13.064,84.713,10.443
543,03/26/24 09:30:00 PM,12.920,85.619,10.444
544,03/26/24 09:45:00 PM,12.606,86.692,10.301
545,03/26/24 10:00:00 PM,12.630,86.565,10.306
546,03/26/24 10:15:00 PM,12.413,87.045,10.165
547,03/26/24 10:30:00 PM,12.509,86.908,10.239
548,03/26/24 10:45:00 PM,12.437,87.050,10.190
549,03/26/24 11:00:00 PM,11.467,89.449,9.590
550,03/26/24 11:15:00 PM,12.147,88.461,10.117
551,03/26/24 11:30:00 PM,12.147,88.198,10.077
552,03/26/24 11:45:00 PM,12.268,87.063,10.024
553,03/27/24 12:00:00 AM,12.147,87.987,10.045
554,03/27/24 12:15:00 AM,11.686,88.138,9.612
555,03/27/24 12:30:00 AM,11.759,88.997,9.812
556,03/27/24 12:45:00 AM,11.807,88.799,9.831
557,03/27/24 01:00:00 AM,11.467,89.240,9.559
558,03/27/24 01:15:00 AM,11.662,88.580,9.654
559,03/27/24 01:30:00 AM,11.419,88.468,9.397
560,03/27/24 01:45:00 AM,11.516,88.150,9.445
561,03/27/24 02:00:00 AM,11.565,87.529,9.400
562,03/27/24 02:15:00 AM,11.321,86.863,9.058
563,03/27/24 02:30:00 AM,11.880,84.947,9.313
564,03/27/24 02:45:00 AM,11.662,84.495,9.027
565,03/27/24 03:00:00 AM,11.540,84.868,8.966
566,03/27/24 03:15:00 AM,10.516,88.692,8.536
567,03/27/24 03:30:00 AM,11.224,87.394,9.043
568,03/27/24 03:45:00 AM,10.932,87.402,8.755
569,03/27/24 04:00:00 AM,10.736,88.249,8.688
570,03/27/24 04:15:00 AM,11.175,87.540,9.017
571,03/27/24 04:30:00 AM,10.858,87.937,8.763
572,03/27/24 04:45:00 AM,9.608,87.947,7.526
573,03/27/24 05:00:00 AM,9.460,86.338,7.140
574,03/27/24 05:15:00 AM,9.262,82.792,6.398
575,03/27/24 05:30:00 AM,8.941,81.541,5.883
576,03/27/24 05:45:00 AM,8.742,80.368,5.498
577,03/27/24 06:00:00 AM,8.543,79.730,5.200
578,03/27/24 06:15:00 AM,8.170,80.832,5.013
579,03/27/24 06:30:00 AM,8.369,77.632,4.681
580,03/27/24 06:45:00 AM,7.945,79.787,4.624
581,03/27/24 07:00:00 AM,7.870,79.366,4.481
582,03/27/24 07:15:00 AM,7.820,79.652,4.479
583,03/27/24 07:30:00 AM,7.419,80.503,4.224
584,03/27/24 07:45:00 AM,7.368,81.027,4.258
585,03/27/24 08:00:00 AM,6.990,82.723,4.154
586,03/27/24 08:15:00 AM,7.116,81.929,4.154
587,03/27/24 08:30:00 AM,7.343,80.486,4.147
588,03/27/24 08:45:00 AM,7.419,81.172,4.331
589,03/27/24 09:00:00 AM,7.368,83.260,4.609
590,03/27/24 09:15:00 AM,7.720,84.240,5.105
591,03/27/24 09:30:00 AM,8.568,77.756,4.896
592,03/27/24 09:45:00 AM,9.238,76.942,5.410
593,03/27/24 10:00:00 AM,9.064,77.999,5.421
594,03/27/24 10:15:00 AM,10.467,77.724,6.742
595,03/27/24 10:30:00 AM,10.834,75.068,6.633
596,03/27/24 10:45:00 AM,11.248,72.973,6.654
597,03/27/24 11:00:00 AM,12.461,72.820,7.798
598,03/27/24 11:15:00 AM,12.437,68.835,7.005
599,03/27/24 11:30:00 AM,12.968,69.593,7.666
600,03/27/24 11:45:00 AM,13.449,67.063,7.617
601,03/27/24 12:00:00 PM,13.353,65.303,7.157
602,03/27/24 12:15:00 PM,13.473,65.382,7.288
603,03/27/24 12:30:00 PM,16.225,61.846,9.125
604,03/27/24 12:45:00 PM,16.010,61.899,8.934
605,03/27/24 01:00:00 PM,15.199,57.937,7.233
606,03/27/24 01:15:00 PM,15.223,57.640,7.183
607,03/27/24 01:30:00 PM,15.843,56.161,7.398
608,03/27/24 01:45:00 PM,15.772,55.452,7.151
609,03/27/24 02:00:00 PM,16.796,50.558,6.789
610,03/27/24 02:15:00 PM,17.058,50.904,7.129
611,03/27/24 02:30:00 PM,15.652,51.237,5.921
612,03/27/24 02:45:00 PM,16.439,50.758,6.515
613,03/27/24 03:00:00 PM,17.415,50.922,7.464
614,03/27/24 03:15:00 PM,17.915,46.101,6.494
615,03/27/24 03:30:00 PM,16.654,49.140,6.252
616,03/27/24 03:45:00 PM,16.749,46.931,5.684
617,03/27/24 04:00:00 PM,19.127,44.822,7.194
618,03/27/24 04:15:00 PM,19.056,41.100,5.873
619,03/27/24 04:30:00 PM,16.558,43.753,4.512
620,03/27/24 04:45:00 PM,17.915,41.455,4.969
621,03/27/24 05:00:00 PM,16.654,43.796,4.612
622,03/27/24 05:15:00 PM,16.225,45.514,4.768
623,03/27/24 05:30:00 PM,16.296,45.459,4.817
624,03/27/24 05:45:00 PM,15.843,46.535,4.734
625,03/27/24 06:00:00 PM,15.485,47.553,4.712
626,03/27/24 06:15:00 PM,15.414,47.512,4.634
627,03/27/24 06:30:00 PM,14.625,49.738,4.552
628,03/27/24 06:45:00 PM,14.194,51.005,4.506
629,03/27/24 07:00:00 PM,13.666,52.982,4.547
630,03/27/24 07:15:00 PM,12.920,54.302,4.193
631,03/27/24 07:30:00 PM,12.147,57.104,4.163
632,03/27/24 07:45:00 PM,11.904,56.677,3.833
633,03/27/24 08:00:00 PM,11.467,56.760,3.443
634,03/27/24 08:15:00 PM,11.248,57.203,3.343
635,03/27/24 08:30:00 PM,10.980,55.908,2.779
636,03/27/24 08:45:00 PM,10.663,58.152,3.016
637,03/27/24 09:00:00 PM,10.026,61.988,3.279
638,03/27/24 09:15:00 PM,9.558,63.333,3.124
639,03/27/24 09:30:00 PM,9.163,64.334,2.957
640,03/27/24 09:45:00 PM,8.990,65.109,2.952
641,03/27/24 10:00:00 PM,8.643,66.135,2.828
642,03/27/24 10:15:00 PM,8.295,67.126,2.692
643,03/27/24 10:30:00 PM,7.995,67.638,2.505
644,03/27/24 10:45:00 PM,7.519,68.820,2.277
645,03/27/24 11:00:00 PM,7.343,68.618,2.069
646,03/27/24 11:15:00 PM,7.041,68.954,1.842
647,03/27/24 11:30:00 PM,6.788,69.719,1.743
648,03/27/24 11:45:00 PM,6.509,70.781,1.671
649,03/28/24 12:00:00 AM,6.204,72.329,1.657
650,03/28/24 12:15:00 AM,6.051,72.740,1.582
651,03/28/24 12:30:00 AM,5.719,72.893,1.288
652,03/28/24 12:45:00 AM,5.642,73.701,1.355
653,03/28/24 01:00:00 AM,5.591,73.444,1.260
654,03/28/24 01:15:00 AM,5.437,74.343,1.267
655,03/28/24 01:30:00 AM,5.385,74.496,1.244
656,03/28/24 01:45:00 AM,5.024,76.268,1.193
657,03/28/24 02:00:00 AM,5.102,75.254,1.098
658,03/28/24 02:15:00 AM,4.532,77.348,0.892
659,03/28/24 02:30:00 AM,4.688,77.167,1.014
660,03/28/24 02:45:00 AM,4.610,77.741,1.032
661,03/28/24 03:00:00 AM,4.298,78.769,0.893
662,03/28/24 03:15:00 AM,3.958,79.173,0.625
663,03/28/24 03:30:00 AM,3.775,80.113,0.594
664,03/28/24 03:45:00 AM,3.932,79.751,0.691
665,03/28/24 04:00:00 AM,3.617,81.027,0.581
666,03/28/24 04:15:00 AM,3.512,81.450,0.542
667,03/28/24 04:30:00 AM,3.485,81.260,0.487
668,03/28/24 04:45:00 AM,3.354,82.043,0.477
669,03/28/24 05:00:00 AM,3.485,80.840,0.423
670,03/28/24 05:15:00 AM,3.301,81.717,0.376
671,03/28/24 05:30:00 AM,3.168,81.791,0.257
672,03/28/24 05:45:00 AM,2.610,83.717,-0.004
673,03/28/24 06:00:00 AM,2.797,84.743,0.329
674,03/28/24 06:15:00 AM,2.930,83.689,0.306
675,03/28/24 06:30:00 AM,2.236,85.789,-0.075
676,03/28/24 06:45:00 AM,2.021,85.916,-0.269
677,03/28/24 07:00:00 AM,1.913,87.061,-0.215
678,03/28/24 07:15:00 AM,1.778,86.799,-0.385
679,03/28/24 07:30:00 AM,1.534,88.029,-0.456
680,03/28/24 07:45:00 AM,1.262,89.542,-0.521
681,03/28/24 08:00:00 AM,1.344,89.263,-0.478
682,03/28/24 08:15:00 AM,1.643,89.214,-0.188
683,03/28/24 08:30:00 AM,2.021,89.410,0.213
684,03/28/24 08:45:00 AM,2.557,88.210,0.582
685,03/28/24 09:00:00 AM,2.903,86.821,0.731
686,03/28/24 09:15:00 AM,3.248,85.392,0.868
687,03/28/24 09:30:00 AM,3.591,82.934,0.844
688,03/28/24 09:45:00 AM,4.141,81.147,1.113
689,03/28/24 10:00:00 AM,4.662,76.811,0.930
690,03/28/24 10:15:00 AM,5.437,73.550,1.129
691,03/28/24 10:30:00 AM,5.796,65.620,0.002
692,03/28/24 10:45:00 AM,6.636,62.426,0.153
693,03/28/24 11:00:00 AM,6.077,62.789,-0.303
694,03/28/24 11:15:00 AM,6.509,61.135,-0.241
695,03/28/24 11:30:00 AM,7.720,57.157,0.015
696,03/28/24 11:45:00 AM,8.519,56.779,0.678
697,03/28/24 12:00:00 PM,8.419,50.784,-0.904
698,03/28/24 12:15:00 PM,8.618,47.528,-1.605
699,03/28/24 12:30:00 PM,9.064,44.076,-2.205
700,03/28/24 12:45:00 PM,9.312,43.361,-2.199
701,03/28/24 01:00:00 PM,9.287,43.855,-2.070
702,03/28/24 01:15:00 PM,9.706,41.161,-2.541
703,03/28/24 01:30:00 PM,9.879,37.522,-3.631
704,03/28/24 01:45:00 PM,10.467,39.073,-2.557
705,03/28/24 02:00:00 PM,10.907,34.691,-3.773
706,03/28/24 02:15:00 PM,11.346,34.026,-3.648
707,03/28/24 02:30:00 PM,11.370,31.701,-4.585
708,03/28/24 02:45:00 PM,12.025,32.020,-3.875
709,03/28/24 03:00:00 PM,11.807,30.570,-4.696
710,03/28/24 03:15:00 PM,13.112,30.029,-3.803
711,03/28/24 03:30:00 PM,12.316,30.875,-4.117
712,03/28/24 03:45:00 PM,13.088,30.550,-3.588
713,03/28/24 04:00:00 PM,12.147,29.946,-4.680
714,03/28/24 04:15:00 PM,12.823,29.414,-4.337
715,03/28/24 04:30:00 PM,12.389,29.476,-4.685
716,03/28/24 04:45:00 PM,12.630,29.333,-4.542
717,03/28/24 05:00:00 PM,12.413,29.642,-4.588
718,03/28/24 05:15:00 PM,12.654,29.335,-4.520
719,03/28/24 05:30:00 PM,12.727,28.816,-4.701
720,03/28/24 05:45:00 PM,12.509,29.945,-4.366
721,03/28/24 06:00:00 PM,12.654,31.198,-3.680
722,03/28/24 06:15:00 PM,12.630,32.204,-3.267
723,03/28/24 06:30:00 PM,12.243,32.688,-3.402
724,03/28/24 06:45:00 PM,11.953,33.890,-3.166
725,03/28/24 07:00:00 PM,11.807,33.844,-3.313
726,03/28/24 07:15:00 PM,11.394,34.674,-3.349
727,03/28/24 07:30:00 PM,11.151,35.900,-3.093
728,03/28/24 07:45:00 PM,10.932,36.486,-3.069
729,03/28/24 08:00:00 PM,10.638,37.379,-3.003
730,03/28/24 08:15:00 PM,10.394,38.243,-2.913
731,03/28/24 08:30:00 PM,10.198,38.949,-2.842
732,03/28/24 08:45:00 PM,10.026,39.436,-2.829
733,03/28/24 09:00:00 PM,9.756,40.382,-2.754
734,03/28/24 09:15:00 PM,9.312,41.272,-2.862
735,03/28/24 09:30:00 PM,8.866,42.251,-2.951
736,03/28/24 09:45:00 PM,8.469,43.880,-2.808
737,03/28/24 10:00:00 PM,8.145,44.211,-3.003
738,03/28/24 10:15:00 PM,7.444,46.490,-2.978
739,03/28/24 10:30:00 PM,7.217,47.559,-2.886
740,03/28/24 10:45:00 PM,6.914,49.731,-2.576
741,03/28/24 11:00:00 PM,6.306,52.138,-2.519
742,03/28/24 11:15:00 PM,6.712,50.396,-2.588
743,03/28/24 11:30:00 PM,6.128,51.305,-2.896
744,03/28/24 11:45:00 PM,5.949,52.385,-2.789
745,03/29/24 12:00:00 AM,5.924,53.066,-2.644
746,03/29/24 12:15:00 AM,5.872,55.102,-2.200
747,03/29/24 12:30:00 AM,4.921,56.631,-2.737
748,03/29/24 12:45:00 AM,5.847,54.093,-2.465
749,03/29/24 01:00:00 AM,5.745,54.256,-2.522
750,03/29/24 01:15:00 AM,6.230,53.200,-2.326
751,03/29/24 01:30:00 AM,6.153,53.486,-2.327
752,03/29/24 01:45:00 AM,5.949,53.872,-2.424
753,03/29/24 02:00:00 AM,5.642,54.890,-2.466
754,03/29/24 02:15:00 AM,5.514,55.460,-2.452
755,03/29/24 02:30:00 AM,5.282,56.892,-2.338
756,03/29/24 02:45:00 AM,5.462,57.008,-2.142
757,03/29/24 03:00:00 AM,5.385,56.820,-2.257
758,03/29/24 03:15:00 AM,5.128,57.452,-2.356
759,03/29/24 03:30:00 AM,5.154,57.660,-2.285
760,03/29/24 03:45:00 AM,5.334,56.900,-2.288
761,03/29/24 04:00:00 AM,5.257,57.502,-2.224
762,03/29/24 04:15:00 AM,4.921,58.293,-2.363
763,03/29/24 04:30:00 AM,5.231,58.139,-2.105
764,03/29/24 04:45:00 AM,4.895,60.085,-1.996
765,03/29/24 05:00:00 AM,4.792,59.143,-2.298
766,03/29/24 05:15:00 AM,5.102,58.932,-2.051
767,03/29/24 05:30:00 AM,4.973,60.358,-1.864
768,03/29/24 05:45:00 AM,5.231,59.185,-1.874
769,03/29/24 06:00:00 AM,4.428,62.104,-2.013
770,03/29/24 06:15:00 AM,5.282,59.600,-1.734
771,03/29/24 06:30:00 AM,5.796,57.558,-1.703
772,03/29/24 06:45:00 AM,5.437,58.870,-1.748
773,03/29/24 07:00:00 AM,5.462,58.584,-1.788
774,03/29/24 07:15:00 AM,5.257,59.161,-1.855
775,03/29/24 07:30:00 AM,5.539,58.130,-1.816
776,03/29/24 07:45:00 AM,5.360,59.467,-1.690
777,03/29/24 08:00:00 AM,4.973,60.617,-1.808
778,03/29/24 08:15:00 AM,5.334,59.318,-1.747
779,03/29/24 08:30:00 AM,5.872,58.359,-1.451
780,03/29/24 08:45:00 AM,6.331,57.614,-1.186
781,03/29/24 09:00:00 AM,6.661,56.697,-1.086
782,03/29/24 09:15:00 AM,7.469,55.404,-0.633
783,03/29/24 09:30:00 AM,8.494,53.382,-0.169
784,03/29/24 09:45:00 AM,9.287,51.269,0.028
785,03/29/24 10:00:00 AM,10.443,49.421,0.603
786,03/29/24 10:15:00 AM,11.565,46.802,0.893
787,03/29/24 10:30:00 AM,12.389,44.105,0.832
788,03/29/24 10:45:00 AM,13.762,42.602,1.600
789,03/29/24 11:00:00 AM,14.457,41.670,1.921
790,03/29/24 11:15:00 AM,14.984,40.138,1.872
791,03/29/24 11:30:00 AM,15.605,38.764,1.940
792,03/29/24 11:45:00 AM,16.129,37.499,1.941
793,03/29/24 12:00:00 PM,16.749,36.947,2.283
794,03/29/24 12:15:00 PM,16.701,34.537,1.286
795,03/29/24 12:30:00 PM,16.201,35.140,1.089
796,03/29/24 12:45:00 PM,17.819,33.661,1.906
797,03/29/24 01:00:00 PM,18.390,31.207,1.327
798,03/29/24 01:15:00 PM,18.200,32.709,1.831
799,03/29/24 01:30:00 PM,19.127,32.199,2.417
800,03/29/24 01:45:00 PM,18.224,30.331,0.776
801,03/29/24 02:00:00 PM,18.271,28.739,0.050
802,03/29/24 02:15:00 PM,18.176,29.497,0.338
803,03/29/24 02:30:00 PM,18.628,27.163,-0.446
804,03/29/24 02:45:00 PM,19.484,27.364,0.392
805,03/29/24 03:00:00 PM,19.199,27.442,0.188
806,03/29/24 03:15:00 PM,20.412,27.032,1.010
807,03/29/24 03:30:00 PM,20.770,26.553,1.057
808,03/29/24 03:45:00 PM,19.841,26.315,0.136
809,03/29/24 04:00:00 PM,19.603,26.196,-0.132
810,03/29/24 04:15:00 PM,21.437,24.875,0.679
811,03/29/24 04:30:00 PM,19.199,26.704,-0.202
812,03/29/24 04:45:00 PM,21.056,25.255,0.576
813,03/29/24 05:00:00 PM,19.960,25.615,-0.149
814,03/29/24 05:15:00 PM,19.841,25.843,-0.124
815,03/29/24 05:30:00 PM,19.008,26.790,-0.318
816,03/29/24 05:45:00 PM,19.103,26.461,-0.413
817,03/29/24 06:00:00 PM,20.436,27.101,1.067
818,03/29/24 06:15:00 PM,19.460,26.589,-0.040
819,03/29/24 06:30:00 PM,18.937,27.254,-0.134
820,03/29/24 06:45:00 PM,19.080,28.069,0.409
821,03/29/24 07:00:00 PM,19.032,27.865,0.264
822,03/29/24 07:15:00 PM,18.580,28.297,0.095
823,03/29/24 07:30:00 PM,18.461,28.555,0.122
824,03/29/24 07:45:00 PM,18.319,29.076,0.257
825,03/29/24 08:00:00 PM,17.938,29.577,0.171
826,03/29/24 08:15:00 PM,17.534,30.273,0.150
827,03/29/24 08:30:00 PM,17.415,30.528,0.166
828,03/29/24 08:45:00 PM,16.915,31.409,0.133
829,03/29/24 09:00:00 PM,16.558,31.904,0.042
830,03/29/24 09:15:00 PM,15.891,33.024,-0.058
831,03/29/24 09:30:00 PM,15.533,33.709,-0.085
832,03/29/24 09:45:00 PM,14.864,34.686,-0.275
833,03/29/24 10:00:00 PM,14.721,36.064,0.141
834,03/29/24 10:15:00 PM,14.505,35.978,-0.084
835,03/29/24 10:30:00 PM,14.194,36.946,0.009
836,03/29/24 10:45:00 PM,13.978,37.566,0.047
837,03/29/24 11:00:00 PM,13.642,38.236,-0.008
838,03/29/24 11:15:00 PM,13.425,38.979,0.065
839,03/29/24 11:30:00 PM,13.088,39.644,-0.004
840,03/29/24 11:45:00 PM,13.016,40.176,0.115
841,03/30/24 12:00:00 AM,12.195,40.749,-0.430
842,03/30/24 12:15:00 AM,11.929,41.477,-0.428
843,03/30/24 12:30:00 AM,11.540,42.814,-0.346
844,03/30/24 12:45:00 AM,11.078,44.040,-0.381
845,03/30/24 01:00:00 AM,11.102,44.417,-0.243
846,03/30/24 01:15:00 AM,10.883,45.291,-0.178
847,03/30/24 01:30:00 AM,10.492,45.986,-0.329
848,03/30/24 01:45:00 AM,10.222,47.154,-0.237
849,03/30/24 02:00:00 AM,9.903,48.829,-0.059
850,03/30/24 02:15:00 AM,9.608,49.278,-0.208
851,03/30/24 02:30:00 AM,9.015,52.708,0.147
852,03/30/24 02:45:00 AM,9.361,50.552,-0.092
853,03/30/24 03:00:00 AM,8.965,51.223,-0.282
854,03/30/24 03:15:00 AM,8.618,52.260,-0.337
855,03/30/24 03:30:00 AM,8.817,52.288,-0.145
856,03/30/24 03:45:00 AM,8.568,52.733,-0.262
857,03/30/24 04:00:00 AM,8.643,53.014,-0.122
858,03/30/24 04:15:00 AM,8.767,53.362,0.081
859,03/30/24 04:30:00 AM,9.015,52.407,0.070
860,03/30/24 04:45:00 AM,8.965,52.670,0.091
861,03/30/24 05:00:00 AM,8.891,53.200,0.156
862,03/30/24 05:15:00 AM,9.015,53.248,0.284
863,03/30/24 05:30:00 AM,9.312,51.907,0.217
864,03/30/24 05:45:00 AM,8.668,53.108,-0.075
865,03/30/24 06:00:00 AM,8.270,54.723,-0.047
866,03/30/24 06:15:00 AM,8.767,52.401,-0.162
867,03/30/24 06:30:00 AM,9.262,51.053,-0.051
868,03/30/24 06:45:00 AM,8.990,52.824,0.153
869,03/30/24 07:00:00 AM,10.687,46.813,0.092
870,03/30/24 07:15:00 AM,10.980,44.713,-0.264
871,03/30/24 07:30:00 AM,11.516,42.435,-0.490
872,03/30/24 07:45:00 AM,11.759,40.827,-0.798
873,03/30/24 08:00:00 AM,11.710,41.200,-0.717
874,03/30/24 08:15:00 AM,11.516,41.964,-0.642
875,03/30/24 08:30:00 AM,12.364,39.850,-0.584
876,03/30/24 08:45:00 AM,13.016,38.649,-0.420
877,03/30/24 09:00:00 AM,13.546,37.842,-0.237
878,03/30/24 09:15:00 AM,14.409,36.678,0.099
879,03/30/24 09:30:00 AM,13.882,39.603,0.694
880,03/30/24 09:45:00 AM,15.461,36.623,1.014
881,03/30/24 10:00:00 AM,16.320,35.087,1.173
882,03/30/24 10:15:00 AM,17.415,34.245,1.796
883,03/30/24 10:30:00 AM,17.724,33.094,1.581
884,03/30/24 10:45:00 AM,19.127,32.397,2.506
885,03/30/24 11:00:00 AM,19.651,30.818,2.243
886,03/30/24 11:15:00 AM,20.460,30.521,2.806
887,03/30/24 11:30:00 AM,20.698,29.974,2.750
888,03/30/24 11:45:00 AM,20.936,28.888,2.420
889,03/30/24 12:00:00 PM,20.698,30.408,2.958
890,03/30/24 12:15:00 PM,22.441,28.606,3.572
891,03/30/24 12:30:00 PM,22.130,29.926,3.965
892,03/30/24 12:45:00 PM,21.963,29.710,3.714
893,03/30/24 01:00:00 PM,21.509,31.345,4.104
894,03/30/24 01:15:00 PM,22.369,31.353,4.856
895,03/30/24 01:30:00 PM,21.246,31.955,4.157
896,03/30/24 01:45:00 PM,23.112,32.019,5.813
897,03/30/24 02:00:00 PM,21.318,33.456,4.890
898,03/30/24 02:15:00 PM,21.413,33.465,4.978
899,03/30/24 02:30:00 PM,23.617,29.780,5.177
900,03/30/24 02:45:00 PM,24.339,30.716,6.261
901,03/30/24 03:00:00 PM,24.219,30.706,6.152
902,03/30/24 03:15:00 PM,23.809,33.251,6.981
903,03/30/24 03:30:00 PM,23.689,33.374,6.931
904,03/30/24 03:45:00 PM,22.441,34.489,6.323
905,03/30/24 04:00:00 PM,23.280,33.236,6.512
906,03/30/24 04:15:00 PM,23.472,33.587,6.836
907,03/30/24 04:30:00 PM,23.304,34.304,7.002
908,03/30/24 04:45:00 PM,23.930,33.596,7.240
909,03/30/24 05:00:00 PM,23.641,33.869,7.108
910,03/30/24 05:15:00 PM,23.521,33.925,7.027
911,03/30/24 05:30:00 PM,23.472,34.685,7.314
912,03/30/24 05:45:00 PM,23.040,35.506,7.281
913,03/30/24 06:00:00 PM,23.016,36.033,7.478
914,03/30/24 06:15:00 PM,23.280,35.562,7.516
915,03/30/24 06:30:00 PM,22.585,36.947,7.468
916,03/30/24 06:45:00 PM,22.657,36.559,7.375
917,03/30/24 07:00:00 PM,22.417,37.193,7.417
918,03/30/24 07:15:00 PM,22.106,38.081,7.489
919,03/30/24 07:30:00 PM,21.963,38.524,7.532
920,03/30/24 07:45:00 PM,21.795,39.095,7.600
921,03/30/24 08:00:00 PM,21.485,39.974,7.650
922,03/30/24 08:15:00 PM,21.318,40.411,7.660
923,03/30/24 08:30:00 PM,21.079,40.904,7.624
924,03/30/24 08:45:00 PM,20.722,41.576,7.541
925,03/30/24 09:00:00 PM,20.936,41.277,7.628
926,03/30/24 09:15:00 PM,20.555,42.267,7.632
927,03/30/24 09:30:00 PM,20.341,42.725,7.596
928,03/30/24 09:45:00 PM,20.198,43.255,7.647
929,03/30/24 10:00:00 PM,20.079,43.818,7.728
930,03/30/24 10:15:00 PM,20.222,43.963,7.906
931,03/30/24 10:30:00 PM,19.793,45.093,7.888
932,03/30/24 10:45:00 PM,19.888,44.722,7.854
933,03/30/24 11:00:00 PM,19.651,45.267,7.814
