"Plot Title: SL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20061391, SEN S/N: 20061391, LBL: Temp)","RH, % (LGR S/N: 20061391, SEN S/N: 20061391, LBL: RH)","DewPt, °C (LGR S/N: 20061391, SEN S/N: 20061391)","Max: Temperature, °C (LGR S/N: 20061391)","Min: Temperature, °C (LGR S/N: 20061391)"
369,05/10/24 09:00:00 AM,15.223,94.076,13.999,15.223,15.223
370,05/10/24 09:15:00 AM,15.390,90.578,13.652,15.390,15.390
371,05/10/24 09:30:00 AM,15.748,88.325,13.662,15.748,15.748
372,05/10/24 09:45:00 AM,15.652,90.220,13.858,15.652,15.652
373,05/10/24 10:00:00 AM,15.629,88.029,13.498,15.629,15.629
374,05/10/24 10:15:00 AM,15.867,85.553,13.340,15.867,15.867
375,05/10/24 10:30:00 AM,15.891,84.200,13.143,15.891,15.891
376,05/10/24 10:45:00 AM,15.891,84.254,13.152,15.891,15.891
377,05/10/24 11:00:00 AM,15.772,83.190,12.858,15.772,15.772
378,05/10/24 11:15:00 AM,15.247,86.057,12.809,15.247,15.247
379,05/10/24 11:30:00 AM,14.697,86.949,12.407,14.697,14.697
380,05/10/24 11:45:00 AM,14.625,88.374,12.558,14.625,14.625
381,05/10/24 12:00:00 PM,14.936,87.622,12.749,14.936,14.936
382,05/10/24 12:15:00 PM,15.270,85.847,12.799,15.270,15.270
383,05/10/24 12:30:00 PM,16.010,79.490,12.459,16.010,16.010
384,05/10/24 12:45:00 PM,15.796,81.933,12.671,15.796,15.796
385,05/10/24 01:00:00 PM,16.034,80.854,12.720,16.034,16.034
386,05/10/24 01:15:00 PM,16.034,77.820,12.185,16.034,16.034
387,05/10/24 01:30:00 PM,15.175,79.865,11.708,15.175,15.175
388,05/10/24 01:45:00 PM,15.151,81.955,12.042,15.151,15.151
389,05/10/24 02:00:00 PM,14.625,84.155,11.890,14.625,14.625
390,05/10/24 02:15:00 PM,14.002,85.146,11.436,14.002,14.002
391,05/10/24 02:30:00 PM,14.409,85.133,11.836,14.409,14.409
392,05/10/24 02:45:00 PM,14.266,83.639,11.452,14.266,14.266
393,05/10/24 03:00:00 PM,14.098,84.602,11.443,14.098,14.098
394,05/10/24 03:15:00 PM,14.361,83.742,11.563,14.361,14.361
395,05/10/24 03:30:00 PM,14.601,81.311,11.394,14.601,14.601
396,05/10/24 03:45:00 PM,14.577,83.845,11.792,14.577,14.577
397,05/10/24 04:00:00 PM,14.697,79.983,11.261,14.697,14.697
398,05/10/24 04:15:00 PM,14.553,82.451,11.538,14.553,14.553
399,05/10/24 04:30:00 PM,15.605,80.539,12.245,15.605,15.605
400,05/10/24 04:45:00 PM,14.888,82.799,11.925,14.888,14.888
401,05/10/24 05:00:00 PM,15.629,80.959,12.341,15.629,15.629
402,05/10/24 05:15:00 PM,16.201,79.587,12.662,16.201,16.201
403,05/10/24 05:30:00 PM,15.605,78.401,11.871,15.605,15.605
404,05/10/24 05:45:00 PM,15.318,82.047,12.222,15.318,15.318
405,05/10/24 06:00:00 PM,15.461,83.010,12.524,15.461,15.461
406,05/10/24 06:15:00 PM,15.605,78.150,11.826,15.605,15.605
407,05/10/24 06:30:00 PM,15.629,80.074,12.188,15.629,15.629
408,05/10/24 06:45:00 PM,15.294,78.669,11.615,15.294,15.294
409,05/10/24 07:00:00 PM,14.912,80.967,11.640,14.912,14.912
410,05/10/24 07:15:00 PM,14.601,83.443,11.750,14.601,14.601
411,05/10/24 07:30:00 PM,14.337,85.009,11.745,14.337,14.337
412,05/10/24 07:45:00 PM,14.050,86.072,11.630,14.050,14.050
413,05/10/24 08:00:00 PM,13.546,88.299,11.477,13.546,13.546
414,05/10/24 08:15:00 PM,13.209,90.248,11.436,13.209,13.209
415,05/10/24 08:30:00 PM,12.775,91.499,11.189,12.775,12.775
416,05/10/24 08:45:00 PM,12.413,92.367,10.953,12.413,12.413
417,05/10/24 09:00:00 PM,12.050,93.127,10.700,12.050,12.050
418,05/10/24 09:15:00 PM,11.662,94.053,10.442,11.662,11.662
419,05/10/24 09:30:00 PM,11.321,94.066,10.104,11.321,11.321
420,05/10/24 09:45:00 PM,11.005,94.494,9.847,11.005,11.005
421,05/10/24 10:00:00 PM,10.810,94.646,9.673,10.810,10.810
422,05/10/24 10:15:00 PM,10.590,94.994,9.501,10.590,10.590
423,05/10/24 10:30:00 PM,10.492,95.069,9.413,10.492,10.492
424,05/10/24 10:45:00 PM,10.271,95.087,9.195,10.271,10.271
425,05/10/24 11:00:00 PM,9.928,95.475,8.904,9.928,9.928
426,05/10/24 11:15:00 PM,9.657,95.605,8.651,9.657,9.657
427,05/10/24 11:30:00 PM,9.657,95.881,8.687,9.657,9.657
428,05/10/24 11:45:00 PM,9.805,96.122,8.867,9.805,9.805
429,05/11/24 12:00:00 AM,9.854,96.462,8.961,9.854,9.854
430,05/11/24 12:15:00 AM,9.608,96.846,8.765,9.608,9.608
431,05/11/24 12:30:00 AM,9.534,97.076,8.721,9.534,9.534
432,05/11/24 12:45:00 AM,9.312,97.165,8.511,9.312,9.312
433,05/11/24 01:00:00 AM,9.238,97.344,8.460,9.238,9.238
434,05/11/24 01:15:00 AM,9.163,97.573,8.415,9.163,9.163
435,05/11/24 01:30:00 AM,9.114,97.709,8.383,9.114,9.114
436,05/11/24 01:45:00 AM,8.717,97.748,7.990,8.717,8.717
437,05/11/24 02:00:00 AM,8.643,97.827,7.925,8.643,8.643
438,05/11/24 02:15:00 AM,8.668,98.057,7.980,8.668,8.668
439,05/11/24 02:30:00 AM,8.369,98.048,7.679,8.369,8.369
440,05/11/24 02:45:00 AM,8.419,98.210,7.750,8.419,8.419
441,05/11/24 03:00:00 AM,8.270,98.218,7.601,8.270,8.270
442,05/11/24 03:15:00 AM,8.220,98.254,7.555,8.220,8.220
443,05/11/24 03:30:00 AM,8.270,98.317,7.613,8.270,8.270
444,05/11/24 03:45:00 AM,8.095,98.367,7.445,8.095,8.095
445,05/11/24 04:00:00 AM,7.845,98.396,7.197,7.845,7.845
446,05/11/24 04:15:00 AM,7.695,98.453,7.054,7.695,7.695
447,05/11/24 04:30:00 AM,7.695,98.600,7.072,7.695,7.695
448,05/11/24 04:45:00 AM,7.619,98.579,6.994,7.619,7.619
449,05/11/24 05:00:00 AM,7.619,98.653,7.003,7.619,7.619
450,05/11/24 05:15:00 AM,7.368,98.705,6.758,7.368,7.368
451,05/11/24 05:30:00 AM,7.116,98.684,6.502,7.116,7.116
452,05/11/24 05:45:00 AM,7.116,98.733,6.508,7.116,7.116
453,05/11/24 06:00:00 AM,7.015,98.753,6.409,7.015,7.015
454,05/11/24 06:15:00 AM,6.965,98.739,6.357,6.965,6.965
455,05/11/24 06:30:00 AM,6.965,98.837,6.369,6.965,6.965
456,05/11/24 06:45:00 AM,6.965,98.837,6.369,6.965,6.965
457,05/11/24 07:00:00 AM,7.066,98.816,6.468,7.066,7.066
458,05/11/24 07:15:00 AM,7.318,98.814,6.721,7.318,7.318
459,05/11/24 07:30:00 AM,7.393,98.712,6.784,7.393,7.393
460,05/11/24 07:45:00 AM,7.695,98.649,7.078,7.695,7.695
461,05/11/24 08:00:00 AM,7.945,98.473,7.307,7.945,7.945
462,05/11/24 08:15:00 AM,8.295,98.275,7.633,8.295,8.295
463,05/11/24 08:30:00 AM,8.693,98.088,8.009,8.693,8.693
464,05/11/24 08:45:00 AM,9.064,97.918,8.360,9.064,9.064
465,05/11/24 09:00:00 AM,9.583,97.838,8.870,9.583,9.583
466,05/11/24 09:15:00 AM,10.320,97.841,9.610,10.320,10.320
467,05/11/24 09:30:00 AM,11.224,97.763,10.506,11.224,11.224
468,05/11/24 09:45:00 AM,12.292,97.096,11.487,12.292,12.292
469,05/11/24 10:00:00 AM,13.185,94.451,12.018,13.185,13.185
470,05/11/24 10:15:00 AM,14.337,90.607,12.611,14.337,14.337
471,05/11/24 10:30:00 AM,15.366,82.441,12.335,15.366,15.366
472,05/11/24 10:45:00 AM,16.344,78.837,12.669,16.344,16.344
473,05/11/24 11:00:00 AM,16.868,76.192,12.699,16.868,16.868
474,05/11/24 11:15:00 AM,17.748,71.391,12.626,17.748,17.748
475,05/11/24 11:30:00 AM,18.176,67.126,12.153,18.176,18.176
476,05/11/24 11:45:00 AM,17.986,65.677,11.658,17.986,17.986
477,05/11/24 12:00:00 PM,17.605,70.177,12.244,17.605,17.605
478,05/11/24 12:15:00 PM,18.033,65.093,11.575,18.033,18.033
479,05/11/24 12:30:00 PM,18.319,63.955,11.592,18.319,18.319
480,05/11/24 12:45:00 PM,18.390,64.621,11.810,18.390,18.390
481,05/11/24 01:00:00 PM,18.842,62.189,11.684,18.842,18.842
482,05/11/24 01:15:00 PM,18.818,61.614,11.526,18.818,18.818
483,05/11/24 01:30:00 PM,18.438,62.901,11.465,18.438,18.438
484,05/11/24 01:45:00 PM,17.843,73.425,13.120,17.843,17.843
485,05/11/24 02:00:00 PM,17.724,76.027,13.501,17.724,17.724
486,05/11/24 02:15:00 PM,18.224,68.543,12.499,18.224,18.224
487,05/11/24 02:30:00 PM,18.033,68.888,12.389,18.033,18.033
488,05/11/24 02:45:00 PM,18.771,65.370,12.338,18.771,18.771
489,05/11/24 03:00:00 PM,17.177,81.409,13.935,17.177,17.177
490,05/11/24 03:15:00 PM,16.439,84.462,13.726,16.439,16.439
491,05/11/24 03:30:00 PM,16.868,85.296,14.285,16.868,16.868
492,05/11/24 03:45:00 PM,17.605,85.303,15.013,17.605,17.605
493,05/11/24 04:00:00 PM,18.889,75.980,14.624,18.889,18.889
494,05/11/24 04:15:00 PM,20.103,66.493,13.857,20.103,20.103
495,05/11/24 04:30:00 PM,20.650,65.726,14.210,20.650,20.650
496,05/11/24 04:45:00 PM,21.079,63.704,14.158,21.079,21.079
497,05/11/24 05:00:00 PM,20.627,63.508,13.683,20.627,20.627
498,05/11/24 05:15:00 PM,18.985,74.827,14.496,18.985,18.985
499,05/11/24 05:30:00 PM,18.224,82.111,15.083,18.224,18.224
500,05/11/24 05:45:00 PM,18.414,82.514,15.339,18.414,18.414
501,05/11/24 06:00:00 PM,18.271,78.234,14.441,18.271,18.271
502,05/11/24 06:15:00 PM,19.460,57.441,11.111,19.460,19.460
503,05/11/24 06:30:00 PM,18.295,67.940,12.441,18.295,18.295
504,05/11/24 06:45:00 PM,19.151,54.755,10.125,19.151,19.151
505,05/11/24 07:00:00 PM,17.843,70.192,12.475,17.843,17.843
506,05/11/24 07:15:00 PM,17.439,69.361,11.916,17.439,17.439
507,05/11/24 07:30:00 PM,16.796,71.901,11.810,16.796,16.796
508,05/11/24 07:45:00 PM,16.344,74.953,11.959,16.344,16.344
509,05/11/24 08:00:00 PM,15.724,76.577,11.658,15.724,15.724
510,05/11/24 08:15:00 PM,15.223,77.790,11.389,15.223,15.223
511,05/11/24 08:30:00 PM,14.601,80.458,11.249,14.601,14.601
512,05/11/24 08:45:00 PM,13.906,82.033,10.834,13.906,13.906
513,05/11/24 09:00:00 PM,13.305,83.879,10.546,13.305,13.305
514,05/11/24 09:15:00 PM,12.703,85.193,10.163,12.703,12.703
515,05/11/24 09:30:00 PM,12.243,87.004,9.991,12.243,12.243
516,05/11/24 09:45:00 PM,11.807,88.379,9.768,11.807,11.807
517,05/11/24 10:00:00 PM,11.516,89.514,9.648,11.516,11.516
518,05/11/24 10:15:00 PM,11.200,90.374,9.460,11.200,11.200
519,05/11/24 10:30:00 PM,10.932,91.033,9.289,10.932,10.932
520,05/11/24 10:45:00 PM,10.736,91.604,9.176,10.736,10.736
521,05/11/24 11:00:00 PM,10.492,91.954,8.982,10.492,10.492
522,05/11/24 11:15:00 PM,10.247,92.456,8.809,10.247,10.247
523,05/11/24 11:30:00 PM,10.051,93.020,8.692,10.051,10.051
524,05/11/24 11:45:00 PM,9.854,93.453,8.556,9.854,9.854
525,05/12/24 12:00:00 AM,9.608,93.465,8.312,9.608,9.608
526,05/12/24 12:15:00 AM,9.361,93.553,8.078,9.361,9.361
527,05/12/24 12:30:00 AM,9.163,94.110,7.957,9.163,9.163
528,05/12/24 12:45:00 AM,9.040,94.381,7.870,9.040,9.040
529,05/12/24 01:00:00 AM,8.916,94.550,7.769,8.916,8.916
530,05/12/24 01:15:00 AM,8.742,94.706,7.616,8.742,8.742
531,05/12/24 01:30:00 AM,8.568,94.634,7.433,8.568,8.568
532,05/12/24 01:45:00 AM,8.319,94.794,7.206,8.319,8.319
533,05/12/24 02:00:00 AM,8.145,94.898,7.045,8.145,8.145
534,05/12/24 02:15:00 AM,8.145,95.024,7.062,8.145,8.145
535,05/12/24 02:30:00 AM,7.870,94.925,6.774,7.870,7.870
536,05/12/24 02:45:00 AM,7.645,95.265,6.593,7.645,7.645
537,05/12/24 03:00:00 AM,7.670,95.272,6.619,7.670,7.670
538,05/12/24 03:15:00 AM,7.594,95.277,6.545,7.594,7.594
539,05/12/24 03:30:00 AM,7.293,95.370,6.256,7.293,7.293
540,05/12/24 03:45:00 AM,7.217,95.375,6.181,7.217,7.217
541,05/12/24 04:00:00 AM,7.167,95.436,6.138,7.167,7.167
542,05/12/24 04:15:00 AM,7.066,95.260,6.014,7.066,7.066
543,05/12/24 04:30:00 AM,6.839,95.248,5.786,6.839,6.839
544,05/12/24 04:45:00 AM,6.737,95.495,5.716,6.737,6.737
545,05/12/24 05:00:00 AM,6.560,95.471,5.536,6.560,6.560
546,05/12/24 05:15:00 AM,6.458,95.345,5.418,6.458,6.458
547,05/12/24 05:30:00 AM,6.382,95.672,5.384,6.382,6.382
548,05/12/24 05:45:00 AM,6.306,95.750,5.318,6.306,6.306
549,05/12/24 06:00:00 AM,6.153,95.882,5.182,6.153,6.153
550,05/12/24 06:15:00 AM,6.051,95.978,5.092,6.051,6.051
551,05/12/24 06:30:00 AM,5.949,96.049,4.999,5.949,5.949
552,05/12/24 06:45:00 AM,5.898,95.985,4.940,5.898,5.898
553,05/12/24 07:00:00 AM,6.000,96.063,5.052,6.000,6.000
554,05/12/24 07:15:00 AM,5.975,96.006,5.019,5.975,5.975
555,05/12/24 07:30:00 AM,6.026,96.070,5.078,6.026,6.026
556,05/12/24 07:45:00 AM,6.204,96.118,5.263,6.204,6.204
557,05/12/24 08:00:00 AM,6.509,96.300,5.592,6.509,6.509
558,05/12/24 08:15:00 AM,6.914,96.163,5.980,6.914,6.914
559,05/12/24 08:30:00 AM,7.368,95.989,6.412,7.368,7.368
560,05/12/24 08:45:00 AM,8.120,96.068,7.174,8.120,8.120
561,05/12/24 09:00:00 AM,8.841,96.038,7.892,8.841,8.841
562,05/12/24 09:15:00 AM,9.854,95.456,8.828,9.854,9.854
563,05/12/24 09:30:00 AM,10.761,94.963,9.667,10.761,10.761
564,05/12/24 09:45:00 AM,11.686,93.033,10.324,11.686,11.686
565,05/12/24 10:00:00 AM,12.582,90.511,10.853,12.582,12.582
566,05/12/24 10:15:00 AM,13.257,86.954,10.985,13.257,13.257
567,05/12/24 10:30:00 AM,14.433,80.780,11.140,14.433,14.433
568,05/12/24 10:45:00 AM,15.199,82.650,12.206,15.199,15.199
569,05/12/24 11:00:00 AM,15.891,70.346,10.628,15.891,15.891
570,05/12/24 11:15:00 AM,16.558,68.791,10.953,16.558,16.558
571,05/12/24 11:30:00 AM,17.296,61.305,10.014,17.296,17.296
572,05/12/24 11:45:00 AM,17.534,65.539,11.196,17.534,17.534
573,05/12/24 12:00:00 PM,18.081,60.863,10.652,18.081,18.081
574,05/12/24 12:15:00 PM,18.747,53.833,9.501,18.747,18.747
575,05/12/24 12:30:00 PM,19.080,52.673,9.494,19.080,19.080
576,05/12/24 12:45:00 PM,19.603,47.639,8.515,19.603,19.603
577,05/12/24 01:00:00 PM,19.603,52.467,9.923,19.603,19.603
578,05/12/24 01:15:00 PM,20.269,46.583,8.797,20.269,20.269
579,05/12/24 01:30:00 PM,20.269,47.661,9.132,20.269,20.269
580,05/12/24 01:45:00 PM,20.793,44.639,8.649,20.793,20.793
581,05/12/24 02:00:00 PM,21.175,42.853,8.394,21.175,21.175
582,05/12/24 02:15:00 PM,21.390,42.813,8.575,21.390,21.390
583,05/12/24 02:30:00 PM,21.056,50.822,10.800,21.056,21.056
584,05/12/24 02:45:00 PM,21.700,47.811,10.489,21.700,21.700
585,05/12/24 03:00:00 PM,21.628,41.936,8.485,21.628,21.628
586,05/12/24 03:15:00 PM,21.700,49.237,10.925,21.700,21.700
587,05/12/24 03:30:00 PM,21.652,47.360,10.305,21.652,21.652
588,05/12/24 03:45:00 PM,22.465,42.322,9.375,22.465,22.465
589,05/12/24 04:00:00 PM,21.294,52.015,11.363,21.294,21.294
590,05/12/24 04:15:00 PM,21.700,53.571,12.176,21.700,21.700
591,05/12/24 04:30:00 PM,22.178,44.611,9.898,22.178,22.178
592,05/12/24 04:45:00 PM,21.700,52.446,11.862,21.700,21.700
593,05/12/24 05:00:00 PM,21.748,46.384,10.084,21.748,21.748
594,05/12/24 05:15:00 PM,20.722,53.775,11.323,20.722,20.722
595,05/12/24 05:30:00 PM,20.484,52.402,10.722,20.484,20.484
596,05/12/24 05:45:00 PM,20.507,52.437,10.753,20.507,20.507
597,05/12/24 06:00:00 PM,20.174,55.120,11.176,20.174,20.174
598,05/12/24 06:15:00 PM,19.936,58.400,11.800,19.936,19.936
599,05/12/24 06:30:00 PM,19.770,60.350,12.124,19.770,19.770
600,05/12/24 06:45:00 PM,19.341,59.554,11.526,19.341,19.341
601,05/12/24 07:00:00 PM,18.675,68.361,12.895,18.675,18.675
602,05/12/24 07:15:00 PM,17.891,65.808,11.596,17.891,17.891
603,05/12/24 07:30:00 PM,17.320,71.656,12.266,17.320,17.320
604,05/12/24 07:45:00 PM,16.796,72.245,11.877,16.796,16.796
605,05/12/24 08:00:00 PM,16.415,74.456,11.935,16.415,16.415
606,05/12/24 08:15:00 PM,15.986,76.124,11.830,15.986,15.986
607,05/12/24 08:30:00 PM,15.461,77.196,11.515,15.461,15.461
608,05/12/24 08:45:00 PM,14.984,77.712,11.142,14.984,14.984
609,05/12/24 09:00:00 PM,14.505,79.610,11.009,14.505,14.505
610,05/12/24 09:15:00 PM,14.050,81.135,10.824,14.050,14.050
611,05/12/24 09:30:00 PM,13.642,82.328,10.623,13.642,13.642
612,05/12/24 09:45:00 PM,13.305,83.501,10.485,13.305,13.305
613,05/12/24 10:00:00 PM,12.799,85.483,10.304,12.799,12.799
614,05/12/24 10:15:00 PM,12.558,86.175,10.174,12.558,12.558
615,05/12/24 10:30:00 PM,12.195,87.364,9.998,12.195,12.195
616,05/12/24 10:45:00 PM,11.904,88.350,9.860,11.904,11.904
617,05/12/24 11:00:00 PM,11.686,89.111,9.757,11.686,11.686
618,05/12/24 11:15:00 PM,11.370,90.416,9.635,11.370,11.370
619,05/12/24 11:30:00 PM,11.102,91.128,9.472,11.102,11.102
620,05/12/24 11:45:00 PM,10.858,91.841,9.331,10.858,10.858
621,05/13/24 12:00:00 AM,10.736,92.119,9.249,10.736,10.736
622,05/13/24 12:15:00 AM,10.516,92.371,9.065,10.516,10.516
623,05/13/24 12:30:00 AM,10.369,92.795,8.978,10.369,10.369
624,05/13/24 12:45:00 AM,10.198,93.058,8.844,10.198,10.198
625,05/13/24 01:00:00 AM,10.100,93.492,8.806,10.100,10.100
626,05/13/24 01:15:00 AM,9.977,93.409,8.672,9.977,9.977
627,05/13/24 01:30:00 AM,9.805,93.618,8.529,9.805,9.805
628,05/13/24 01:45:00 AM,9.657,93.834,8.412,9.657,9.657
629,05/13/24 02:00:00 AM,9.509,94.049,8.293,9.509,9.509
630,05/13/24 02:15:00 AM,9.460,94.036,8.242,9.460,9.460
631,05/13/24 02:30:00 AM,9.312,94.048,8.096,9.312,9.312
632,05/13/24 02:45:00 AM,9.139,94.255,7.952,9.139,9.139
633,05/13/24 03:00:00 AM,9.064,94.488,7.909,9.064,9.064
634,05/13/24 03:15:00 AM,8.916,94.399,7.748,8.916,8.916
635,05/13/24 03:30:00 AM,8.916,94.752,7.796,8.916,8.916
636,05/13/24 03:45:00 AM,8.742,94.806,7.630,8.742,8.742
637,05/13/24 04:00:00 AM,8.643,94.805,7.530,8.643,8.643
638,05/13/24 04:15:00 AM,8.469,94.809,7.357,8.469,8.469
639,05/13/24 04:30:00 AM,8.394,94.990,7.306,8.394,8.394
640,05/13/24 04:45:00 AM,8.319,95.020,7.236,8.319,8.319
641,05/13/24 05:00:00 AM,8.170,95.031,7.088,8.170,8.170
642,05/13/24 05:15:00 AM,7.970,95.253,6.917,7.970,7.970
643,05/13/24 05:30:00 AM,7.895,95.233,6.839,7.895,7.895
644,05/13/24 05:45:00 AM,7.770,95.299,6.723,7.770,7.770
645,05/13/24 06:00:00 AM,7.594,95.352,6.555,7.594,7.594
646,05/13/24 06:15:00 AM,7.519,95.556,6.506,7.519,7.519
647,05/13/24 06:30:00 AM,7.469,95.368,6.431,7.469,7.469
648,05/13/24 06:45:00 AM,7.519,95.531,6.503,7.519,7.519
649,05/13/24 07:00:00 AM,7.569,95.495,6.548,7.569,7.569
650,05/13/24 07:15:00 AM,7.695,95.628,6.691,7.695,7.695
651,05/13/24 07:30:00 AM,7.995,95.610,6.989,7.995,7.995
652,05/13/24 07:45:00 AM,8.319,95.597,7.312,8.319,8.319
653,05/13/24 08:00:00 AM,8.742,95.309,7.697,8.742,8.742
654,05/13/24 08:15:00 AM,9.188,95.127,8.118,9.188,9.188
655,05/13/24 08:30:00 AM,9.608,94.708,8.481,9.608,9.608
656,05/13/24 08:45:00 AM,10.026,94.160,8.824,10.026,10.026
657,05/13/24 09:00:00 AM,10.516,93.932,9.282,10.516,10.516
658,05/13/24 09:15:00 AM,11.005,93.523,9.713,11.005,11.005
659,05/13/24 09:30:00 AM,11.662,93.592,10.378,11.662,11.662
660,05/13/24 09:45:00 AM,12.292,93.034,10.928,12.292,12.292
661,05/13/24 10:00:00 AM,12.944,92.814,11.546,12.944,12.944
662,05/13/24 10:15:00 AM,13.666,91.985,12.145,13.666,13.666
663,05/13/24 10:30:00 AM,14.314,91.730,12.753,14.314,14.314
664,05/13/24 10:45:00 AM,14.984,91.163,13.335,14.984,14.984
665,05/13/24 11:00:00 AM,16.534,88.729,14.504,16.534,16.534
666,05/13/24 11:15:00 AM,17.582,88.228,15.462,17.582,17.582
667,05/13/24 11:30:00 AM,18.699,82.577,15.630,18.699,18.699
668,05/13/24 11:45:00 AM,21.437,60.799,13.807,21.437,21.437
669,05/13/24 12:00:00 PM,22.130,55.748,13.169,22.130,22.130
670,05/13/24 12:15:00 PM,22.465,52.866,12.690,22.465,22.465
671,05/13/24 12:30:00 PM,22.705,58.798,14.503,22.705,22.705
672,05/13/24 12:45:00 PM,21.939,67.115,15.749,21.939,21.939
673,05/13/24 01:00:00 PM,23.689,50.196,13.044,23.689,23.689
674,05/13/24 01:15:00 PM,23.545,54.177,14.060,23.545,23.545
675,05/13/24 01:30:00 PM,22.968,61.350,15.388,22.968,22.968
676,05/13/24 01:45:00 PM,23.232,53.318,13.529,23.232,23.232
677,05/13/24 02:00:00 PM,23.569,50.940,13.154,23.569,23.569
678,05/13/24 02:15:00 PM,23.400,52.305,13.397,23.400,23.400
679,05/13/24 02:30:00 PM,22.274,57.377,13.733,22.274,22.274
680,05/13/24 02:45:00 PM,21.533,72.114,16.422,21.533,21.533
681,05/13/24 03:00:00 PM,21.867,71.592,16.637,21.867,21.867
682,05/13/24 03:15:00 PM,22.274,62.454,14.997,22.274,22.274
683,05/13/24 03:30:00 PM,22.082,71.779,16.883,22.082,22.082
684,05/13/24 03:45:00 PM,21.676,76.172,17.367,21.676,21.676
685,05/13/24 04:00:00 PM,21.748,62.639,14.543,21.748,21.748
686,05/13/24 04:15:00 PM,20.555,70.964,15.244,20.555,20.555
687,05/13/24 04:30:00 PM,19.984,77.798,16.029,19.984,19.984
688,05/13/24 04:45:00 PM,19.912,80.103,16.382,19.912,19.912
689,05/13/24 05:00:00 PM,19.770,80.129,16.247,19.770,19.770
690,05/13/24 05:15:00 PM,19.651,81.226,16.326,19.651,19.651
691,05/13/24 05:30:00 PM,19.722,82.024,16.537,19.722,19.722
692,05/13/24 05:45:00 PM,19.722,81.968,16.527,19.722,19.722
693,05/13/24 06:00:00 PM,19.817,75.108,15.358,19.817,19.817
694,05/13/24 06:15:00 PM,19.793,81.229,16.467,19.793,19.793
695,05/13/24 06:30:00 PM,19.080,84.157,16.273,19.080,19.080
696,05/13/24 06:45:00 PM,18.747,84.935,16.077,18.747,18.747
697,05/13/24 07:00:00 PM,18.533,85.626,15.981,18.533,18.533
698,05/13/24 07:15:00 PM,18.461,86.347,16.029,18.461,18.461
699,05/13/24 07:30:00 PM,18.247,86.515,15.845,18.247,18.247
700,05/13/24 07:45:00 PM,18.057,86.933,15.725,18.057,18.057
701,05/13/24 08:00:00 PM,18.081,86.830,15.732,18.081,18.081
702,05/13/24 08:15:00 PM,17.748,87.836,15.564,17.748,17.748
703,05/13/24 08:30:00 PM,17.605,87.829,15.422,17.605,17.605
704,05/13/24 08:45:00 PM,17.415,88.026,15.265,17.415,17.415
705,05/13/24 09:00:00 PM,17.153,87.667,14.949,17.153,17.153
706,05/13/24 09:15:00 PM,17.082,86.216,14.646,17.082,17.082
707,05/13/24 09:30:00 PM,16.939,85.993,14.469,16.939,16.939
708,05/13/24 09:45:00 PM,16.868,86.762,14.522,16.868,16.868
709,05/13/24 10:00:00 PM,16.749,87.706,14.555,16.749,16.749
710,05/13/24 10:15:00 PM,16.701,87.155,14.421,16.701,16.701
711,05/13/24 10:30:00 PM,16.868,86.464,14.475,16.868,16.868
712,05/13/24 10:45:00 PM,16.654,86.224,14.224,16.654,16.654
713,05/13/24 11:00:00 PM,16.558,83.778,13.730,16.558,16.558
714,05/13/24 11:15:00 PM,16.487,85.561,13.953,16.487,16.487
715,05/13/24 11:30:00 PM,16.415,87.249,14.153,16.415,16.415
716,05/13/24 11:45:00 PM,16.344,88.093,14.216,16.344,16.344
717,05/14/24 12:00:00 AM,16.796,85.280,14.212,16.796,16.796
718,05/14/24 12:15:00 AM,16.177,88.187,14.065,16.177,16.177
719,05/14/24 12:30:00 AM,15.509,90.767,13.798,15.509,15.509
720,05/14/24 12:45:00 AM,15.199,93.053,13.828,15.199,15.199
721,05/14/24 01:00:00 AM,15.079,94.117,13.862,15.079,15.079
722,05/14/24 01:15:00 AM,15.008,94.928,13.906,15.008,15.008
723,05/14/24 01:30:00 AM,14.984,95.387,13.947,14.984,14.984
724,05/14/24 01:45:00 AM,14.960,95.690,13.965,14.960,14.960
725,05/14/24 02:00:00 AM,14.984,95.877,14.015,14.984,14.984
726,05/14/24 02:15:00 AM,14.960,95.973,14.005,14.960,14.960
727,05/14/24 02:30:00 AM,14.984,96.108,14.048,14.984,14.984
728,05/14/24 02:45:00 AM,14.912,96.346,14.009,14.912,14.912
729,05/14/24 03:00:00 AM,14.840,96.609,13.974,14.840,14.840
730,05/14/24 03:15:00 AM,14.816,96.834,13.981,14.816,14.816
731,05/14/24 03:30:00 AM,14.768,97.026,13.959,14.768,14.768
732,05/14/24 03:45:00 AM,14.721,97.115,13.924,14.721,14.721
733,05/14/24 04:00:00 AM,14.697,97.211,13.913,14.697,14.697
734,05/14/24 04:15:00 AM,14.697,97.339,13.930,14.697,14.697
735,05/14/24 04:30:00 AM,14.697,97.415,13.941,14.697,14.697
736,05/14/24 04:45:00 AM,14.721,97.473,13.973,14.721,14.721
737,05/14/24 05:00:00 AM,14.721,97.549,13.983,14.721,14.721
738,05/14/24 05:15:00 AM,14.721,97.626,13.993,14.721,14.721
739,05/14/24 05:30:00 AM,14.745,97.734,14.032,14.745,14.745
740,05/14/24 05:45:00 AM,14.721,97.779,14.014,14.721,14.721
741,05/14/24 06:00:00 AM,14.649,97.836,13.950,14.649,14.649
