"Plot Title: NL_G"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10342594, SEN S/N: 10342594, LBL: Temp (C))","RH, % (LGR S/N: 10342594, SEN S/N: 10342594, LBL: RH (%))","DewPt, °C (LGR S/N: 10342594, SEN S/N: 10342594)","Max: Temperature, °C (LGR S/N: 10342594)","Min: Temperature, °C (LGR S/N: 10342594)"
462,05/23/24 04:31:43 AM,15.414,100.000,15.162,,
463,05/23/24 04:45:00 AM,,,,15.414,15.414
464,05/23/24 04:46:43 AM,15.414,100.000,15.169,,
465,05/23/24 05:00:00 AM,,,,15.414,15.414
466,05/23/24 05:01:43 AM,15.414,100.000,15.175,,
467,05/23/24 05:15:00 AM,,,,15.461,15.461
468,05/23/24 05:16:43 AM,15.461,100.000,15.232,,
469,05/23/24 05:30:00 AM,,,,15.557,15.557
470,05/23/24 05:31:43 AM,15.557,100.000,15.328,,
471,05/23/24 05:45:00 AM,,,,15.485,15.485
472,05/23/24 05:46:43 AM,15.485,100.000,15.257,,
473,05/23/24 06:00:00 AM,,,,15.509,15.509
474,05/23/24 06:01:43 AM,15.509,100.000,15.282,,
475,05/23/24 06:15:00 AM,,,,15.533,15.533
476,05/23/24 06:16:43 AM,15.533,100.000,15.313,,
477,05/23/24 06:30:00 AM,,,,15.509,15.509
478,05/23/24 06:31:43 AM,15.509,100.000,15.288,,
479,05/23/24 06:45:00 AM,,,,15.438,15.438
480,05/23/24 06:46:43 AM,15.438,100.000,15.220,,
481,05/23/24 07:00:00 AM,,,,15.581,15.581
482,05/23/24 07:01:43 AM,15.581,100.000,15.370,,
483,05/23/24 07:15:00 AM,,,,15.676,15.676
484,05/23/24 07:16:43 AM,15.676,100.000,15.463,,
485,05/23/24 07:30:00 AM,,,,15.819,15.819
486,05/23/24 07:31:43 AM,15.819,100.000,15.612,,
487,05/23/24 07:45:00 AM,,,,15.939,15.939
488,05/23/24 07:46:43 AM,15.939,100.000,15.730,,
489,05/23/24 08:00:00 AM,,,,16.106,16.106
490,05/23/24 08:01:43 AM,16.106,100.000,15.898,,
491,05/23/24 08:15:00 AM,,,,16.201,16.201
492,05/23/24 08:16:43 AM,16.201,100.000,15.991,,
493,05/23/24 08:30:00 AM,,,,16.368,16.368
494,05/23/24 08:31:43 AM,16.368,100.000,16.158,,
495,05/23/24 08:45:00 AM,,,,16.487,16.487
496,05/23/24 08:46:43 AM,16.487,100.000,16.276,,
497,05/23/24 09:00:00 AM,,,,16.558,16.558
498,05/23/24 09:01:43 AM,16.558,100.000,16.341,,
499,05/23/24 09:15:00 AM,,,,16.677,16.677
500,05/23/24 09:16:43 AM,16.677,100.000,16.462,,
501,05/23/24 09:30:00 AM,,,,16.773,16.773
502,05/23/24 09:31:43 AM,16.773,100.000,16.555,,
503,05/23/24 09:45:00 AM,,,,16.868,16.868
504,05/23/24 09:46:43 AM,16.868,100.000,16.654,,
505,05/23/24 10:00:00 AM,,,,16.915,16.915
506,05/23/24 10:01:43 AM,16.915,100.000,16.704,,
507,05/23/24 10:15:00 AM,,,,16.963,16.963
508,05/23/24 10:16:43 AM,16.963,100.000,16.754,,
509,05/23/24 10:30:00 AM,,,,16.987,16.987
510,05/23/24 10:31:43 AM,16.987,100.000,16.785,,
511,05/23/24 10:45:00 AM,,,,17.011,17.011
512,05/23/24 10:46:43 AM,17.011,100.000,16.817,,
513,05/23/24 11:00:00 AM,,,,17.106,17.106
514,05/23/24 11:01:43 AM,17.106,100.000,16.916,,
515,05/23/24 11:15:00 AM,,,,17.344,17.344
516,05/23/24 11:16:43 AM,17.344,100.000,17.165,,
517,05/23/24 11:30:00 AM,,,,17.558,17.558
518,05/23/24 11:31:43 AM,17.558,100.000,17.372,,
519,05/23/24 11:45:00 AM,,,,18.033,18.033
520,05/23/24 11:46:43 AM,18.033,100.000,17.841,,
521,05/23/24 12:00:00 PM,,,,18.152,18.152
522,05/23/24 12:01:43 PM,18.152,100.000,17.908,,
523,05/23/24 12:15:00 PM,,,,18.652,18.652
524,05/23/24 12:16:43 PM,18.652,100.000,18.360,,
525,05/23/24 12:30:00 PM,,,,18.985,18.985
526,05/23/24 12:31:43 PM,18.985,100.000,18.623,,
527,05/23/24 12:45:00 PM,,,,19.151,19.151
528,05/23/24 12:46:43 PM,19.151,98.926,18.619,,
529,05/23/24 01:00:00 PM,,,,19.270,19.270
530,05/23/24 01:01:43 PM,19.270,99.938,18.879,,
531,05/23/24 01:15:00 PM,,,,19.151,19.151
532,05/23/24 01:16:43 PM,19.151,99.957,18.762,,
533,05/23/24 01:30:00 PM,,,,19.294,19.294
534,05/23/24 01:31:43 PM,19.294,100.000,18.918,,
535,05/23/24 01:45:00 PM,,,,19.056,19.056
536,05/23/24 01:46:43 PM,19.056,99.571,18.613,,
537,05/23/24 02:00:00 PM,,,,19.460,19.460
538,05/23/24 02:01:43 PM,19.460,99.242,18.973,,
539,05/23/24 02:15:00 PM,,,,20.126,20.126
540,05/23/24 02:16:43 PM,20.126,96.135,19.197,,
541,05/23/24 02:30:00 PM,,,,20.674,20.674
542,05/23/24 02:31:43 PM,20.674,90.378,18.868,,
543,05/23/24 02:45:00 PM,,,,21.127,21.127
544,05/23/24 02:46:43 PM,21.127,89.103,19.113,,
545,05/23/24 03:00:00 PM,,,,21.318,21.318
546,05/23/24 03:01:43 PM,21.318,91.293,19.651,,
547,05/23/24 03:15:00 PM,,,,21.939,21.939
548,05/23/24 03:16:43 PM,21.939,87.323,19.624,,
549,05/23/24 03:30:00 PM,,,,22.226,22.226
550,05/23/24 03:31:43 PM,22.226,87.528,19.942,,
551,05/23/24 03:45:00 PM,,,,22.393,22.393
552,05/23/24 03:46:43 PM,22.393,87.291,20.068,,
553,05/23/24 04:00:00 PM,,,,22.441,22.441
554,05/23/24 04:01:43 PM,22.441,87.137,20.089,,
555,05/23/24 04:15:00 PM,,,,22.944,22.944
556,05/23/24 04:16:43 PM,22.944,86.700,20.513,,
557,05/23/24 04:30:00 PM,,,,22.968,22.968
558,05/23/24 04:31:43 PM,22.968,86.095,20.434,,
559,05/23/24 04:45:00 PM,,,,23.280,23.280
560,05/23/24 04:46:43 PM,23.280,80.653,19.776,,
561,05/23/24 05:00:00 PM,,,,22.800,22.800
562,05/23/24 05:01:43 PM,22.800,82.644,19.666,,
563,05/23/24 05:15:00 PM,,,,22.369,22.369
564,05/23/24 05:16:43 PM,22.369,85.068,19.667,,
565,05/23/24 05:30:00 PM,,,,22.106,22.106
566,05/23/24 05:31:43 PM,22.106,86.893,19.718,,
567,05/23/24 05:45:00 PM,,,,21.867,21.867
568,05/23/24 05:46:43 PM,21.867,89.089,19.844,,
569,05/23/24 06:00:00 PM,,,,21.604,21.604
570,05/23/24 06:01:43 PM,21.604,90.713,19.844,,
571,05/23/24 06:15:00 PM,,,,21.437,21.437
572,05/23/24 06:16:43 PM,21.437,90.835,19.698,,
573,05/23/24 06:30:00 PM,,,,21.246,21.246
574,05/23/24 06:31:43 PM,21.246,92.728,19.804,,
575,05/23/24 06:45:00 PM,,,,21.056,21.056
576,05/23/24 06:46:43 PM,21.056,92.842,19.631,,
577,05/23/24 07:00:00 PM,,,,20.841,20.841
578,05/23/24 07:01:43 PM,20.841,93.910,19.580,,
579,05/23/24 07:15:00 PM,,,,20.674,20.674
580,05/23/24 07:16:43 PM,20.674,94.877,19.559,,
581,05/23/24 07:30:00 PM,,,,20.531,20.531
582,05/23/24 07:31:43 PM,20.531,95.687,19.536,,
583,05/23/24 07:45:00 PM,,,,20.365,20.365
584,05/23/24 07:46:43 PM,20.365,96.565,19.498,,
585,05/23/24 08:00:00 PM,,,,20.198,20.198
586,05/23/24 08:01:43 PM,20.198,97.281,19.435,,
587,05/23/24 08:15:00 PM,,,,20.031,20.031
588,05/23/24 08:16:43 PM,20.031,98.411,19.430,,
589,05/23/24 08:30:00 PM,,,,19.888,19.888
590,05/23/24 08:31:43 PM,19.888,98.918,19.358,,
591,05/23/24 08:45:00 PM,,,,19.770,19.770
592,05/23/24 08:46:43 PM,19.770,99.352,19.299,,
593,05/23/24 09:00:00 PM,,,,19.627,19.627
594,05/23/24 09:01:43 PM,19.627,99.623,19.194,,
595,05/23/24 09:15:00 PM,,,,19.555,19.555
596,05/23/24 09:16:43 PM,19.555,99.965,19.169,,
597,05/23/24 09:30:00 PM,,,,19.413,19.413
598,05/23/24 09:31:43 PM,19.413,100.000,19.063,,
599,05/23/24 09:45:00 PM,,,,19.365,19.365
600,05/23/24 09:46:43 PM,19.365,100.000,19.045,,
601,05/23/24 10:00:00 PM,,,,19.365,19.365
602,05/23/24 10:01:43 PM,19.365,100.000,19.070,,
603,05/23/24 10:15:00 PM,,,,19.270,19.270
604,05/23/24 10:16:43 PM,19.270,100.000,18.985,,
605,05/23/24 10:30:00 PM,,,,19.222,19.222
606,05/23/24 10:31:43 PM,19.222,100.000,18.949,,
607,05/23/24 10:45:00 PM,,,,19.175,19.175
608,05/23/24 10:46:43 PM,19.175,100.000,18.917,,
609,05/23/24 11:00:00 PM,,,,19.080,19.080
610,05/23/24 11:01:43 PM,19.080,100.000,18.828,,
611,05/23/24 11:15:00 PM,,,,18.985,18.985
612,05/23/24 11:16:43 PM,18.985,100.000,18.742,,
613,05/23/24 11:30:00 PM,,,,18.961,18.961
614,05/23/24 11:31:43 PM,18.961,100.000,18.731,,
615,05/23/24 11:45:00 PM,,,,18.842,18.842
616,05/23/24 11:46:43 PM,18.842,100.000,18.614,,
617,05/24/24 12:00:00 AM,,,,18.794,18.794
618,05/24/24 12:01:43 AM,18.794,100.000,18.578,,
619,05/24/24 12:15:00 AM,,,,18.699,18.699
620,05/24/24 12:16:43 AM,18.699,100.000,18.486,,
621,05/24/24 12:30:00 AM,,,,18.699,18.699
622,05/24/24 12:31:43 AM,18.699,100.000,18.493,,
623,05/24/24 12:45:00 AM,,,,18.652,18.652
624,05/24/24 12:46:43 AM,18.652,100.000,18.450,,
625,05/24/24 01:00:00 AM,,,,18.628,18.628
626,05/24/24 01:01:43 AM,18.628,100.000,18.432,,
627,05/24/24 01:15:00 AM,,,,18.604,18.604
628,05/24/24 01:16:43 AM,18.604,100.000,18.410,,
629,05/24/24 01:30:00 AM,,,,18.557,18.557
630,05/24/24 01:31:43 AM,18.557,100.000,18.371,,
631,05/24/24 01:45:00 AM,,,,18.580,18.580
632,05/24/24 01:46:43 AM,18.580,100.000,18.403,,
633,05/24/24 02:00:00 AM,,,,18.580,18.580
634,05/24/24 02:01:43 AM,18.580,100.000,18.403,,
635,05/24/24 02:15:00 AM,,,,18.533,18.533
636,05/24/24 02:16:43 AM,18.533,100.000,18.360,,
637,05/24/24 02:30:00 AM,,,,18.485,18.485
638,05/24/24 02:31:43 AM,18.485,100.000,18.314,,
639,05/24/24 02:45:00 AM,,,,18.438,18.438
640,05/24/24 02:46:43 AM,18.438,100.000,18.271,,
641,05/24/24 03:00:00 AM,,,,18.366,18.366
642,05/24/24 03:01:43 AM,18.366,100.000,18.200,,
643,05/24/24 03:15:00 AM,,,,18.271,18.271
644,05/24/24 03:16:43 AM,18.271,100.000,18.107,,
645,05/24/24 03:30:00 AM,,,,18.295,18.295
646,05/24/24 03:31:43 AM,18.295,100.000,18.132,,
647,05/24/24 03:45:00 AM,,,,18.081,18.081
648,05/24/24 03:46:43 AM,18.081,100.000,17.915,,
649,05/24/24 04:00:00 AM,,,,17.986,17.986
650,05/24/24 04:01:43 AM,17.986,100.000,17.826,,
651,05/24/24 04:15:00 AM,,,,17.962,17.962
652,05/24/24 04:16:43 AM,17.962,100.000,17.804,,
653,05/24/24 04:30:00 AM,,,,17.938,17.938
654,05/24/24 04:31:43 AM,17.938,100.000,17.779,,
655,05/24/24 04:45:00 AM,,,,17.891,17.891
656,05/24/24 04:46:43 AM,17.891,100.000,17.736,,
657,05/24/24 05:00:00 AM,,,,17.867,17.867
658,05/24/24 05:01:43 AM,17.867,100.000,17.715,,
659,05/24/24 05:15:00 AM,,,,17.796,17.796
660,05/24/24 05:16:43 AM,17.796,100.000,17.644,,
661,05/24/24 05:30:00 AM,,,,17.677,17.677
662,05/24/24 05:31:43 AM,17.677,100.000,17.526,,
663,05/24/24 05:45:00 AM,,,,17.701,17.701
664,05/24/24 05:46:43 AM,17.701,100.000,17.551,,
665,05/24/24 06:00:00 AM,,,,17.701,17.701
666,05/24/24 06:01:43 AM,17.701,100.000,17.544,,
667,05/24/24 06:15:00 AM,,,,17.701,17.701
668,05/24/24 06:16:43 AM,17.701,100.000,17.544,,
669,05/24/24 06:30:00 AM,,,,17.653,17.653
670,05/24/24 06:31:43 AM,17.653,100.000,17.495,,
671,05/24/24 06:45:00 AM,,,,17.653,17.653
672,05/24/24 06:46:43 AM,17.653,100.000,17.495,,
673,05/24/24 07:00:00 AM,,,,17.653,17.653
674,05/24/24 07:01:43 AM,17.653,100.000,17.495,,
675,05/24/24 07:15:00 AM,,,,17.653,17.653
676,05/24/24 07:16:43 AM,17.653,100.000,17.495,,
677,05/24/24 07:30:00 AM,,,,17.701,17.701
678,05/24/24 07:31:43 AM,17.701,100.000,17.544,,
679,05/24/24 07:45:00 AM,,,,17.724,17.724
680,05/24/24 07:46:43 AM,17.724,100.000,17.562,,
681,05/24/24 08:00:00 AM,,,,17.772,17.772
682,05/24/24 08:01:43 AM,17.772,100.000,17.599,,
683,05/24/24 08:15:00 AM,,,,17.915,17.915
684,05/24/24 08:16:43 AM,17.915,100.000,17.707,,
685,05/24/24 08:30:00 AM,,,,18.176,18.176
686,05/24/24 08:31:43 AM,18.176,100.000,17.932,,
687,05/24/24 08:45:00 AM,,,,18.152,18.152
688,05/24/24 08:46:43 AM,18.152,100.000,17.887,,
689,05/24/24 09:00:00 AM,,,,18.343,18.343
690,05/24/24 09:01:43 AM,18.343,100.000,18.089,,
691,05/24/24 09:15:00 AM,,,,18.652,18.652
692,05/24/24 09:16:43 AM,18.652,99.512,18.198,,
693,05/24/24 09:30:00 AM,,,,18.509,18.509
694,05/24/24 09:31:43 AM,18.509,99.473,18.050,,
695,05/24/24 09:45:00 AM,,,,18.794,18.794
696,05/24/24 09:46:43 AM,18.794,99.551,18.347,,
697,05/24/24 10:00:00 AM,,,,18.937,18.937
698,05/24/24 10:01:43 AM,18.937,99.641,18.503,,
699,05/24/24 10:15:00 AM,,,,19.413,19.413
700,05/24/24 10:16:43 AM,19.413,96.132,18.483,,
701,05/24/24 10:30:00 AM,,,,19.579,19.579
702,05/24/24 10:31:43 AM,19.579,96.569,18.713,,
703,05/24/24 10:45:00 AM,,,,20.079,20.079
704,05/24/24 10:46:43 AM,20.079,95.780,19.098,,
705,05/24/24 11:00:00 AM,,,,20.793,20.793
706,05/24/24 11:01:43 AM,20.793,88.014,18.606,,
707,05/24/24 11:15:00 AM,,,,20.436,20.436
708,05/24/24 11:16:43 AM,20.436,93.007,19.039,,
709,05/24/24 11:30:00 AM,,,,20.698,20.698
710,05/24/24 11:31:43 AM,20.698,92.859,19.278,,
711,05/24/24 11:45:00 AM,,,,21.008,21.008
712,05/24/24 11:46:43 AM,21.008,90.189,19.169,,
713,05/24/24 12:00:00 PM,,,,21.461,21.461
714,05/24/24 12:01:43 PM,21.461,88.528,19.350,,
715,05/24/24 12:15:00 PM,,,,21.533,21.533
716,05/24/24 12:16:43 PM,21.533,87.338,19.225,,
717,05/24/24 12:30:00 PM,,,,21.987,21.987
718,05/24/24 12:31:43 PM,21.987,88.022,19.787,,
719,05/24/24 12:45:00 PM,,,,22.609,22.609
720,05/24/24 12:46:43 PM,22.609,81.699,19.309,,
721,05/24/24 01:00:00 PM,,,,22.321,22.321
722,05/24/24 01:01:43 PM,22.321,84.556,19.532,,
723,05/24/24 01:15:00 PM,,,,22.417,22.417
724,05/24/24 01:16:43 PM,22.417,85.747,19.831,,
725,05/24/24 01:30:00 PM,,,,22.896,22.896
726,05/24/24 01:31:43 PM,22.896,82.637,19.759,,
727,05/24/24 01:45:00 PM,,,,23.472,23.472
728,05/24/24 01:46:43 PM,23.472,78.465,19.554,,
729,05/24/24 02:00:00 PM,,,,23.545,23.545
730,05/24/24 02:01:43 PM,23.545,78.308,19.595,,
731,05/24/24 02:15:00 PM,,,,23.930,23.930
732,05/24/24 02:16:43 PM,23.930,73.012,18.920,,
733,05/24/24 02:30:00 PM,,,,23.785,23.785
734,05/24/24 02:31:43 PM,23.785,75.030,19.189,,
735,05/24/24 02:45:00 PM,,,,24.026,24.026
736,05/24/24 02:46:43 PM,24.026,77.716,19.950,,
737,05/24/24 03:00:00 PM,,,,24.291,24.291
738,05/24/24 03:01:43 PM,24.291,76.729,20.016,,
739,05/24/24 03:15:00 PM,,,,24.002,24.002
740,05/24/24 03:16:43 PM,24.002,78.546,20.086,,
741,05/24/24 03:30:00 PM,,,,24.098,24.098
742,05/24/24 03:31:43 PM,24.098,79.399,20.341,,
743,05/24/24 03:45:00 PM,,,,24.050,24.050
744,05/24/24 03:46:43 PM,24.050,81.302,20.648,,
745,05/24/24 04:00:00 PM,,,,24.026,24.026
746,05/24/24 04:01:43 PM,24.026,79.441,20.279,,
747,05/24/24 04:15:00 PM,,,,24.074,24.074
748,05/24/24 04:16:43 PM,24.074,77.985,20.049,,
749,05/24/24 04:30:00 PM,,,,24.122,24.122
750,05/24/24 04:31:43 PM,24.122,78.254,20.147,,
751,05/24/24 04:45:00 PM,,,,24.243,24.243
752,05/24/24 04:46:43 PM,24.243,79.744,20.547,,
753,05/24/24 05:00:00 PM,,,,24.050,24.050
754,05/24/24 05:01:43 PM,24.050,82.862,20.931,,
755,05/24/24 05:15:00 PM,,,,24.146,24.146
756,05/24/24 05:16:43 PM,24.146,80.781,20.646,,
757,05/24/24 05:30:00 PM,,,,24.388,24.388
758,05/24/24 05:31:43 PM,24.388,76.255,20.017,,
759,05/24/24 05:45:00 PM,,,,24.026,24.026
760,05/24/24 05:46:43 PM,24.026,80.584,20.492,,
761,05/24/24 06:00:00 PM,,,,23.833,23.833
762,05/24/24 06:01:43 PM,23.833,82.333,20.624,,
763,05/24/24 06:15:00 PM,,,,23.881,23.881
764,05/24/24 06:16:43 PM,23.881,79.868,20.218,,
765,05/24/24 06:30:00 PM,,,,23.400,23.400
766,05/24/24 06:31:43 PM,23.400,82.154,20.167,,
767,05/24/24 06:45:00 PM,,,,23.232,23.232
768,05/24/24 06:46:43 PM,23.232,83.639,20.267,,
769,05/24/24 07:00:00 PM,,,,22.800,22.800
770,05/24/24 07:01:43 PM,22.800,85.890,20.233,,
771,05/24/24 07:15:00 PM,,,,22.465,22.465
772,05/24/24 07:16:43 PM,22.465,88.464,20.334,,
773,05/24/24 07:30:00 PM,,,,22.154,22.154
774,05/24/24 07:31:43 PM,22.154,90.739,20.394,,
775,05/24/24 07:45:00 PM,,,,21.604,21.604
776,05/24/24 07:46:43 PM,21.604,92.603,20.141,,
777,05/24/24 08:00:00 PM,,,,21.270,21.270
778,05/24/24 08:01:43 PM,21.270,93.538,19.952,,
779,05/24/24 08:15:00 PM,,,,20.913,20.913
780,05/24/24 08:16:43 PM,20.913,94.567,19.751,,
781,05/24/24 08:30:00 PM,,,,20.650,20.650
782,05/24/24 08:31:43 PM,20.650,95.321,19.601,,
783,05/24/24 08:45:00 PM,,,,20.317,20.317
784,05/24/24 08:46:43 PM,20.317,96.316,19.414,,
785,05/24/24 09:00:00 PM,,,,20.031,20.031
786,05/24/24 09:01:43 PM,20.031,97.290,19.269,,
787,05/24/24 09:15:00 PM,,,,20.126,20.126
788,05/24/24 09:16:43 PM,20.126,97.576,19.406,,
789,05/24/24 09:30:00 PM,,,,19.651,19.651
790,05/24/24 09:31:43 PM,19.651,98.335,19.037,,
791,05/24/24 09:45:00 PM,,,,19.460,19.460
792,05/24/24 09:46:43 PM,19.460,98.906,18.926,,
793,05/24/24 10:00:00 PM,,,,19.436,19.436
794,05/24/24 10:01:43 PM,19.436,99.055,18.923,,
795,05/24/24 10:15:00 PM,,,,19.222,19.222
796,05/24/24 10:16:43 PM,19.222,99.203,18.729,,
797,05/24/24 10:30:00 PM,,,,19.080,19.080
798,05/24/24 10:31:43 PM,19.080,99.397,18.612,,
799,05/24/24 10:45:00 PM,,,,18.937,18.937
800,05/24/24 10:46:43 PM,18.937,99.538,18.489,,
801,05/24/24 11:00:00 PM,,,,18.747,18.747
802,05/24/24 11:01:43 PM,18.747,99.589,18.305,,
803,05/24/24 11:15:00 PM,,,,18.628,18.628
804,05/24/24 11:16:43 PM,18.628,99.711,18.202,,
805,05/24/24 11:30:00 PM,,,,18.438,18.438
806,05/24/24 11:31:43 PM,18.438,99.941,18.042,,
807,05/24/24 11:45:00 PM,,,,18.295,18.295
808,05/24/24 11:46:43 PM,18.295,100.000,17.918,,
809,05/25/24 12:00:00 AM,,,,18.176,18.176
810,05/25/24 12:01:43 AM,18.176,100.000,17.808,,
811,05/25/24 12:15:00 AM,,,,18.081,18.081
812,05/25/24 12:16:43 AM,18.081,100.000,17.726,,
813,05/25/24 12:30:00 AM,,,,17.986,17.986
814,05/25/24 12:31:43 AM,17.986,100.000,17.637,,
815,05/25/24 12:45:00 AM,,,,17.891,17.891
816,05/25/24 12:46:43 AM,17.891,100.000,17.538,,
817,05/25/24 01:00:00 AM,,,,17.701,17.701
818,05/25/24 01:01:43 AM,17.701,100.000,17.364,,
819,05/25/24 01:15:00 AM,,,,17.677,17.677
820,05/25/24 01:16:43 AM,17.677,100.000,17.349,,
821,05/25/24 01:30:00 AM,,,,17.558,17.558
822,05/25/24 01:31:43 AM,17.558,100.000,17.239,,
823,05/25/24 01:45:00 AM,,,,17.534,17.534
824,05/25/24 01:46:43 AM,17.534,100.000,17.221,,
825,05/25/24 02:00:00 AM,,,,17.534,17.534
826,05/25/24 02:01:43 AM,17.534,100.000,17.228,,
827,05/25/24 02:15:00 AM,,,,17.439,17.439
828,05/25/24 02:16:43 AM,17.439,100.000,17.135,,
829,05/25/24 02:30:00 AM,,,,17.510,17.510
830,05/25/24 02:31:43 AM,17.510,100.000,17.217,,
831,05/25/24 02:45:00 AM,,,,17.819,17.819
832,05/25/24 02:46:43 AM,17.819,100.000,17.533,,
833,05/25/24 03:00:00 AM,,,,18.081,18.081
834,05/25/24 03:01:43 AM,18.081,100.000,17.785,,
835,05/25/24 03:15:00 AM,,,,18.129,18.129
836,05/25/24 03:16:43 AM,18.129,100.000,17.862,,
837,05/25/24 03:30:00 AM,,,,18.010,18.010
838,05/25/24 03:31:43 AM,18.010,100.000,17.738,,
839,05/25/24 03:45:00 AM,,,,17.843,17.843
840,05/25/24 03:46:43 AM,17.843,100.000,17.585,,
841,05/25/24 04:00:00 AM,,,,17.629,17.629
842,05/25/24 04:01:43 AM,17.629,100.000,17.375,,
843,05/25/24 04:15:00 AM,,,,17.605,17.605
844,05/25/24 04:16:43 AM,17.605,100.000,17.364,,
845,05/25/24 04:30:00 AM,,,,17.486,17.486
846,05/25/24 04:31:43 AM,17.486,100.000,17.246,,
847,05/25/24 04:45:00 AM,,,,17.415,17.415
848,05/25/24 04:46:43 AM,17.415,100.000,17.185,,
849,05/25/24 05:00:00 AM,,,,17.272,17.272
850,05/25/24 05:01:43 AM,17.272,100.000,17.050,,
851,05/25/24 05:15:00 AM,,,,17.201,17.201
852,05/25/24 05:16:43 AM,17.201,100.000,16.982,,
853,05/25/24 05:30:00 AM,,,,16.987,16.987
854,05/25/24 05:31:43 AM,16.987,100.000,16.772,,
855,05/25/24 05:45:00 AM,,,,16.868,16.868
856,05/25/24 05:46:43 AM,16.868,100.000,16.654,,
857,05/25/24 06:00:00 AM,,,,16.725,16.725
858,05/25/24 06:01:43 AM,16.725,100.000,16.512,,
859,05/25/24 06:15:00 AM,,,,16.654,16.654
860,05/25/24 06:16:43 AM,16.654,100.000,16.444,,
861,05/25/24 06:30:00 AM,,,,16.606,16.606
862,05/25/24 06:31:43 AM,16.606,100.000,16.397,,
863,05/25/24 06:45:00 AM,,,,16.606,16.606
864,05/25/24 06:46:43 AM,16.606,100.000,16.401,,
865,05/25/24 07:00:00 AM,,,,16.534,16.534
866,05/25/24 07:01:43 AM,16.534,100.000,16.333,,
867,05/25/24 07:15:00 AM,,,,16.654,16.654
868,05/25/24 07:16:43 AM,16.654,100.000,16.460,,
869,05/25/24 07:30:00 AM,,,,16.749,16.749
870,05/25/24 07:31:43 AM,16.749,100.000,16.563,,
871,05/25/24 07:45:00 AM,,,,16.915,16.915
872,05/25/24 07:46:43 AM,16.915,100.000,16.731,,
873,05/25/24 08:00:00 AM,,,,17.130,17.130
874,05/25/24 08:01:43 AM,17.130,100.000,16.948,,
875,05/25/24 08:15:00 AM,,,,17.415,17.415
876,05/25/24 08:16:43 AM,17.415,100.000,17.236,,
877,05/25/24 08:30:00 AM,,,,17.653,17.653
878,05/25/24 08:31:43 AM,17.653,100.000,17.468,,
879,05/25/24 08:45:00 AM,,,,18.081,18.081
880,05/25/24 08:46:43 AM,18.081,100.000,17.891,,
881,05/25/24 09:00:00 AM,,,,18.509,18.509
882,05/25/24 09:01:43 AM,18.509,100.000,18.301,,
883,05/25/24 09:15:00 AM,,,,19.056,19.056
884,05/25/24 09:16:43 AM,19.056,100.000,18.740,,
885,05/25/24 09:30:00 AM,,,,19.555,19.555
886,05/25/24 09:31:43 AM,19.555,99.655,19.126,,
887,05/25/24 09:45:00 AM,,,,19.984,19.984
888,05/25/24 09:46:43 AM,19.984,98.476,19.391,,
889,05/25/24 10:00:00 AM,,,,20.436,20.436
890,05/25/24 10:01:43 AM,20.436,98.598,19.862,,
891,05/25/24 10:15:00 AM,,,,20.603,20.603
892,05/25/24 10:16:43 AM,20.603,95.916,19.642,,
893,05/25/24 10:30:00 AM,,,,20.841,20.841
894,05/25/24 10:31:43 AM,20.841,94.814,19.716,,
895,05/25/24 10:45:00 AM,,,,21.127,21.127
896,05/25/24 10:46:43 AM,21.127,91.542,19.501,,
897,05/25/24 11:00:00 AM,,,,21.628,21.628
898,05/25/24 11:01:43 AM,21.628,90.339,19.808,,
899,05/25/24 11:15:00 AM,,,,22.489,22.489
900,05/25/24 11:16:43 AM,22.489,87.892,20.263,,
901,05/25/24 11:30:00 AM,,,,22.465,22.465
902,05/25/24 11:31:43 AM,22.465,88.299,20.306,,
903,05/25/24 11:45:00 AM,,,,23.040,23.040
904,05/25/24 11:46:43 AM,23.040,86.028,20.493,,
905,05/25/24 12:00:00 PM,,,,23.184,23.184
906,05/25/24 12:01:43 PM,23.184,85.811,20.598,,
907,05/25/24 12:15:00 PM,,,,23.112,23.112
908,05/25/24 12:16:43 PM,23.112,86.961,20.723,,
909,05/25/24 12:30:00 PM,,,,23.040,23.040
910,05/25/24 12:31:43 PM,23.040,86.722,20.611,,
911,05/25/24 12:45:00 PM,,,,22.992,22.992
912,05/25/24 12:46:43 PM,22.992,85.377,20.334,,
913,05/25/24 01:00:00 PM,,,,22.896,22.896
914,05/25/24 01:01:43 PM,22.896,87.491,20.599,,
915,05/25/24 01:15:00 PM,,,,23.256,23.256
916,05/25/24 01:16:43 PM,23.256,85.102,20.547,,
917,05/25/24 01:30:00 PM,,,,23.112,23.112
918,05/25/24 01:31:43 PM,23.112,84.734,20.341,,
919,05/25/24 01:45:00 PM,,,,23.280,23.280
920,05/25/24 01:46:43 PM,23.280,84.240,20.420,,
921,05/25/24 02:00:00 PM,,,,23.400,23.400
922,05/25/24 02:01:43 PM,23.400,83.845,20.469,,
923,05/25/24 02:15:00 PM,,,,23.689,23.689
924,05/25/24 02:16:43 PM,23.689,82.500,20.512,,
925,05/25/24 02:30:00 PM,,,,24.098,24.098
926,05/25/24 02:31:43 PM,24.098,80.543,20.555,,
927,05/25/24 02:45:00 PM,,,,24.291,24.291
928,05/25/24 02:46:43 PM,24.291,77.424,20.151,,
929,05/25/24 03:00:00 PM,,,,24.122,24.122
