...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-05-12T17:45:00Z,NA,1.72,NA,NA,148.3,NA,NA,22.4,97.23,0.991,434,440
NA,2024-05-12T18:00:00Z,NA,1.7,NA,NA,146.9,NA,NA,22.5,97.23,1.027,434,440
NA,2024-05-12T18:15:00Z,NA,1.68,NA,NA,107.8,NA,NA,22.4,97.24,1.019,434,440
NA,2024-05-12T18:30:00Z,NA,1.68,NA,NA,93.2,NA,NA,22.3,97.25,1.003,434,440
NA,2024-05-12T18:45:00Z,NA,1.69,NA,NA,99.1,NA,NA,22.4,97.26,1.02,434,440
NA,2024-05-12T19:00:00Z,NA,1.66,NA,NA,95.8,NA,NA,22.3,97.25,1.032,435,440
NA,2024-05-12T19:15:00Z,NA,1.63,NA,NA,71.8,NA,NA,22.2,97.23,1.049,435,440
NA,2024-05-12T19:30:00Z,NA,1.53,NA,NA,65,NA,NA,21.7,97.21,1.059,435,440
NA,2024-05-12T19:45:00Z,NA,1.43,NA,NA,72.7,NA,NA,21.7,97.21,1.161,436,440
NA,2024-05-12T20:00:00Z,NA,1.36,NA,NA,42.1,NA,NA,21.1,97.23,1.136,436,441
NA,2024-05-12T20:15:00Z,NA,1.21,NA,NA,10.4,NA,NA,20,97.29,1.12,436,441
NA,2024-05-12T20:30:00Z,NA,0.99,NA,NA,1.8,NA,NA,18.5,97.33,1.138,437,442
NA,2024-05-12T20:45:00Z,NA,0.77,NA,NA,0,NA,NA,17.3,97.34,1.204,438,443
NA,2024-05-12T21:00:00Z,NA,0.65,NA,NA,0,NA,NA,16.4,97.34,1.216,438,443
NA,2024-05-12T21:15:00Z,NA,0.57,NA,NA,0,NA,NA,15.8,97.34,1.222,439,444
NA,2024-05-12T21:30:00Z,NA,0.51,NA,NA,0,NA,NA,15.2,97.36,1.219,439,444
NA,2024-05-12T21:45:00Z,NA,0.46,NA,NA,0,NA,NA,14.8,97.36,1.215,440,444
NA,2024-05-12T22:00:00Z,NA,0.39,NA,NA,0,NA,NA,14.1,97.36,1.217,441,445
NA,2024-05-12T22:15:00Z,NA,0.33,NA,NA,0,NA,NA,13.5,97.37,1.216,441,445
NA,2024-05-12T22:30:00Z,NA,0.29,NA,NA,0,NA,NA,13.1,97.38,1.209,442,446
NA,2024-05-12T22:45:00Z,NA,0.25,NA,NA,0,NA,NA,12.6,97.39,1.209,442,446
NA,2024-05-12T23:00:00Z,NA,0.21,NA,NA,0,NA,NA,12.1,97.4,1.205,443,447
NA,2024-05-12T23:15:00Z,NA,0.17,NA,NA,0,NA,NA,11.8,97.41,1.206,443,447
NA,2024-05-12T23:30:00Z,NA,0.15,NA,NA,0,NA,NA,11.4,97.41,1.198,444,448
NA,2024-05-12T23:45:00Z,NA,0.13,NA,NA,0,NA,NA,11.2,97.41,1.2,444,448
NA,2024-05-13T00:00:00Z,NA,0.12,NA,NA,0,NA,NA,11,97.41,1.189,445,449
NA,2024-05-13T00:15:00Z,NA,0.11,NA,NA,0,NA,NA,10.8,97.41,1.184,446,449
NA,2024-05-13T00:30:00Z,NA,0.09,NA,NA,0,NA,NA,10.4,97.42,1.174,448,450
NA,2024-05-13T00:45:00Z,NA,0.08,NA,NA,0,NA,NA,10.3,97.43,1.171,447,450
NA,2024-05-13T01:00:00Z,NA,0.07,NA,NA,0,NA,NA,10.2,97.43,1.175,449,451
NA,2024-05-13T01:15:00Z,NA,0.07,NA,NA,0,NA,NA,9.9,97.44,1.151,450,451
NA,2024-05-13T01:30:00Z,NA,0.06,NA,NA,0,NA,NA,9.7,97.43,1.14,450,451
NA,2024-05-13T01:45:00Z,NA,0.05,NA,NA,0,NA,NA,9.5,97.42,1.139,452,452
NA,2024-05-13T02:00:00Z,NA,0.05,NA,NA,0,NA,NA,9.3,97.42,1.126,453,452
NA,2024-05-13T02:15:00Z,NA,0.04,NA,NA,0,NA,NA,9.2,97.4,1.12,455,451
NA,2024-05-13T02:30:00Z,NA,0.04,NA,NA,0,NA,NA,9.1,97.39,1.117,458,452
NA,2024-05-13T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,9,97.37,1.111,461,452
NA,2024-05-13T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,8.8,97.37,1.101,463,453
NA,2024-05-13T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,8.8,97.37,1.102,465,453
NA,2024-05-13T03:30:00Z,NA,0.02,NA,NA,0,NA,NA,8.8,97.36,1.105,468,454
NA,2024-05-13T03:45:00Z,NA,0.02,NA,NA,0,NA,NA,8.6,97.34,1.09,470,455
NA,2024-05-13T04:00:00Z,NA,0.02,NA,NA,0,NA,NA,8.4,97.34,1.082,473,456
NA,2024-05-13T04:15:00Z,NA,0.02,NA,NA,0,NA,NA,8.3,97.33,1.078,475,457
NA,2024-05-13T04:30:00Z,NA,0.02,NA,NA,0,NA,NA,8.2,97.33,1.07,478,459
NA,2024-05-13T04:45:00Z,NA,0.02,NA,NA,0,NA,NA,8.1,97.31,1.065,481,460
NA,2024-05-13T05:00:00Z,NA,0.02,NA,NA,0,NA,NA,8,97.3,1.058,485,462
NA,2024-05-13T05:15:00Z,NA,0.01,NA,NA,0,NA,NA,7.9,97.31,1.049,488,463
NA,2024-05-13T05:30:00Z,NA,0.01,NA,NA,0,NA,NA,7.7,97.32,1.035,491,465
NA,2024-05-13T05:45:00Z,NA,0.01,NA,NA,0,NA,NA,7.7,97.32,1.036,495,467
NA,2024-05-13T06:00:00Z,NA,0.01,NA,NA,0,NA,NA,7.6,97.34,1.027,499,469
NA,2024-05-13T06:15:00Z,NA,0.01,NA,NA,0,NA,NA,7.6,97.35,1.031,503,471
NA,2024-05-13T06:30:00Z,NA,0.02,NA,NA,0,NA,NA,7.8,97.36,1.039,506,472
NA,2024-05-13T06:45:00Z,NA,0.01,NA,NA,6.4,NA,NA,7.6,97.35,1.027,508,472
NA,2024-05-13T07:00:00Z,NA,0.01,NA,NA,15.4,NA,NA,7.5,97.36,1.02,508,471
NA,2024-05-13T07:15:00Z,NA,0.01,NA,NA,25.1,NA,NA,7.8,97.36,1.044,506,468
NA,2024-05-13T07:30:00Z,NA,0.02,NA,NA,33.5,NA,NA,8.1,97.37,1.067,503,462
NA,2024-05-13T07:45:00Z,NA,0.02,NA,NA,42.1,NA,NA,8.4,97.38,1.088,499,455
NA,2024-05-13T08:00:00Z,NA,0.02,NA,NA,52.9,NA,NA,8.8,97.37,1.118,489,451
NA,2024-05-13T08:15:00Z,NA,0.02,NA,NA,56.4,NA,NA,9.2,97.38,1.15,475,450
NA,2024-05-13T08:30:00Z,NA,0.02,NA,NA,63.7,NA,NA,9.8,97.38,1.196,459,450
NA,2024-05-13T08:45:00Z,NA,0.02,NA,NA,70.3,NA,NA,10.5,97.38,1.244,448,450
NA,2024-05-13T09:00:00Z,NA,0.05,NA,NA,74.9,NA,NA,11,97.38,1.269,445,449
NA,2024-05-13T09:15:00Z,NA,0.06,NA,NA,87.5,NA,NA,11.7,97.38,1.308,445,449
NA,2024-05-13T09:30:00Z,NA,0.1,NA,NA,104.2,NA,NA,12.4,97.37,1.343,444,448
NA,2024-05-13T09:45:00Z,NA,0.14,NA,NA,107.1,NA,NA,13.4,97.35,1.397,444,448
NA,2024-05-13T10:00:00Z,NA,0.22,NA,NA,128.7,NA,NA,14.5,97.35,1.438,443,447
NA,2024-05-13T10:15:00Z,NA,0.28,NA,NA,129.1,NA,NA,15.9,97.36,1.525,442,447
NA,2024-05-13T10:30:00Z,NA,0.43,NA,NA,132.9,NA,NA,17,97.36,1.506,441,446
NA,2024-05-13T10:45:00Z,NA,0.58,NA,NA,220.8,NA,NA,18.1,97.35,1.495,441,445
NA,2024-05-13T11:00:00Z,NA,0.74,NA,NA,541.4,NA,NA,19.6,97.34,1.537,439,444
NA,2024-05-13T11:15:00Z,NA,0.87,NA,NA,387.6,NA,NA,20.5,97.33,1.537,438,443
NA,2024-05-13T11:30:00Z,NA,1.1,NA,NA,503.2,NA,NA,21.5,97.33,1.469,437,442
NA,2024-05-13T11:45:00Z,NA,1.32,NA,NA,187.1,NA,NA,22.5,97.33,1.402,437,442
NA,2024-05-13T12:00:00Z,NA,1.42,NA,NA,182.6,NA,NA,22.9,97.31,1.374,437,442
NA,2024-05-13T12:15:00Z,NA,1.48,NA,NA,190.8,NA,NA,23.2,97.31,1.37,437,442
NA,2024-05-13T12:30:00Z,NA,1.5,NA,NA,182,NA,NA,23.6,97.3,1.404,436,441
NA,2024-05-13T12:45:00Z,NA,1.6,NA,NA,193.2,NA,NA,24,97.29,1.378,436,441
NA,2024-05-13T13:00:00Z,NA,1.73,NA,NA,291.5,NA,NA,24.8,97.28,1.411,436,441
NA,2024-05-13T13:15:00Z,NA,1.72,NA,NA,434.5,NA,NA,24.9,97.26,1.432,435,441
NA,2024-05-13T13:30:00Z,NA,1.67,NA,NA,270.3,NA,NA,24.6,97.25,1.429,435,441
NA,2024-05-13T13:45:00Z,NA,1.62,NA,NA,319.5,NA,NA,24.4,97.23,1.436,435,441
NA,2024-05-13T14:00:00Z,NA,1.64,NA,NA,240.6,NA,NA,24.6,97.21,1.441,435,440
NA,2024-05-13T14:15:00Z,NA,1.64,NA,NA,218.8,NA,NA,24.4,97.21,1.414,435,441
NA,2024-05-13T14:30:00Z,NA,1.58,NA,NA,149,NA,NA,24.5,97.2,1.493,436,441
NA,2024-05-13T14:45:00Z,NA,1.61,NA,NA,177.1,NA,NA,24.4,97.2,1.449,436,441
NA,2024-05-13T15:00:00Z,NA,1.59,NA,NA,194.8,NA,NA,24.3,97.19,1.441,436,441
NA,2024-05-13T15:15:00Z,NA,1.66,NA,NA,177.8,NA,NA,24.8,97.18,1.463,435,440
NA,2024-05-13T15:30:00Z,NA,1.63,NA,NA,161.7,NA,NA,24.6,97.18,1.462,436,441
NA,2024-05-13T15:45:00Z,NA,1.64,NA,NA,165.5,NA,NA,24.7,97.17,1.465,436,441
NA,2024-05-13T16:00:00Z,NA,1.63,NA,NA,117.7,NA,NA,24.2,97.17,1.391,436,441
NA,2024-05-13T16:15:00Z,NA,1.55,NA,NA,84.8,NA,NA,23.3,97.17,1.314,436,441
NA,2024-05-13T16:30:00Z,NA,1.42,NA,NA,91.4,NA,NA,22.9,97.17,1.375,436,441
NA,2024-05-13T16:45:00Z,NA,1.39,NA,NA,103.6,NA,NA,22.7,97.16,1.374,436,441
NA,2024-05-13T17:00:00Z,NA,1.34,NA,NA,90.5,NA,NA,22.6,97.15,1.399,436,441
NA,2024-05-13T17:15:00Z,NA,1.32,NA,NA,82.8,NA,NA,22.4,97.14,1.381,437,441
NA,2024-05-13T17:30:00Z,NA,1.31,NA,NA,98.7,NA,NA,22.3,97.14,1.386,436,441
NA,2024-05-13T17:45:00Z,NA,1.32,NA,NA,89.7,NA,NA,22.5,97.12,1.409,436,441
NA,2024-05-13T18:00:00Z,NA,1.28,NA,NA,75.6,NA,NA,22.4,97.13,1.422,437,441
NA,2024-05-13T18:15:00Z,NA,1.27,NA,NA,49.4,NA,NA,22.1,97.13,1.393,437,441
NA,2024-05-13T18:30:00Z,NA,1.27,NA,NA,35.7,NA,NA,21.7,97.13,1.331,437,441
NA,2024-05-13T18:45:00Z,NA,1.27,NA,NA,33.1,NA,NA,21.6,97.14,1.302,437,442
NA,2024-05-13T19:00:00Z,NA,1.23,NA,NA,38.8,NA,NA,21.4,97.12,1.317,437,442
NA,2024-05-13T19:15:00Z,NA,1.19,NA,NA,49.3,NA,NA,21.4,97.12,1.354,437,442
NA,2024-05-13T19:30:00Z,NA,1.18,NA,NA,21.6,NA,NA,21.2,97.11,1.341,437,442
NA,2024-05-13T19:45:00Z,NA,1.13,NA,NA,11.9,NA,NA,20.8,97.09,1.326,437,442
NA,2024-05-13T20:00:00Z,NA,1.08,NA,NA,7.1,NA,NA,20.4,97.11,1.317,437,442
NA,2024-05-13T20:15:00Z,NA,1.06,NA,NA,4,NA,NA,20.2,97.12,1.304,437,442
NA,2024-05-13T20:30:00Z,NA,1.04,NA,NA,0,NA,NA,20,97.14,1.293,437,442
NA,2024-05-13T20:45:00Z,NA,1.01,NA,NA,0,NA,NA,19.8,97.14,1.293,438,442
NA,2024-05-13T21:00:00Z,NA,0.98,NA,NA,0,NA,NA,19.5,97.15,1.284,438,442
NA,2024-05-13T21:15:00Z,NA,0.94,NA,NA,0,NA,NA,19.3,97.17,1.294,438,442
NA,2024-05-13T21:30:00Z,NA,0.91,NA,NA,0,NA,NA,19.1,97.16,1.296,438,443
NA,2024-05-13T21:45:00Z,NA,0.89,NA,NA,0,NA,NA,18.9,97.19,1.301,438,443
NA,2024-05-13T22:00:00Z,NA,0.85,NA,NA,0,NA,NA,18.8,97.2,1.309,438,443
NA,2024-05-13T22:15:00Z,NA,0.84,NA,NA,0,NA,NA,18.7,97.2,1.312,438,443
NA,2024-05-13T22:30:00Z,NA,0.81,NA,NA,0,NA,NA,18.5,97.2,1.324,438,443
NA,2024-05-13T22:45:00Z,NA,0.76,NA,NA,0,NA,NA,18.3,97.2,1.349,439,443
NA,2024-05-13T23:00:00Z,NA,0.73,NA,NA,0,NA,NA,18.2,97.19,1.357,439,443
NA,2024-05-13T23:15:00Z,NA,0.71,NA,NA,0,NA,NA,18.1,97.19,1.358,439,443
NA,2024-05-13T23:30:00Z,NA,0.7,NA,NA,0,NA,NA,18,97.18,1.363,439,443
NA,2024-05-13T23:45:00Z,NA,0.69,NA,NA,0,NA,NA,17.9,97.16,1.365,439,443
NA,2024-05-14T00:00:00Z,NA,0.66,NA,NA,0,NA,NA,17.8,97.15,1.376,444,444
NA,2024-05-14T00:15:00Z,NA,0.57,NA,NA,0,NA,NA,17.4,97.15,1.418,688,446
NA,2024-05-14T00:30:00Z,NA,0.41,NA,NA,0,NA,NA,16.5,97.15,1.469,702,451
NA,2024-05-14T00:45:00Z,NA,0.26,NA,NA,0,NA,NA,15.4,97.15,1.495,604,451
NA,2024-05-14T01:00:00Z,NA,0.18,NA,NA,0,NA,NA,15,97.14,1.518,569,452
NA,2024-05-14T01:15:00Z,NA,0.15,NA,NA,0,NA,NA,14.8,97.1,1.53,526,452
NA,2024-05-14T01:30:00Z,NA,0.14,NA,NA,0,NA,NA,14.8,97.05,1.538,495,452
NA,2024-05-14T01:45:00Z,NA,0.13,NA,NA,0,NA,NA,14.7,97.02,1.543,499,452
NA,2024-05-14T02:00:00Z,NA,0.12,NA,NA,0,NA,NA,14.7,97.03,1.55,482,453
NA,2024-05-14T02:15:00Z,NA,0.11,NA,NA,0,NA,NA,14.7,97.07,1.558,481,453
NA,2024-05-14T02:30:00Z,NA,0.1,NA,NA,0,NA,NA,14.6,97.07,1.562,686,454
NA,2024-05-14T02:45:00Z,NA,0.09,NA,NA,0,NA,NA,14.6,97.04,1.567,847,457
NA,2024-05-14T03:00:00Z,NA,0.08,NA,NA,0,NA,NA,14.5,97.01,1.577,883,478
NA,2024-05-14T03:15:00Z,NA,0.06,NA,NA,0,NA,NA,14.4,96.99,1.579,736,492
NA,2024-05-14T03:30:00Z,NA,0.05,NA,NA,0,NA,NA,14.2,96.95,1.572,616,492
NA,2024-05-14T03:45:00Z,NA,0.04,NA,NA,0,NA,NA,14.2,96.94,1.576,600,491
NA,2024-05-14T04:00:00Z,NA,0.04,NA,NA,0,NA,NA,14.2,96.93,1.578,577,490
NA,2024-05-14T04:15:00Z,NA,0.04,NA,NA,0,NA,NA,14.2,96.93,1.583,567,490
NA,2024-05-14T04:30:00Z,NA,0.04,NA,NA,0,NA,NA,14.2,96.94,1.583,567,489
NA,2024-05-14T04:45:00Z,NA,0.03,NA,NA,0,NA,NA,14.2,96.94,1.586,560,488
NA,2024-05-14T05:00:00Z,NA,0.03,NA,NA,0,NA,NA,14.3,96.93,1.592,926,502
NA,2024-05-14T05:15:00Z,NA,0.03,NA,NA,0,NA,NA,14.3,96.93,1.596,652,502
NA,2024-05-14T05:30:00Z,NA,0.03,NA,NA,0,NA,NA,14.2,96.91,1.591,648,503
NA,2024-05-14T05:45:00Z,NA,0.02,NA,NA,0,NA,NA,14.2,96.93,1.595,572,503
NA,2024-05-14T06:00:00Z,NA,0.02,NA,NA,0,NA,NA,14.2,96.91,1.595,560,502
NA,2024-05-14T06:15:00Z,NA,0.02,NA,NA,0,NA,NA,14.2,96.93,1.594,542,502
NA,2024-05-14T06:30:00Z,NA,0.02,NA,NA,0,NA,NA,14.1,96.92,1.589,536,501
NA,2024-05-14T06:45:00Z,NA,0.02,NA,NA,1.6,NA,NA,14.1,96.92,1.589,531,501
NA,2024-05-14T07:00:00Z,NA,0.02,NA,NA,7.1,NA,NA,14.2,96.93,1.59,524,500
NA,2024-05-14T07:15:00Z,NA,0.02,NA,NA,11.7,NA,NA,14.2,96.93,1.594,516,501
NA,2024-05-14T07:30:00Z,NA,0.02,NA,NA,20,NA,NA,14.2,96.91,1.597,560,500
NA,2024-05-14T07:45:00Z,NA,0.02,NA,NA,29.1,NA,NA,14.2,96.89,1.599,518,499
NA,2024-05-14T08:00:00Z,NA,0.02,NA,NA,39.4,NA,NA,14.4,96.91,1.618,499,499
NA,2024-05-14T08:15:00Z,NA,0.02,NA,NA,46.1,NA,NA,14.6,96.93,1.643,481,497
NA,2024-05-14T08:30:00Z,NA,0.02,NA,NA,46.3,NA,NA,14.7,96.94,1.65,465,496
NA,2024-05-14T08:45:00Z,NA,0.02,NA,NA,44.1,NA,NA,14.9,96.94,1.67,464,495
NA,2024-05-14T09:00:00Z,NA,0.03,NA,NA,43.9,NA,NA,15.1,96.92,1.692,465,494
NA,2024-05-14T09:15:00Z,NA,0.03,NA,NA,51.6,NA,NA,15.4,96.91,1.717,464,493
NA,2024-05-14T09:30:00Z,NA,0.03,NA,NA,59,NA,NA,15.6,96.92,1.745,463,492
NA,2024-05-14T09:45:00Z,NA,0.04,NA,NA,56.8,NA,NA,15.8,96.91,1.751,463,491
NA,2024-05-14T10:00:00Z,NA,0.06,NA,NA,61.7,NA,NA,16,96.91,1.767,462,490
NA,2024-05-14T10:15:00Z,NA,0.07,NA,NA,69.8,NA,NA,16.3,96.9,1.785,460,488
NA,2024-05-14T10:30:00Z,NA,0.08,NA,NA,92.3,NA,NA,16.6,96.89,1.801,458,485
NA,2024-05-14T10:45:00Z,NA,0.11,NA,NA,92.8,NA,NA,16.9,96.87,1.814,457,481
NA,2024-05-14T11:00:00Z,NA,0.13,NA,NA,105.3,NA,NA,17.3,96.86,1.843,456,474
NA,2024-05-14T11:15:00Z,NA,0.16,NA,NA,139.5,NA,NA,17.9,96.84,1.888,453,464
NA,2024-05-14T11:30:00Z,NA,0.2,NA,NA,128.4,NA,NA,18.2,96.82,1.892,451,455
NA,2024-05-14T11:45:00Z,NA,0.21,NA,NA,140.4,NA,NA,18.7,96.79,1.942,448,450
NA,2024-05-14T12:00:00Z,NA,0.26,NA,NA,121.6,NA,NA,19.2,96.78,1.963,447,448
NA,2024-05-14T12:15:00Z,NA,0.31,NA,NA,135.3,NA,NA,19.4,96.76,1.942,444,448
NA,2024-05-14T12:30:00Z,NA,0.33,NA,NA,84.2,NA,NA,19.5,96.76,1.939,443,448
NA,2024-05-14T12:45:00Z,NA,0.34,NA,NA,131.5,NA,NA,19.6,96.74,1.932,443,447
NA,2024-05-14T13:00:00Z,NA,0.37,NA,NA,102.7,NA,NA,19.8,96.74,1.933,443,447
NA,2024-05-14T13:15:00Z,NA,0.36,NA,NA,100.9,NA,NA,19.8,96.72,1.95,443,447
NA,2024-05-14T13:30:00Z,NA,0.36,NA,NA,123.8,NA,NA,19.9,96.69,1.969,447,447
NA,2024-05-14T13:45:00Z,NA,0.37,NA,NA,124.7,NA,NA,20.1,96.69,1.972,443,447
NA,2024-05-14T14:00:00Z,NA,0.38,NA,NA,82.9,NA,NA,20.2,96.68,1.989,443,447
NA,2024-05-14T14:15:00Z,NA,0.36,NA,NA,61.7,NA,NA,20.2,96.66,2.014,443,448
NA,2024-05-14T14:30:00Z,NA,0.35,NA,NA,53.1,NA,NA,20.2,96.64,2.015,443,447
NA,2024-05-14T14:45:00Z,NA,0.34,NA,NA,39.4,NA,NA,20.1,96.62,2.012,444,448
NA,2024-05-14T15:00:00Z,NA,0.33,NA,NA,38.3,NA,NA,20.2,96.62,2.03,444,448
NA,2024-05-14T15:15:00Z,NA,0.35,NA,NA,106,NA,NA,20.4,96.6,2.044,444,447
NA,2024-05-14T15:30:00Z,NA,0.34,NA,NA,82.4,NA,NA,20.3,96.6,2.036,444,448
NA,2024-05-14T15:45:00Z,NA,0.27,NA,NA,45.4,NA,NA,19.8,96.59,2.036,871,537
NA,2024-05-14T16:00:00Z,NA,0.18,NA,NA,25.3,NA,NA,18.8,96.58,1.999,996,532
NA,2024-05-14T16:15:00Z,NA,0.12,NA,NA,25.6,NA,NA,18.5,96.56,2.004,846,549
NA,2024-05-14T16:30:00Z,NA,0.09,NA,NA,26.6,NA,NA,18.3,96.54,2.015,854,544
NA,2024-05-14T16:45:00Z,NA,0.07,NA,NA,49.1,NA,NA,18.2,96.54,2.011,618,537
NA,2024-05-14T17:00:00Z,NA,0.07,NA,NA,55.8,NA,NA,18.2,96.53,2.026,564,532
NA,2024-05-14T17:15:00Z,NA,0.06,NA,NA,30.9,NA,NA,18.1,96.52,2.013,699,533
NA,2024-05-14T17:30:00Z,NA,0.07,NA,NA,43,NA,NA,18.1,96.51,2.008,556,519
NA,2024-05-14T17:45:00Z,NA,0.07,NA,NA,33.3,NA,NA,18.1,96.51,2.012,496,515
NA,2024-05-14T18:00:00Z,NA,0.07,NA,NA,28.9,NA,NA,18.2,96.52,2.022,864,533
NA,2024-05-14T18:15:00Z,NA,0.07,NA,NA,23.3,NA,NA,18.2,96.52,2.019,915,529
NA,2024-05-14T18:30:00Z,NA,0.06,NA,NA,37.4,NA,NA,18.1,96.51,2.009,680,530
NA,2024-05-14T18:45:00Z,NA,0.06,NA,NA,39.2,NA,NA,18,96.49,2.008,848,533
NA,2024-05-14T19:00:00Z,NA,0.05,NA,NA,44.3,NA,NA,18,96.48,2.014,633,523
NA,2024-05-14T19:15:00Z,NA,0.05,NA,NA,46.9,NA,NA,18.1,96.47,2.026,556,522
NA,2024-05-14T19:30:00Z,NA,0.04,NA,NA,34.1,NA,NA,18,96.48,2.024,508,519
NA,2024-05-14T19:45:00Z,NA,0.04,NA,NA,27.3,NA,NA,18.1,96.49,2.03,488,516
NA,2024-05-14T20:00:00Z,NA,0.04,NA,NA,18.7,NA,NA,18.1,96.5,2.04,477,515
NA,2024-05-14T20:15:00Z,NA,0.03,NA,NA,5.7,NA,NA,18.1,96.52,2.046,472,514
NA,2024-05-14T20:30:00Z,NA,0.03,NA,NA,0,NA,NA,18,96.51,2.034,472,513
NA,2024-05-14T20:45:00Z,NA,0.03,NA,NA,0,NA,NA,18,96.52,2.028,472,513
NA,2024-05-14T21:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.8,96.53,2.014,475,513
NA,2024-05-14T21:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.8,96.55,2.012,498,515
NA,2024-05-14T21:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.8,96.53,2.009,505,517
NA,2024-05-14T21:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.7,96.55,1.998,507,518
NA,2024-05-14T22:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.7,96.56,1.994,505,519
NA,2024-05-14T22:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.6,96.57,1.989,505,520
NA,2024-05-14T22:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.6,96.54,1.977,506,523
NA,2024-05-14T22:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,96.53,1.961,508,525
NA,2024-05-14T23:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,96.52,1.957,507,525
NA,2024-05-14T23:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,96.53,1.954,503,525
NA,2024-05-14T23:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.4,96.52,1.954,504,525
NA,2024-05-14T23:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.3,96.5,1.942,506,526
NA,2024-05-15T00:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.3,96.48,1.942,508,527
NA,2024-05-15T00:15:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,96.45,1.937,512,528
NA,2024-05-15T00:30:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,96.44,1.934,541,529
NA,2024-05-15T00:45:00Z,NA,0.03,NA,NA,0,NA,NA,17.2,96.41,1.927,613,545
NA,2024-05-15T01:00:00Z,NA,0.03,NA,NA,0,NA,NA,17.1,96.4,1.923,566,534
NA,2024-05-15T01:15:00Z,NA,0.03,NA,NA,0,NA,NA,17,96.4,1.915,553,536
NA,2024-05-15T01:30:00Z,NA,0.03,NA,NA,0,NA,NA,17,96.4,1.91,555,539
NA,2024-05-15T01:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.9,96.38,1.893,557,542
NA,2024-05-15T02:00:00Z,NA,0.02,NA,NA,0,NA,NA,16.7,96.37,1.876,558,544
NA,2024-05-15T02:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.7,96.37,1.87,558,547
NA,2024-05-15T02:30:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,96.36,1.865,561,549
NA,2024-05-15T02:45:00Z,NA,0.03,NA,NA,0,NA,NA,16.6,96.35,1.856,567,550
NA,2024-05-15T03:00:00Z,NA,0.03,NA,NA,0,NA,NA,16.4,96.33,1.84,566,553
NA,2024-05-15T03:15:00Z,NA,0.03,NA,NA,0,NA,NA,16.2,96.32,1.809,563,555
NA,2024-05-15T03:30:00Z,NA,0.02,NA,NA,0,NA,NA,15.9,96.31,1.783,565,558
NA,2024-05-15T03:45:00Z,NA,0.02,NA,NA,0,NA,NA,15.8,96.31,1.772,571,560
NA,2024-05-15T04:00:00Z,NA,0.02,NA,NA,0,NA,NA,15.7,96.31,1.756,574,563
NA,2024-05-15T04:15:00Z,NA,0.02,NA,NA,0,NA,NA,15.5,96.3,1.733,579,565
NA,2024-05-15T04:30:00Z,NA,0.03,NA,NA,0,NA,NA,15.4,96.3,1.717,577,567
NA,2024-05-15T04:45:00Z,NA,0.03,NA,NA,0,NA,NA,15.2,96.3,1.704,578,570
NA,2024-05-15T05:00:00Z,NA,0.02,NA,NA,0,NA,NA,15.1,96.31,1.69,574,571
NA,2024-05-15T05:15:00Z,NA,0.02,NA,NA,0,NA,NA,15,96.32,1.675,586,573
NA,2024-05-15T05:30:00Z,NA,0.02,NA,NA,0,NA,NA,14.9,96.32,1.67,679,573
NA,2024-05-15T05:45:00Z,NA,0.02,NA,NA,0,NA,NA,14.9,96.33,1.666,578,573
NA,2024-05-15T06:00:00Z,NA,0.02,NA,NA,0,NA,NA,14.8,96.33,1.658,571,573
NA,2024-05-15T06:15:00Z,NA,0.02,NA,NA,0,NA,NA,14.7,96.33,1.646,580,565
NA,2024-05-15T06:30:00Z,NA,0.02,NA,NA,0,NA,NA,14.5,96.36,1.631,574,577
NA,2024-05-15T06:45:00Z,NA,0.02,NA,NA,0,NA,NA,14.5,96.36,1.627,587,580
NA,2024-05-15T07:00:00Z,NA,0.02,NA,NA,0.7,NA,NA,14.4,96.36,1.62,596,582
NA,2024-05-15T07:15:00Z,NA,0.02,NA,NA,5.3,NA,NA,14.3,96.38,1.609,598,583
NA,2024-05-15T07:30:00Z,NA,0.03,NA,NA,29.5,NA,NA,14.6,96.4,1.631,581,581
NA,2024-05-15T07:45:00Z,NA,0.02,NA,NA,45.4,NA,NA,15,96.42,1.678,577,577
