...1,Timestamp,Vapor Pressure,Atmos Pressure,Air TempC,VPD,Solar,Wetness Level 1,Wetness Level 2,Air.TempC,Atmos.Pressure,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-05-12T18:00:00Z,NA,NA,NA,1.69,121.9,NA,NA,22.8,97.24,1.074,437,431
NA,2024-05-12T18:15:00Z,NA,NA,NA,1.7,176.1,NA,NA,23,97.25,1.114,437,429
NA,2024-05-12T18:30:00Z,NA,NA,NA,1.8,187.9,NA,NA,23.7,97.26,1.124,437,429
NA,2024-05-12T18:45:00Z,NA,NA,NA,1.79,205.4,NA,NA,23.5,97.27,1.103,437,430
NA,2024-05-12T19:00:00Z,NA,NA,NA,1.69,180.4,NA,NA,23,97.26,1.122,437,431
NA,2024-05-12T19:15:00Z,NA,NA,NA,1.62,134,NA,NA,22.6,97.24,1.117,438,431
NA,2024-05-12T19:30:00Z,NA,NA,NA,1.54,82.2,NA,NA,22.2,97.22,1.128,438,431
NA,2024-05-12T19:45:00Z,NA,NA,NA,1.49,52.6,NA,NA,21.9,97.22,1.135,438,432
NA,2024-05-12T20:00:00Z,NA,NA,NA,1.35,14.8,NA,NA,21,97.25,1.141,439,433
NA,2024-05-12T20:15:00Z,NA,NA,NA,1.15,10.3,NA,NA,19.5,97.31,1.123,439,434
NA,2024-05-12T20:30:00Z,NA,NA,NA,0.99,2,NA,NA,18.5,97.34,1.131,440,434
NA,2024-05-12T20:45:00Z,NA,NA,NA,0.85,0,NA,NA,17.8,97.35,1.177,440,435
NA,2024-05-12T21:00:00Z,NA,NA,NA,0.73,0,NA,NA,16.9,97.35,1.196,440,435
NA,2024-05-12T21:15:00Z,NA,NA,NA,0.61,0,NA,NA,16.3,97.36,1.237,441,436
NA,2024-05-12T21:30:00Z,NA,NA,NA,0.54,0,NA,NA,15.7,97.36,1.24,441,436
NA,2024-05-12T21:45:00Z,NA,NA,NA,0.48,0,NA,NA,15.1,97.37,1.23,441,436
NA,2024-05-12T22:00:00Z,NA,NA,NA,0.44,0,NA,NA,14.7,97.38,1.226,442,437
NA,2024-05-12T22:15:00Z,NA,NA,NA,0.36,0,NA,NA,14,97.38,1.241,442,437
NA,2024-05-12T22:30:00Z,NA,NA,NA,0.3,0,NA,NA,13.6,97.39,1.251,443,438
NA,2024-05-12T22:45:00Z,NA,NA,NA,0.25,0,NA,NA,13.1,97.4,1.253,443,438
NA,2024-05-12T23:00:00Z,NA,NA,NA,0.21,0,NA,NA,12.6,97.41,1.247,443,438
NA,2024-05-12T23:15:00Z,NA,NA,NA,0.19,0,NA,NA,12.4,97.43,1.247,444,439
NA,2024-05-12T23:30:00Z,NA,NA,NA,0.17,0,NA,NA,11.9,97.43,1.226,445,439
NA,2024-05-12T23:45:00Z,NA,NA,NA,0.13,0,NA,NA,11.5,97.42,1.222,446,440
NA,2024-05-13T00:00:00Z,NA,NA,NA,0.11,0,NA,NA,11.2,97.43,1.213,446,441
NA,2024-05-13T00:15:00Z,NA,NA,NA,0.1,0,NA,NA,10.9,97.43,1.211,446,440
NA,2024-05-13T00:30:00Z,NA,NA,NA,0.09,0,NA,NA,10.8,97.43,1.202,447,442
NA,2024-05-13T00:45:00Z,NA,NA,NA,0.08,0,NA,NA,10.4,97.44,1.183,448,444
NA,2024-05-13T01:00:00Z,NA,NA,NA,0.07,0,NA,NA,10.3,97.44,1.182,450,446
NA,2024-05-13T01:15:00Z,NA,NA,NA,0.06,0,NA,NA,10.1,97.44,1.178,453,448
NA,2024-05-13T01:30:00Z,NA,NA,NA,0.06,0,NA,NA,9.9,97.44,1.165,455,451
NA,2024-05-13T01:45:00Z,NA,NA,NA,0.05,0,NA,NA,9.8,97.43,1.16,457,452
NA,2024-05-13T02:00:00Z,NA,NA,NA,0.04,0,NA,NA,9.6,97.43,1.156,460,454
NA,2024-05-13T02:15:00Z,NA,NA,NA,0.04,0,NA,NA,9.4,97.42,1.141,463,456
NA,2024-05-13T02:30:00Z,NA,NA,NA,0.04,0,NA,NA,9.3,97.4,1.135,466,458
NA,2024-05-13T02:45:00Z,NA,NA,NA,0.03,0,NA,NA,9.2,97.38,1.129,469,460
NA,2024-05-13T03:00:00Z,NA,NA,NA,0.03,0,NA,NA,9.1,97.38,1.124,471,461
NA,2024-05-13T03:15:00Z,NA,NA,NA,0.03,0,NA,NA,8.9,97.38,1.116,475,464
NA,2024-05-13T03:30:00Z,NA,NA,NA,0.03,0,NA,NA,8.8,97.37,1.108,479,467
NA,2024-05-13T03:45:00Z,NA,NA,NA,0.02,0,NA,NA,8.8,97.35,1.107,482,469
NA,2024-05-13T04:00:00Z,NA,NA,NA,0.02,0,NA,NA,8.5,97.35,1.089,487,472
NA,2024-05-13T04:15:00Z,NA,NA,NA,0.02,0,NA,NA,8.4,97.34,1.084,491,475
NA,2024-05-13T04:30:00Z,NA,NA,NA,0.02,0,NA,NA,8.5,97.34,1.089,495,477
NA,2024-05-13T04:45:00Z,NA,NA,NA,0.02,0,NA,NA,8.4,97.32,1.084,500,480
NA,2024-05-13T05:00:00Z,NA,NA,NA,0.02,0,NA,NA,8.2,97.31,1.07,505,483
NA,2024-05-13T05:15:00Z,NA,NA,NA,0.01,0,NA,NA,8,97.33,1.06,511,486
NA,2024-05-13T05:30:00Z,NA,NA,NA,0.01,0,NA,NA,8,97.33,1.06,516,489
NA,2024-05-13T05:45:00Z,NA,NA,NA,0.01,0,NA,NA,7.9,97.33,1.054,521,492
NA,2024-05-13T06:00:00Z,NA,NA,NA,0.01,0,NA,NA,7.7,97.36,1.041,526,497
NA,2024-05-13T06:15:00Z,NA,NA,NA,0.01,0,NA,NA,7.6,97.36,1.039,531,501
NA,2024-05-13T06:30:00Z,NA,NA,NA,0.01,0.4,NA,NA,7.6,97.37,1.04,536,503
NA,2024-05-13T06:45:00Z,NA,NA,NA,0.01,9.3,NA,NA,7.6,97.37,1.039,540,505
NA,2024-05-13T07:00:00Z,NA,NA,NA,0.01,19.4,NA,NA,7.6,97.37,1.036,542,506
NA,2024-05-13T07:15:00Z,NA,NA,NA,0,34.6,NA,NA,7.7,97.37,1.046,541,506
NA,2024-05-13T07:30:00Z,NA,NA,NA,0,46.9,NA,NA,8,97.38,1.07,539,504
NA,2024-05-13T07:45:00Z,NA,NA,NA,0,61.5,NA,NA,8.2,97.4,1.088,534,501
NA,2024-05-13T08:00:00Z,NA,NA,NA,0,82.6,NA,NA,8.6,97.38,1.113,526,496
NA,2024-05-13T08:15:00Z,NA,NA,NA,0,94.5,NA,NA,9.2,97.39,1.163,518,485
NA,2024-05-13T08:30:00Z,NA,NA,NA,0,105.3,NA,NA,9.8,97.39,1.206,508,472
NA,2024-05-13T08:45:00Z,NA,NA,NA,0.01,115.5,NA,NA,10.4,97.39,1.249,491,456
NA,2024-05-13T09:00:00Z,NA,NA,NA,0.01,123.4,NA,NA,10.8,97.39,1.286,469,442
NA,2024-05-13T09:15:00Z,NA,NA,NA,0.02,169.7,NA,NA,11.5,97.39,1.34,445,439
NA,2024-05-13T09:30:00Z,NA,NA,NA,0.06,260.2,NA,NA,12.9,97.38,1.425,442,437
NA,2024-05-13T09:45:00Z,NA,NA,NA,0.13,211.3,NA,NA,14.1,97.36,1.474,442,437
NA,2024-05-13T10:00:00Z,NA,NA,NA,0.2,282.2,NA,NA,15,97.36,1.509,441,436
NA,2024-05-13T10:15:00Z,NA,NA,NA,0.23,232.7,NA,NA,15.7,97.37,1.55,442,436
NA,2024-05-13T10:30:00Z,NA,NA,NA,0.3,237.5,NA,NA,17,97.37,1.628,442,436
NA,2024-05-13T10:45:00Z,NA,NA,NA,0.44,424.3,NA,NA,18.6,97.36,1.706,439,435
NA,2024-05-13T11:00:00Z,NA,NA,NA,0.82,785.3,NA,NA,20.8,97.35,1.629,436,432
NA,2024-05-13T11:15:00Z,NA,NA,NA,1.12,825.6,NA,NA,22,97.34,1.525,435,431
NA,2024-05-13T11:30:00Z,NA,NA,NA,1.36,814.3,NA,NA,23.2,97.34,1.488,435,431
NA,2024-05-13T11:45:00Z,NA,NA,NA,1.46,864.1,NA,NA,23,97.35,1.336,435,431
NA,2024-05-13T12:00:00Z,NA,NA,NA,1.46,787.9,NA,NA,22.8,97.34,1.311,436,432
NA,2024-05-13T12:15:00Z,NA,NA,NA,1.46,678.8,NA,NA,22.7,97.34,1.29,437,432
NA,2024-05-13T12:30:00Z,NA,NA,NA,1.54,909.1,NA,NA,23.4,97.32,1.341,435,431
NA,2024-05-13T12:45:00Z,NA,NA,NA,1.64,851.8,NA,NA,23.8,97.31,1.316,435,431
NA,2024-05-13T13:00:00Z,NA,NA,NA,1.69,707.9,NA,NA,24.2,97.3,1.327,435,431
NA,2024-05-13T13:15:00Z,NA,NA,NA,1.7,489.6,NA,NA,24.4,97.29,1.35,436,431
NA,2024-05-13T13:30:00Z,NA,NA,NA,1.63,394.4,NA,NA,24,97.27,1.344,437,432
NA,2024-05-13T13:45:00Z,NA,NA,NA,1.6,398.4,NA,NA,24,97.25,1.381,437,432
NA,2024-05-13T14:00:00Z,NA,NA,NA,1.6,375.7,NA,NA,23.8,97.24,1.354,437,432
NA,2024-05-13T14:15:00Z,NA,NA,NA,1.62,411.4,NA,NA,24,97.24,1.355,437,432
NA,2024-05-13T14:30:00Z,NA,NA,NA,1.64,252,NA,NA,23.8,97.23,1.309,438,432
NA,2024-05-13T14:45:00Z,NA,NA,NA,1.65,325.9,NA,NA,24.2,97.23,1.36,437,431
NA,2024-05-13T15:00:00Z,NA,NA,NA,1.71,386,NA,NA,24.4,97.21,1.348,437,432
NA,2024-05-13T15:15:00Z,NA,NA,NA,1.72,371.3,NA,NA,24.2,97.21,1.304,437,431
NA,2024-05-13T15:30:00Z,NA,NA,NA,1.67,288.4,NA,NA,24.1,97.2,1.325,437,432
NA,2024-05-13T15:45:00Z,NA,NA,NA,1.69,304.9,NA,NA,24.3,97.2,1.348,437,431
NA,2024-05-13T16:00:00Z,NA,NA,NA,1.7,207.5,NA,NA,23.8,97.2,1.246,438,432
NA,2024-05-13T16:15:00Z,NA,NA,NA,1.6,134.2,NA,NA,23,97.19,1.213,438,432
NA,2024-05-13T16:30:00Z,NA,NA,NA,1.54,146.1,NA,NA,22.8,97.19,1.231,438,433
NA,2024-05-13T16:45:00Z,NA,NA,NA,1.53,179.4,NA,NA,22.8,97.18,1.237,438,432
NA,2024-05-13T17:00:00Z,NA,NA,NA,1.5,143.2,NA,NA,22.6,97.17,1.242,438,433
NA,2024-05-13T17:15:00Z,NA,NA,NA,1.48,135.1,NA,NA,22.5,97.16,1.244,438,433
NA,2024-05-13T17:30:00Z,NA,NA,NA,1.47,169.4,NA,NA,22.8,97.15,1.301,438,432
NA,2024-05-13T17:45:00Z,NA,NA,NA,1.47,148.9,NA,NA,23,97.14,1.327,438,432
NA,2024-05-13T18:00:00Z,NA,NA,NA,1.42,129.5,NA,NA,22.7,97.15,1.339,438,433
NA,2024-05-13T18:15:00Z,NA,NA,NA,1.41,80.6,NA,NA,22.2,97.15,1.269,438,433
NA,2024-05-13T18:30:00Z,NA,NA,NA,1.39,58,NA,NA,22,97.16,1.252,438,433
NA,2024-05-13T18:45:00Z,NA,NA,NA,1.37,53.8,NA,NA,21.9,97.16,1.257,439,433
NA,2024-05-13T19:00:00Z,NA,NA,NA,1.31,63,NA,NA,21.7,97.14,1.28,439,433
NA,2024-05-13T19:15:00Z,NA,NA,NA,1.29,83.1,NA,NA,21.6,97.13,1.297,439,433
NA,2024-05-13T19:30:00Z,NA,NA,NA,1.25,35.5,NA,NA,21.5,97.12,1.303,439,434
NA,2024-05-13T19:45:00Z,NA,NA,NA,1.23,19.6,NA,NA,21.3,97.11,1.294,439,434
NA,2024-05-13T20:00:00Z,NA,NA,NA,1.22,11.9,NA,NA,21,97.12,1.265,439,434
NA,2024-05-13T20:15:00Z,NA,NA,NA,1.19,8.4,NA,NA,20.8,97.14,1.265,439,434
NA,2024-05-13T20:30:00Z,NA,NA,NA,1.13,1.8,NA,NA,20.5,97.15,1.274,439,434
NA,2024-05-13T20:45:00Z,NA,NA,NA,1.08,0,NA,NA,20.2,97.15,1.286,439,434
NA,2024-05-13T21:00:00Z,NA,NA,NA,1.03,0,NA,NA,19.9,97.17,1.292,440,434
NA,2024-05-13T21:15:00Z,NA,NA,NA,0.98,0,NA,NA,19.6,97.18,1.296,440,434
NA,2024-05-13T21:30:00Z,NA,NA,NA,0.95,0,NA,NA,19.5,97.18,1.305,440,435
NA,2024-05-13T21:45:00Z,NA,NA,NA,0.93,0,NA,NA,19.3,97.2,1.312,440,435
NA,2024-05-13T22:00:00Z,NA,NA,NA,0.9,0,NA,NA,19.2,97.21,1.316,440,435
NA,2024-05-13T22:15:00Z,NA,NA,NA,0.88,0,NA,NA,19,97.21,1.321,440,435
NA,2024-05-13T22:30:00Z,NA,NA,NA,0.84,0,NA,NA,18.9,97.21,1.345,440,435
NA,2024-05-13T22:45:00Z,NA,NA,NA,0.78,0,NA,NA,18.6,97.21,1.367,441,435
NA,2024-05-13T23:00:00Z,NA,NA,NA,0.75,0,NA,NA,18.5,97.2,1.369,440,435
NA,2024-05-13T23:15:00Z,NA,NA,NA,0.74,0,NA,NA,18.4,97.2,1.369,440,435
NA,2024-05-13T23:30:00Z,NA,NA,NA,0.73,0,NA,NA,18.3,97.19,1.372,441,435
NA,2024-05-13T23:45:00Z,NA,NA,NA,0.73,0,NA,NA,18.3,97.17,1.381,441,435
NA,2024-05-14T00:00:00Z,NA,NA,NA,0.69,0,NA,NA,18.2,97.16,1.396,453,436
NA,2024-05-14T00:15:00Z,NA,NA,NA,0.56,0,NA,NA,17.5,97.16,1.436,583,436
NA,2024-05-14T00:30:00Z,NA,NA,NA,0.41,0,NA,NA,16.6,97.16,1.472,581,437
NA,2024-05-14T00:45:00Z,NA,NA,NA,0.3,0,NA,NA,15.8,97.16,1.495,489,437
NA,2024-05-14T01:00:00Z,NA,NA,NA,0.23,0,NA,NA,15.5,97.15,1.523,490,438
NA,2024-05-14T01:15:00Z,NA,NA,NA,0.18,0,NA,NA,15.1,97.11,1.535,484,438
NA,2024-05-14T01:30:00Z,NA,NA,NA,0.14,0,NA,NA,14.8,97.06,1.541,485,438
NA,2024-05-14T01:45:00Z,NA,NA,NA,0.13,0,NA,NA,14.7,97.03,1.55,486,439
NA,2024-05-14T02:00:00Z,NA,NA,NA,0.11,0,NA,NA,14.7,97.04,1.559,500,439
NA,2024-05-14T02:15:00Z,NA,NA,NA,0.1,0,NA,NA,14.7,97.09,1.571,515,439
NA,2024-05-14T02:30:00Z,NA,NA,NA,0.09,0,NA,NA,14.8,97.08,1.586,693,439
NA,2024-05-14T02:45:00Z,NA,NA,NA,0.08,0,NA,NA,14.6,97.05,1.584,712,440
NA,2024-05-14T03:00:00Z,NA,NA,NA,0.07,0,NA,NA,14.5,97.02,1.582,683,440
NA,2024-05-14T03:15:00Z,NA,NA,NA,0.06,0,NA,NA,14.4,97,1.583,610,441
NA,2024-05-14T03:30:00Z,NA,NA,NA,0.05,0,NA,NA,14.4,96.96,1.592,548,442
NA,2024-05-14T03:45:00Z,NA,NA,NA,0.05,0,NA,NA,14.4,96.95,1.591,529,441
NA,2024-05-14T04:00:00Z,NA,NA,NA,0.04,0,NA,NA,14.3,96.94,1.586,509,441
NA,2024-05-14T04:15:00Z,NA,NA,NA,0.04,0,NA,NA,14.3,96.93,1.589,502,441
NA,2024-05-14T04:30:00Z,NA,NA,NA,0.04,0,NA,NA,14.4,96.95,1.596,495,442
NA,2024-05-14T04:45:00Z,NA,NA,NA,0.04,0,NA,NA,14.4,96.95,1.6,495,442
NA,2024-05-14T05:00:00Z,NA,NA,NA,0.03,0,NA,NA,14.4,96.93,1.603,609,443
NA,2024-05-14T05:15:00Z,NA,NA,NA,0.03,0,NA,NA,14.4,96.93,1.604,599,443
NA,2024-05-14T05:30:00Z,NA,NA,NA,0.03,0,NA,NA,14.3,96.92,1.602,545,443
NA,2024-05-14T05:45:00Z,NA,NA,NA,0.03,0,NA,NA,14.3,96.93,1.606,521,442
NA,2024-05-14T06:00:00Z,NA,NA,NA,0.02,0,NA,NA,14.3,96.92,1.602,515,443
NA,2024-05-14T06:15:00Z,NA,NA,NA,0.02,0,NA,NA,14.2,96.94,1.6,513,444
NA,2024-05-14T06:30:00Z,NA,NA,NA,0.02,0,NA,NA,14.3,96.93,1.605,513,445
NA,2024-05-14T06:45:00Z,NA,NA,NA,0.02,5.1,NA,NA,14.2,96.93,1.597,514,447
NA,2024-05-14T07:00:00Z,NA,NA,NA,0.02,9.9,NA,NA,14.2,96.94,1.607,511,448
NA,2024-05-14T07:15:00Z,NA,NA,NA,0.01,16.5,NA,NA,14.3,96.93,1.613,509,448
NA,2024-05-14T07:30:00Z,NA,NA,NA,0.01,28.7,NA,NA,14.3,96.92,1.619,507,448
NA,2024-05-14T07:45:00Z,NA,NA,NA,0.01,44.3,NA,NA,14.4,96.9,1.621,499,447
NA,2024-05-14T08:00:00Z,NA,NA,NA,0.01,59.3,NA,NA,14.4,96.92,1.631,474,441
NA,2024-05-14T08:15:00Z,NA,NA,NA,0.01,70.7,NA,NA,14.8,96.94,1.666,467,440
NA,2024-05-14T08:30:00Z,NA,NA,NA,0.01,70.3,NA,NA,15.1,96.95,1.702,465,440
NA,2024-05-14T08:45:00Z,NA,NA,NA,0.01,67.4,NA,NA,15.3,96.95,1.72,464,440
NA,2024-05-14T09:00:00Z,NA,NA,NA,0.01,67.4,NA,NA,15.3,96.93,1.721,462,440
NA,2024-05-14T09:15:00Z,NA,NA,NA,0.01,78.9,NA,NA,15.5,96.92,1.741,461,439
NA,2024-05-14T09:30:00Z,NA,NA,NA,0.02,89.9,NA,NA,15.8,96.93,1.776,459,439
NA,2024-05-14T09:45:00Z,NA,NA,NA,0.04,87.7,NA,NA,16.1,96.93,1.789,458,439
NA,2024-05-14T10:00:00Z,NA,NA,NA,0.07,97,NA,NA,16.4,96.92,1.8,455,439
NA,2024-05-14T10:15:00Z,NA,NA,NA,0.12,108.6,NA,NA,16.8,96.91,1.79,453,438
NA,2024-05-14T10:30:00Z,NA,NA,NA,0.15,143,NA,NA,17.3,96.89,1.823,451,438
NA,2024-05-14T10:45:00Z,NA,NA,NA,0.17,145.4,NA,NA,17.8,96.88,1.868,449,438
NA,2024-05-14T11:00:00Z,NA,NA,NA,0.2,173,NA,NA,18.2,96.87,1.887,477,438
NA,2024-05-14T11:15:00Z,NA,NA,NA,0.23,217.5,NA,NA,18.7,96.85,1.926,455,437
NA,2024-05-14T11:30:00Z,NA,NA,NA,0.28,211.7,NA,NA,19.2,96.83,1.94,452,437
NA,2024-05-14T11:45:00Z,NA,NA,NA,0.33,223.9,NA,NA,19.7,96.8,1.961,459,436
NA,2024-05-14T12:00:00Z,NA,NA,NA,0.33,187.5,NA,NA,19.8,96.79,1.981,448,437
NA,2024-05-14T12:15:00Z,NA,NA,NA,0.38,208.9,NA,NA,20.4,96.76,2.024,443,436
NA,2024-05-14T12:30:00Z,NA,NA,NA,0.41,138.4,NA,NA,20.7,96.76,2.032,443,437
NA,2024-05-14T12:45:00Z,NA,NA,NA,0.4,219.4,NA,NA,20.8,96.75,2.054,442,436
NA,2024-05-14T13:00:00Z,NA,NA,NA,0.39,168.5,NA,NA,20.8,96.75,2.062,442,436
NA,2024-05-14T13:15:00Z,NA,NA,NA,0.4,167.9,NA,NA,20.9,96.73,2.076,442,436
NA,2024-05-14T13:30:00Z,NA,NA,NA,0.41,207.5,NA,NA,21.2,96.7,2.116,442,436
NA,2024-05-14T13:45:00Z,NA,NA,NA,0.41,209.1,NA,NA,21.3,96.69,2.115,442,436
NA,2024-05-14T14:00:00Z,NA,NA,NA,0.41,140.6,NA,NA,21.3,96.69,2.114,442,436
NA,2024-05-14T14:15:00Z,NA,NA,NA,0.39,106.6,NA,NA,21.2,96.67,2.137,443,437
NA,2024-05-14T14:30:00Z,NA,NA,NA,0.35,92.5,NA,NA,21.1,96.65,2.155,443,437
NA,2024-05-14T14:45:00Z,NA,NA,NA,0.33,68.1,NA,NA,21,96.63,2.158,443,437
NA,2024-05-14T15:00:00Z,NA,NA,NA,0.3,63.2,NA,NA,20.5,96.63,2.107,443,438
NA,2024-05-14T15:15:00Z,NA,NA,NA,0.25,171.8,NA,NA,20.4,96.62,2.142,447,437
NA,2024-05-14T15:30:00Z,NA,NA,NA,0.29,128,NA,NA,20.7,96.61,2.156,444,437
NA,2024-05-14T15:45:00Z,NA,NA,NA,0.25,63.7,NA,NA,20.1,96.6,2.1,632,445
NA,2024-05-14T16:00:00Z,NA,NA,NA,0.15,31.5,NA,NA,19.4,96.59,2.093,701,446
NA,2024-05-14T16:15:00Z,NA,NA,NA,0.11,39.2,NA,NA,19,96.57,2.085,672,446
NA,2024-05-14T16:30:00Z,NA,NA,NA,0.08,37,NA,NA,18.7,96.56,2.074,690,447
NA,2024-05-14T16:45:00Z,NA,NA,NA,0.07,77.6,NA,NA,18.6,96.55,2.067,562,446
NA,2024-05-14T17:00:00Z,NA,NA,NA,0.06,81.5,NA,NA,18.9,96.54,2.123,494,446
NA,2024-05-14T17:15:00Z,NA,NA,NA,0.05,47.2,NA,NA,18.7,96.53,2.098,503,446
NA,2024-05-14T17:30:00Z,NA,NA,NA,0.05,64.6,NA,NA,18.5,96.52,2.078,481,445
NA,2024-05-14T17:45:00Z,NA,NA,NA,0.05,49.6,NA,NA,18.5,96.52,2.072,467,445
NA,2024-05-14T18:00:00Z,NA,NA,NA,0.04,43.9,NA,NA,18.4,96.53,2.072,676,446
NA,2024-05-14T18:15:00Z,NA,NA,NA,0.05,31.3,NA,NA,18.4,96.53,2.064,628,445
NA,2024-05-14T18:30:00Z,NA,NA,NA,0.04,48.5,NA,NA,18.4,96.52,2.073,590,445
NA,2024-05-14T18:45:00Z,NA,NA,NA,0.04,52.6,NA,NA,18.4,96.5,2.073,634,445
NA,2024-05-14T19:00:00Z,NA,NA,NA,0.04,59,NA,NA,18.4,96.5,2.074,530,445
NA,2024-05-14T19:15:00Z,NA,NA,NA,0.04,62.6,NA,NA,18.4,96.48,2.073,498,445
NA,2024-05-14T19:30:00Z,NA,NA,NA,0.04,43.9,NA,NA,18.3,96.49,2.071,484,445
NA,2024-05-14T19:45:00Z,NA,NA,NA,0.03,39.4,NA,NA,18.3,96.51,2.067,476,445
NA,2024-05-14T20:00:00Z,NA,NA,NA,0.03,27.3,NA,NA,18.3,96.52,2.072,474,445
NA,2024-05-14T20:15:00Z,NA,NA,NA,0.03,8.8,NA,NA,18.2,96.54,2.055,473,445
NA,2024-05-14T20:30:00Z,NA,NA,NA,0.03,2.4,NA,NA,18,96.53,2.027,473,445
NA,2024-05-14T20:45:00Z,NA,NA,NA,0.03,0,NA,NA,18,96.53,2.032,475,448
NA,2024-05-14T21:00:00Z,NA,NA,NA,0.03,0,NA,NA,18,96.54,2.029,476,449
NA,2024-05-14T21:15:00Z,NA,NA,NA,0.03,0,NA,NA,17.9,96.57,2.02,487,449
NA,2024-05-14T21:30:00Z,NA,NA,NA,0.02,0,NA,NA,17.8,96.55,2.019,493,451
NA,2024-05-14T21:45:00Z,NA,NA,NA,0.02,0,NA,NA,17.8,96.56,2.01,490,452
NA,2024-05-14T22:00:00Z,NA,NA,NA,0.02,0,NA,NA,17.7,96.57,2.007,486,452
NA,2024-05-14T22:15:00Z,NA,NA,NA,0.01,0,NA,NA,17.6,96.58,2.002,484,452
NA,2024-05-14T22:30:00Z,NA,NA,NA,0.01,0,NA,NA,17.6,96.56,1.995,487,452
NA,2024-05-14T22:45:00Z,NA,NA,NA,0.01,0,NA,NA,17.4,96.55,1.97,490,454
NA,2024-05-14T23:00:00Z,NA,NA,NA,0.01,0,NA,NA,17.3,96.54,1.965,490,456
NA,2024-05-14T23:15:00Z,NA,NA,NA,0.01,0,NA,NA,17.4,96.54,1.982,508,456
NA,2024-05-14T23:30:00Z,NA,NA,NA,0.01,0,NA,NA,17.5,96.53,1.985,502,455
NA,2024-05-14T23:45:00Z,NA,NA,NA,0,0,NA,NA,17.5,96.51,1.99,495,454
NA,2024-05-15T00:00:00Z,NA,NA,NA,0.01,0,NA,NA,17.5,96.49,1.987,490,451
NA,2024-05-15T00:15:00Z,NA,NA,NA,0.01,0,NA,NA,17.5,96.47,1.99,487,448
NA,2024-05-15T00:30:00Z,NA,NA,NA,0.01,0,NA,NA,17.4,96.45,1.982,512,449
NA,2024-05-15T00:45:00Z,NA,NA,NA,0.01,0,NA,NA,17.4,96.43,1.98,570,449
NA,2024-05-15T01:00:00Z,NA,NA,NA,0,0,NA,NA,17.4,96.42,1.976,538,448
NA,2024-05-15T01:15:00Z,NA,NA,NA,0.01,0,NA,NA,17.4,96.42,1.987,522,445
NA,2024-05-15T01:30:00Z,NA,NA,NA,0.01,0,NA,NA,17.5,96.41,1.992,499,448
NA,2024-05-15T01:45:00Z,NA,NA,NA,0.01,0,NA,NA,17.2,96.4,1.955,505,453
NA,2024-05-15T02:00:00Z,NA,NA,NA,0.01,0,NA,NA,16.9,96.39,1.91,511,458
NA,2024-05-15T02:15:00Z,NA,NA,NA,0.01,0,NA,NA,16.8,96.38,1.896,522,463
NA,2024-05-15T02:30:00Z,NA,NA,NA,0.01,0,NA,NA,16.6,96.37,1.872,522,466
NA,2024-05-15T02:45:00Z,NA,NA,NA,0.01,0,NA,NA,16.5,96.37,1.864,524,469
NA,2024-05-15T03:00:00Z,NA,NA,NA,0.01,0,NA,NA,16.6,96.35,1.875,528,473
NA,2024-05-15T03:15:00Z,NA,NA,NA,0.01,0,NA,NA,16.3,96.33,1.842,534,477
NA,2024-05-15T03:30:00Z,NA,NA,NA,0,0,NA,NA,16.2,96.32,1.835,538,482
NA,2024-05-15T03:45:00Z,NA,NA,NA,0,0,NA,NA,15.9,96.32,1.802,546,486
NA,2024-05-15T04:00:00Z,NA,NA,NA,0,0,NA,NA,15.7,96.33,1.784,549,490
NA,2024-05-15T04:15:00Z,NA,NA,NA,0,0,NA,NA,15.7,96.32,1.779,556,494
NA,2024-05-15T04:30:00Z,NA,NA,NA,0,0,NA,NA,15.4,96.32,1.754,564,498
NA,2024-05-15T04:45:00Z,NA,NA,NA,0,0,NA,NA,15.4,96.32,1.744,566,500
NA,2024-05-15T05:00:00Z,NA,NA,NA,0,0,NA,NA,15.3,96.33,1.737,574,503
NA,2024-05-15T05:15:00Z,NA,NA,NA,0,0,NA,NA,15.2,96.33,1.729,576,505
NA,2024-05-15T05:30:00Z,NA,NA,NA,0,0,NA,NA,15.2,96.34,1.723,579,507
NA,2024-05-15T05:45:00Z,NA,NA,NA,0,0,NA,NA,15.1,96.34,1.719,575,508
NA,2024-05-15T06:00:00Z,NA,NA,NA,0,0,NA,NA,15.1,96.35,1.719,564,510
NA,2024-05-15T06:15:00Z,NA,NA,NA,0,0,NA,NA,15.1,96.35,1.711,555,512
NA,2024-05-15T06:30:00Z,NA,NA,NA,0,0,NA,NA,14.9,96.37,1.698,553,514
NA,2024-05-15T06:45:00Z,NA,NA,NA,0,0,NA,NA,14.9,96.37,1.69,548,516
NA,2024-05-15T07:00:00Z,NA,NA,NA,0,4.4,NA,NA,14.6,96.37,1.667,543,519
NA,2024-05-15T07:15:00Z,NA,NA,NA,0,8.8,NA,NA,14.6,96.4,1.657,541,522
NA,2024-05-15T07:30:00Z,NA,NA,NA,0,31.9,NA,NA,14.6,96.42,1.661,540,520
NA,2024-05-15T07:45:00Z,NA,NA,NA,0,48.9,NA,NA,14.8,96.44,1.681,525,519
NA,2024-05-15T08:00:00Z,NA,NA,NA,0,76.7,NA,NA,15.2,96.46,1.727,498,513
NA,2024-05-15T08:15:00Z,NA,NA,NA,0,148.1,NA,NA,15.8,96.47,1.792,464,481
