...1,Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Wetness Level 2,Solar,Wetness Level 1,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.2,Wetness.Level.1
NA,2024-05-12T17:45:00Z,NA,1.61,NA,NA,NA,92.7,NA,96.68,21.9,1.007,433,441
NA,2024-05-12T18:00:00Z,NA,1.6,NA,NA,NA,126.7,NA,96.68,22,1.037,433,441
NA,2024-05-12T18:15:00Z,NA,1.58,NA,NA,NA,74.2,NA,96.69,21.8,1.023,433,441
NA,2024-05-12T18:30:00Z,NA,1.59,NA,NA,NA,66.3,NA,96.7,21.6,0.991,433,441
NA,2024-05-12T18:45:00Z,NA,1.58,NA,NA,NA,58,NA,96.71,21.7,1.008,433,441
NA,2024-05-12T19:00:00Z,NA,1.53,NA,NA,NA,49.6,NA,96.7,21.4,1.024,434,441
NA,2024-05-12T19:15:00Z,NA,1.55,NA,NA,NA,110.6,NA,96.68,21.6,1.028,432,440
NA,2024-05-12T19:30:00Z,NA,1.48,NA,NA,NA,41.6,NA,96.66,21.2,1.036,434,441
NA,2024-05-12T19:45:00Z,NA,1.43,NA,NA,NA,34.2,NA,96.66,20.9,1.039,434,441
NA,2024-05-12T20:00:00Z,NA,1.38,NA,NA,NA,29.3,NA,96.68,20.5,1.036,434,442
NA,2024-05-12T20:15:00Z,NA,1.3,NA,NA,NA,10.1,NA,96.74,20.2,1.06,434,442
NA,2024-05-12T20:30:00Z,NA,1.18,NA,NA,NA,0.4,NA,96.76,19.7,1.111,435,443
NA,2024-05-12T20:45:00Z,NA,1.08,NA,NA,NA,0,NA,96.78,18.8,1.089,435,443
NA,2024-05-12T21:00:00Z,NA,0.84,NA,NA,NA,0,NA,96.77,17.3,1.139,436,443
NA,2024-05-12T21:15:00Z,NA,0.87,NA,NA,NA,0,NA,96.78,17.3,1.113,436,443
NA,2024-05-12T21:30:00Z,NA,0.79,NA,NA,NA,0,NA,96.79,17,1.136,436,444
NA,2024-05-12T21:45:00Z,NA,0.76,NA,NA,NA,0,NA,96.79,16.5,1.117,436,444
NA,2024-05-12T22:00:00Z,NA,0.77,NA,NA,NA,0,NA,96.8,16.4,1.095,436,444
NA,2024-05-12T22:15:00Z,NA,0.7,NA,NA,NA,0,NA,96.8,16,1.122,436,444
NA,2024-05-12T22:30:00Z,NA,0.64,NA,NA,NA,0,NA,96.82,15.5,1.124,437,444
NA,2024-05-12T22:45:00Z,NA,0.61,NA,NA,NA,0,NA,96.82,15.2,1.118,437,444
NA,2024-05-12T23:00:00Z,NA,0.6,NA,NA,NA,0,NA,96.84,15.1,1.119,437,445
NA,2024-05-12T23:15:00Z,NA,0.59,NA,NA,NA,0,NA,96.85,15.1,1.133,437,445
NA,2024-05-12T23:30:00Z,NA,0.5,NA,NA,NA,0,NA,96.85,14.3,1.134,437,445
NA,2024-05-12T23:45:00Z,NA,0.49,NA,NA,NA,0,NA,96.85,14,1.114,437,445
NA,2024-05-13T00:00:00Z,NA,0.46,NA,NA,NA,0,NA,96.85,13.9,1.127,438,446
NA,2024-05-13T00:15:00Z,NA,0.39,NA,NA,NA,0,NA,96.85,13.3,1.129,438,446
NA,2024-05-13T00:30:00Z,NA,0.35,NA,NA,NA,0,NA,96.86,12.8,1.123,438,446
NA,2024-05-13T00:45:00Z,NA,0.34,NA,NA,NA,0,NA,96.87,12.6,1.115,438,446
NA,2024-05-13T01:00:00Z,NA,0.33,NA,NA,NA,0,NA,96.86,12.4,1.11,438,446
NA,2024-05-13T01:15:00Z,NA,0.33,NA,NA,NA,0,NA,96.87,12.4,1.112,438,446
NA,2024-05-13T01:30:00Z,NA,0.29,NA,NA,NA,0,NA,96.87,12.2,1.123,439,447
NA,2024-05-13T01:45:00Z,NA,0.27,NA,NA,NA,0,NA,96.86,11.9,1.129,439,447
NA,2024-05-13T02:00:00Z,NA,0.28,NA,NA,NA,0,NA,96.86,12,1.123,439,447
NA,2024-05-13T02:15:00Z,NA,0.31,NA,NA,NA,0,NA,96.84,12.3,1.118,439,447
NA,2024-05-13T02:30:00Z,NA,0.25,NA,NA,NA,0,NA,96.83,11.8,1.133,439,447
NA,2024-05-13T02:45:00Z,NA,0.23,NA,NA,NA,0,NA,96.81,11.4,1.126,439,447
NA,2024-05-13T03:00:00Z,NA,0.24,NA,NA,NA,0,NA,96.81,11.6,1.12,439,447
NA,2024-05-13T03:15:00Z,NA,0.25,NA,NA,NA,0,NA,96.81,11.5,1.11,439,447
NA,2024-05-13T03:30:00Z,NA,0.24,NA,NA,NA,0,NA,96.8,11.3,1.105,439,447
NA,2024-05-13T03:45:00Z,NA,0.25,NA,NA,NA,0,NA,96.78,11.5,1.106,439,447
NA,2024-05-13T04:00:00Z,NA,0.27,NA,NA,NA,0,NA,96.78,11.6,1.097,439,447
NA,2024-05-13T04:15:00Z,NA,0.3,NA,NA,NA,0,NA,96.77,11.8,1.087,439,447
NA,2024-05-13T04:30:00Z,NA,0.3,NA,NA,NA,0,NA,96.77,11.8,1.084,439,447
NA,2024-05-13T04:45:00Z,NA,0.31,NA,NA,NA,0,NA,96.75,11.9,1.082,439,447
NA,2024-05-13T05:00:00Z,NA,0.3,NA,NA,NA,0,NA,96.75,11.6,1.065,439,447
NA,2024-05-13T05:15:00Z,NA,0.29,NA,NA,NA,0,NA,96.76,11.6,1.067,439,447
NA,2024-05-13T05:30:00Z,NA,0.3,NA,NA,NA,0,NA,96.76,11.5,1.057,439,447
NA,2024-05-13T05:45:00Z,NA,0.3,NA,NA,NA,0,NA,96.77,11.4,1.049,439,447
NA,2024-05-13T06:00:00Z,NA,0.24,NA,NA,NA,0,NA,96.79,10.9,1.062,439,448
NA,2024-05-13T06:15:00Z,NA,0.17,NA,NA,NA,0,NA,96.79,10.2,1.074,440,448
NA,2024-05-13T06:30:00Z,NA,0.17,NA,NA,NA,0,NA,96.8,10.2,1.071,440,448
NA,2024-05-13T06:45:00Z,NA,0.19,NA,NA,NA,5.9,NA,96.8,10.5,1.075,439,448
NA,2024-05-13T07:00:00Z,NA,0.2,NA,NA,NA,13.5,NA,96.81,10.6,1.074,439,448
NA,2024-05-13T07:15:00Z,NA,0.21,NA,NA,NA,21.8,NA,96.8,10.7,1.077,439,447
NA,2024-05-13T07:30:00Z,NA,0.25,NA,NA,NA,29.5,NA,96.81,11.3,1.089,439,447
NA,2024-05-13T07:45:00Z,NA,0.3,NA,NA,NA,36.8,NA,96.83,11.9,1.099,439,447
NA,2024-05-13T08:00:00Z,NA,0.28,NA,NA,NA,46.1,NA,96.82,11.9,1.108,439,447
NA,2024-05-13T08:15:00Z,NA,0.27,NA,NA,NA,48.7,NA,96.82,12.1,1.136,439,447
NA,2024-05-13T08:30:00Z,NA,0.34,NA,NA,NA,54.9,NA,96.82,12.7,1.129,438,446
NA,2024-05-13T08:45:00Z,NA,0.39,NA,NA,NA,61.3,NA,96.83,13.6,1.167,438,446
NA,2024-05-13T09:00:00Z,NA,0.4,NA,NA,NA,65.7,NA,96.83,14.1,1.206,438,446
NA,2024-05-13T09:15:00Z,NA,0.43,NA,NA,NA,86.1,NA,96.82,14.4,1.208,437,446
NA,2024-05-13T09:30:00Z,NA,0.42,NA,NA,NA,118.5,NA,96.81,14.9,1.279,437,446
NA,2024-05-13T09:45:00Z,NA,0.48,NA,NA,NA,108.8,NA,96.79,15.8,1.319,437,446
NA,2024-05-13T10:00:00Z,NA,0.51,NA,NA,NA,130,NA,96.8,16.5,1.368,437,446
NA,2024-05-13T10:15:00Z,NA,0.62,NA,NA,NA,124,NA,96.81,17,1.323,436,445
NA,2024-05-13T10:30:00Z,NA,0.68,NA,NA,NA,125.1,NA,96.8,17.7,1.341,436,445
NA,2024-05-13T10:45:00Z,NA,0.71,NA,NA,NA,203.2,NA,96.8,18.4,1.408,436,445
NA,2024-05-13T11:00:00Z,NA,0.84,NA,NA,NA,309.8,NA,96.8,19.4,1.414,435,443
NA,2024-05-13T11:15:00Z,NA,1.04,NA,NA,NA,386.2,NA,96.79,20.7,1.4,435,443
NA,2024-05-13T11:30:00Z,NA,1.19,NA,NA,NA,310.2,NA,96.79,21.6,1.385,434,443
NA,2024-05-13T11:45:00Z,NA,1.31,NA,NA,NA,353.2,NA,96.79,21.8,1.3,434,442
NA,2024-05-13T12:00:00Z,NA,1.38,NA,NA,NA,328.7,NA,96.78,21.9,1.246,434,442
NA,2024-05-13T12:15:00Z,NA,1.37,NA,NA,NA,224.3,NA,96.77,21.9,1.248,434,443
NA,2024-05-13T12:30:00Z,NA,1.44,NA,NA,NA,180.9,NA,96.76,22.8,1.334,434,443
NA,2024-05-13T12:45:00Z,NA,1.55,NA,NA,NA,214.4,NA,96.76,23.1,1.272,434,442
NA,2024-05-13T13:00:00Z,NA,1.59,NA,NA,NA,355.4,NA,96.74,23.4,1.285,433,442
NA,2024-05-13T13:15:00Z,NA,1.6,NA,NA,NA,228.9,NA,96.73,23.5,1.29,433,442
NA,2024-05-13T13:30:00Z,NA,1.52,NA,NA,NA,175.8,NA,96.72,23,1.286,434,442
NA,2024-05-13T13:45:00Z,NA,1.51,NA,NA,NA,184,NA,96.69,23.3,1.351,434,442
NA,2024-05-13T14:00:00Z,NA,1.51,NA,NA,NA,161.5,NA,96.68,23.2,1.327,433,442
NA,2024-05-13T14:15:00Z,NA,1.55,NA,NA,NA,164.8,NA,96.68,23.4,1.334,433,442
NA,2024-05-13T14:30:00Z,NA,1.58,NA,NA,NA,130.9,NA,96.67,23.2,1.255,434,442
NA,2024-05-13T14:45:00Z,NA,1.52,NA,NA,NA,143.7,NA,96.67,23.2,1.32,433,442
NA,2024-05-13T15:00:00Z,NA,1.58,NA,NA,NA,155.6,NA,96.66,23.6,1.329,433,442
NA,2024-05-13T15:15:00Z,NA,1.63,NA,NA,NA,150,NA,96.65,23.5,1.264,433,442
NA,2024-05-13T15:30:00Z,NA,1.6,NA,NA,NA,131.3,NA,96.64,23.3,1.269,433,442
NA,2024-05-13T15:45:00Z,NA,1.61,NA,NA,NA,133.5,NA,96.63,23.4,1.258,433,442
NA,2024-05-13T16:00:00Z,NA,1.62,NA,NA,NA,104.2,NA,96.63,23,1.187,434,442
NA,2024-05-13T16:15:00Z,NA,1.56,NA,NA,NA,74.9,NA,96.63,22.4,1.154,434,442
NA,2024-05-13T16:30:00Z,NA,1.51,NA,NA,NA,80.4,NA,96.63,22.2,1.168,434,442
NA,2024-05-13T16:45:00Z,NA,1.49,NA,NA,NA,89.7,NA,96.62,22.1,1.174,434,442
NA,2024-05-13T17:00:00Z,NA,1.46,NA,NA,NA,77.8,NA,96.61,22,1.179,434,442
NA,2024-05-13T17:15:00Z,NA,1.45,NA,NA,NA,70.3,NA,96.6,21.9,1.179,434,442
NA,2024-05-13T17:30:00Z,NA,1.42,NA,NA,NA,80.4,NA,96.59,22,1.214,434,442
NA,2024-05-13T17:45:00Z,NA,1.4,NA,NA,NA,71.6,NA,96.58,22,1.245,434,442
NA,2024-05-13T18:00:00Z,NA,1.36,NA,NA,NA,63.4,NA,96.58,21.9,1.258,434,442
NA,2024-05-13T18:15:00Z,NA,1.36,NA,NA,NA,42.3,NA,96.59,21.6,1.218,434,442
NA,2024-05-13T18:30:00Z,NA,1.34,NA,NA,NA,32,NA,96.59,21.4,1.199,434,442
NA,2024-05-13T18:45:00Z,NA,1.32,NA,NA,NA,28.9,NA,96.6,21.2,1.201,434,442
NA,2024-05-13T19:00:00Z,NA,1.28,NA,NA,NA,32.4,NA,96.57,21.1,1.223,434,443
NA,2024-05-13T19:15:00Z,NA,1.26,NA,NA,NA,40.6,NA,96.57,21,1.234,434,443
NA,2024-05-13T19:30:00Z,NA,1.21,NA,NA,NA,19.4,NA,96.56,20.8,1.248,435,443
NA,2024-05-13T19:45:00Z,NA,1.2,NA,NA,NA,11.7,NA,96.54,20.7,1.232,435,443
NA,2024-05-13T20:00:00Z,NA,1.2,NA,NA,NA,7.9,NA,96.55,20.5,1.214,435,443
NA,2024-05-13T20:15:00Z,NA,1.15,NA,NA,NA,3.7,NA,96.57,20.2,1.215,435,443
NA,2024-05-13T20:30:00Z,NA,1.1,NA,NA,NA,0,NA,96.58,20,1.228,435,443
NA,2024-05-13T20:45:00Z,NA,1.04,NA,NA,NA,0,NA,96.58,19.6,1.238,435,443
NA,2024-05-13T21:00:00Z,NA,0.99,NA,NA,NA,0,NA,96.6,19.3,1.245,435,443
NA,2024-05-13T21:15:00Z,NA,0.95,NA,NA,NA,0,NA,96.61,19.1,1.252,435,443
NA,2024-05-13T21:30:00Z,NA,0.92,NA,NA,NA,0,NA,96.61,18.9,1.259,436,444
NA,2024-05-13T21:45:00Z,NA,0.9,NA,NA,NA,0,NA,96.63,18.8,1.267,436,444
NA,2024-05-13T22:00:00Z,NA,0.88,NA,NA,NA,0,NA,96.65,18.7,1.27,436,444
NA,2024-05-13T22:15:00Z,NA,0.86,NA,NA,NA,0,NA,96.64,18.6,1.277,436,444
NA,2024-05-13T22:30:00Z,NA,0.82,NA,NA,NA,0,NA,96.64,18.4,1.299,436,444
NA,2024-05-13T22:45:00Z,NA,0.75,NA,NA,NA,0,NA,96.64,18.1,1.321,436,444
NA,2024-05-13T23:00:00Z,NA,0.73,NA,NA,NA,0,NA,96.63,18,1.325,436,444
NA,2024-05-13T23:15:00Z,NA,0.73,NA,NA,NA,0,NA,96.63,18,1.326,436,444
NA,2024-05-13T23:30:00Z,NA,0.73,NA,NA,NA,0,NA,96.62,18,1.329,436,444
NA,2024-05-13T23:45:00Z,NA,0.71,NA,NA,NA,0,NA,96.6,17.9,1.337,436,445
NA,2024-05-14T00:00:00Z,NA,0.67,NA,NA,NA,0,NA,96.59,17.7,1.352,437,446
NA,2024-05-14T00:15:00Z,NA,0.55,NA,NA,NA,0,NA,96.58,17,1.393,439,456
NA,2024-05-14T00:30:00Z,NA,0.4,NA,NA,NA,0,NA,96.58,16.1,1.424,443,488
NA,2024-05-14T00:45:00Z,NA,0.32,NA,NA,NA,0,NA,96.58,15.5,1.448,441,456
NA,2024-05-14T01:00:00Z,NA,0.28,NA,NA,NA,0,NA,96.57,15.3,1.461,440,448
NA,2024-05-14T01:15:00Z,NA,0.26,NA,NA,NA,0,NA,96.53,15.2,1.47,440,448
NA,2024-05-14T01:30:00Z,NA,0.22,NA,NA,NA,0,NA,96.49,15,1.49,440,448
NA,2024-05-14T01:45:00Z,NA,0.16,NA,NA,NA,0,NA,96.45,14.6,1.501,440,449
NA,2024-05-14T02:00:00Z,NA,0.14,NA,NA,NA,0,NA,96.47,14.5,1.513,440,449
NA,2024-05-14T02:15:00Z,NA,0.14,NA,NA,NA,0,NA,96.51,14.6,1.519,440,449
NA,2024-05-14T02:30:00Z,NA,0.14,NA,NA,NA,0,NA,96.51,14.6,1.527,440,454
NA,2024-05-14T02:45:00Z,NA,0.12,NA,NA,NA,0,NA,96.47,14.6,1.544,443,488
NA,2024-05-14T03:00:00Z,NA,0.1,NA,NA,NA,0,NA,96.44,14.4,1.538,450,691
NA,2024-05-14T03:15:00Z,NA,0.08,NA,NA,NA,0,NA,96.42,14.3,1.553,457,749
NA,2024-05-14T03:30:00Z,NA,0.06,NA,NA,NA,0,NA,96.38,14.2,1.564,456,714
NA,2024-05-14T03:45:00Z,NA,0.05,NA,NA,NA,0,NA,96.37,14,1.557,455,650
NA,2024-05-14T04:00:00Z,NA,0.04,NA,NA,NA,0,NA,96.36,14,1.56,454,625
NA,2024-05-14T04:15:00Z,NA,0.04,NA,NA,NA,0,NA,96.36,14,1.561,453,601
NA,2024-05-14T04:30:00Z,NA,0.04,NA,NA,NA,0,NA,96.38,14.1,1.563,475,583
NA,2024-05-14T04:45:00Z,NA,0.04,NA,NA,NA,0,NA,96.38,14.1,1.562,480,572
NA,2024-05-14T05:00:00Z,NA,0.04,NA,NA,NA,0,NA,96.36,14.1,1.564,492,741
NA,2024-05-14T05:15:00Z,NA,0.04,NA,NA,NA,0,NA,96.36,14.1,1.573,495,735
NA,2024-05-14T05:30:00Z,NA,0.03,NA,NA,NA,0,NA,96.35,14,1.565,498,658
NA,2024-05-14T05:45:00Z,NA,0.02,NA,NA,NA,0,NA,96.36,14,1.57,498,627
NA,2024-05-14T06:00:00Z,NA,0.02,NA,NA,NA,0,NA,96.35,14,1.575,499,603
NA,2024-05-14T06:15:00Z,NA,0.02,NA,NA,NA,0,NA,96.36,13.9,1.57,498,600
NA,2024-05-14T06:30:00Z,NA,0.02,NA,NA,NA,0,NA,96.36,13.9,1.569,496,584
NA,2024-05-14T06:45:00Z,NA,0.02,NA,NA,NA,0,NA,96.36,13.8,1.564,496,573
NA,2024-05-14T07:00:00Z,NA,0.02,NA,NA,NA,5.5,NA,96.37,13.9,1.564,496,565
NA,2024-05-14T07:15:00Z,NA,0.02,NA,NA,NA,10.3,NA,96.36,13.8,1.563,495,556
NA,2024-05-14T07:30:00Z,NA,0.02,NA,NA,NA,16.5,NA,96.34,13.9,1.565,495,549
NA,2024-05-14T07:45:00Z,NA,0.02,NA,NA,NA,23.6,NA,96.32,14,1.578,495,544
NA,2024-05-14T08:00:00Z,NA,0.02,NA,NA,NA,31.7,NA,96.35,14.2,1.597,494,535
NA,2024-05-14T08:15:00Z,NA,0.02,NA,NA,NA,37.4,NA,96.37,14.2,1.595,493,520
NA,2024-05-14T08:30:00Z,NA,0.02,NA,NA,NA,37.2,NA,96.38,14.3,1.611,493,509
NA,2024-05-14T08:45:00Z,NA,0.02,NA,NA,NA,35.2,NA,96.37,14.5,1.631,493,524
NA,2024-05-14T09:00:00Z,NA,0.02,NA,NA,NA,34.6,NA,96.36,14.9,1.67,493,531
NA,2024-05-14T09:15:00Z,NA,0.02,NA,NA,NA,40.5,NA,96.35,15.1,1.689,493,520
NA,2024-05-14T09:30:00Z,NA,0.02,NA,NA,NA,46,NA,96.36,15.4,1.728,493,510
NA,2024-05-14T09:45:00Z,NA,0.02,NA,NA,NA,45.2,NA,96.36,15.7,1.761,493,510
NA,2024-05-14T10:00:00Z,NA,0.03,NA,NA,NA,49.4,NA,96.36,16,1.786,492,500
NA,2024-05-14T10:15:00Z,NA,0.05,NA,NA,NA,55.3,NA,96.35,16.2,1.794,492,487
NA,2024-05-14T10:30:00Z,NA,0.07,NA,NA,NA,73.8,NA,96.33,16.4,1.799,491,471
NA,2024-05-14T10:45:00Z,NA,0.08,NA,NA,NA,75.4,NA,96.31,16.8,1.833,491,459
NA,2024-05-14T11:00:00Z,NA,0.12,NA,NA,NA,87.2,NA,96.3,17.1,1.836,490,451
NA,2024-05-14T11:15:00Z,NA,0.15,NA,NA,NA,112.6,NA,96.29,17.7,1.875,489,449
NA,2024-05-14T11:30:00Z,NA,0.2,NA,NA,NA,108.4,NA,96.27,18.2,1.891,489,449
NA,2024-05-14T11:45:00Z,NA,0.24,NA,NA,NA,115.2,NA,96.24,18.6,1.907,488,449
NA,2024-05-14T12:00:00Z,NA,0.25,NA,NA,NA,96.7,NA,96.23,18.9,1.926,488,449
NA,2024-05-14T12:15:00Z,NA,0.26,NA,NA,NA,108.2,NA,96.21,19,1.932,488,449
NA,2024-05-14T12:30:00Z,NA,0.26,NA,NA,NA,72.1,NA,96.21,19,1.934,488,449
NA,2024-05-14T12:45:00Z,NA,0.26,NA,NA,NA,110,NA,96.2,19.1,1.957,487,449
NA,2024-05-14T13:00:00Z,NA,0.3,NA,NA,NA,86.4,NA,96.2,19.4,1.942,487,448
NA,2024-05-14T13:15:00Z,NA,0.28,NA,NA,NA,86.6,NA,96.18,19.2,1.942,487,449
NA,2024-05-14T13:30:00Z,NA,0.28,NA,NA,NA,103.8,NA,96.15,19.3,1.954,485,449
NA,2024-05-14T13:45:00Z,NA,0.3,NA,NA,NA,104.2,NA,96.14,19.6,1.979,484,448
NA,2024-05-14T14:00:00Z,NA,0.31,NA,NA,NA,72.5,NA,96.14,19.8,1.989,483,449
NA,2024-05-14T14:15:00Z,NA,0.29,NA,NA,NA,54,NA,96.12,19.6,1.984,482,449
NA,2024-05-14T14:30:00Z,NA,0.28,NA,NA,NA,47.6,NA,96.1,19.5,1.982,481,449
NA,2024-05-14T14:45:00Z,NA,0.26,NA,NA,NA,35.3,NA,96.08,19.4,1.991,479,449
NA,2024-05-14T15:00:00Z,NA,0.25,NA,NA,NA,32.2,NA,96.08,19.4,1.999,477,449
NA,2024-05-14T15:15:00Z,NA,0.25,NA,NA,NA,82.2,NA,96.06,19.6,2.036,475,450
NA,2024-05-14T15:30:00Z,NA,0.26,NA,NA,NA,63.9,NA,96.06,19.6,2.024,472,449
NA,2024-05-14T15:45:00Z,NA,0.19,NA,NA,NA,34.6,NA,96.04,19.2,2.023,588,737
NA,2024-05-14T16:00:00Z,NA,0.1,NA,NA,NA,17.4,NA,96.03,18.4,2.007,632,819
NA,2024-05-14T16:15:00Z,NA,0.07,NA,NA,NA,20.5,NA,96.02,18,2,715,738
NA,2024-05-14T16:30:00Z,NA,0.05,NA,NA,NA,20.1,NA,96,17.9,2.008,716,810
NA,2024-05-14T16:45:00Z,NA,0.04,NA,NA,NA,38.5,NA,95.99,17.8,1.997,694,606
NA,2024-05-14T17:00:00Z,NA,0.03,NA,NA,NA,43.9,NA,95.99,17.8,2.009,678,556
NA,2024-05-14T17:15:00Z,NA,0.02,NA,NA,NA,25.1,NA,95.98,17.6,1.993,674,619
NA,2024-05-14T17:30:00Z,NA,0.02,NA,NA,NA,33.5,NA,95.96,17.6,1.989,669,532
NA,2024-05-14T17:45:00Z,NA,0.02,NA,NA,NA,25.6,NA,95.97,17.6,1.99,661,512
NA,2024-05-14T18:00:00Z,NA,0.03,NA,NA,NA,22.7,NA,95.98,17.6,1.986,659,619
NA,2024-05-14T18:15:00Z,NA,0.02,NA,NA,NA,17,NA,95.98,17.6,1.99,673,622
NA,2024-05-14T18:30:00Z,NA,0.02,NA,NA,NA,26.9,NA,95.96,17.6,1.981,671,602
NA,2024-05-14T18:45:00Z,NA,0.02,NA,NA,NA,27.3,NA,95.94,17.5,1.978,668,601
NA,2024-05-14T19:00:00Z,NA,0.02,NA,NA,NA,30.8,NA,95.94,17.5,1.979,660,557
NA,2024-05-14T19:15:00Z,NA,0.02,NA,NA,NA,33,NA,95.93,17.6,1.984,658,518
NA,2024-05-14T19:30:00Z,NA,0.02,NA,NA,NA,22.9,NA,95.93,17.7,2,654,505
NA,2024-05-14T19:45:00Z,NA,0.03,NA,NA,NA,20,NA,95.95,17.7,1.994,643,495
NA,2024-05-14T20:00:00Z,NA,0.02,NA,NA,NA,14.8,NA,95.96,17.7,1.997,645,486
NA,2024-05-14T20:15:00Z,NA,0.02,NA,NA,NA,3.7,NA,95.98,17.7,2.003,650,493
NA,2024-05-14T20:30:00Z,NA,0.03,NA,NA,NA,0,NA,95.97,17.6,1.991,649,484
NA,2024-05-14T20:45:00Z,NA,0.03,NA,NA,NA,0,NA,95.97,17.6,1.987,648,482
NA,2024-05-14T21:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.98,17.5,1.975,646,482
NA,2024-05-14T21:15:00Z,NA,0.02,NA,NA,NA,0,NA,96.01,17.5,1.97,643,475
NA,2024-05-14T21:30:00Z,NA,0.03,NA,NA,NA,0,NA,95.99,17.4,1.967,639,477
NA,2024-05-14T21:45:00Z,NA,0.03,NA,NA,NA,0,NA,96,17.4,1.967,641,524
NA,2024-05-14T22:00:00Z,NA,0.02,NA,NA,NA,0,NA,96.01,17.4,1.965,644,504
NA,2024-05-14T22:15:00Z,NA,0.02,NA,NA,NA,0,NA,96.02,17.4,1.96,646,500
NA,2024-05-14T22:30:00Z,NA,0.02,NA,NA,NA,0,NA,96,17.3,1.949,648,494
NA,2024-05-14T22:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.99,17.2,1.932,649,493
NA,2024-05-14T23:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.98,17.1,1.927,656,491
NA,2024-05-14T23:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.98,17.1,1.928,658,490
NA,2024-05-14T23:30:00Z,NA,0.03,NA,NA,NA,0,NA,95.98,17.1,1.928,657,486
NA,2024-05-14T23:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.95,17.1,1.928,656,495
NA,2024-05-15T00:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.93,17.1,1.925,654,502
NA,2024-05-15T00:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.91,17.1,1.926,651,492
NA,2024-05-15T00:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.89,17.1,1.924,650,488
NA,2024-05-15T00:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.87,17,1.918,651,554
NA,2024-05-15T01:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.86,17,1.917,652,553
NA,2024-05-15T01:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.86,17.1,1.924,649,525
NA,2024-05-15T01:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.85,17.1,1.928,647,508
NA,2024-05-15T01:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.84,17.1,1.921,645,500
NA,2024-05-15T02:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.83,17,1.914,638,515
NA,2024-05-15T02:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.82,17,1.911,644,505
NA,2024-05-15T02:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.81,17,1.909,641,496
NA,2024-05-15T02:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.81,17,1.909,639,490
NA,2024-05-15T03:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.79,17,1.907,638,485
NA,2024-05-15T03:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.77,16.9,1.901,634,480
NA,2024-05-15T03:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.9,1.903,626,475
NA,2024-05-15T03:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.9,1.897,623,473
NA,2024-05-15T04:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.7,1.882,623,472
NA,2024-05-15T04:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.6,1.862,627,473
NA,2024-05-15T04:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.4,1.844,627,472
NA,2024-05-15T04:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.3,1.827,627,473
NA,2024-05-15T05:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.76,16.1,1.81,628,474
NA,2024-05-15T05:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.77,15.9,1.787,630,476
NA,2024-05-15T05:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.78,15.7,1.762,631,480
NA,2024-05-15T05:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.78,15.6,1.746,632,485
NA,2024-05-15T06:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.79,15.5,1.74,634,490
NA,2024-05-15T06:15:00Z,NA,0.02,NA,NA,NA,0,NA,95.79,15.4,1.721,635,495
NA,2024-05-15T06:30:00Z,NA,0.02,NA,NA,NA,0,NA,95.81,15,1.682,636,514
NA,2024-05-15T06:45:00Z,NA,0.02,NA,NA,NA,0,NA,95.81,15.4,1.73,634,511
NA,2024-05-15T07:00:00Z,NA,0.02,NA,NA,NA,0,NA,95.81,15.3,1.723,632,505
NA,2024-05-15T07:15:00Z,NA,0.02,NA,NA,NA,3.3,NA,95.83,15.2,1.704,630,501
NA,2024-05-15T07:30:00Z,NA,0.02,NA,NA,NA,20.1,NA,95.85,15,1.683,628,496
NA,2024-05-15T07:45:00Z,NA,0.02,NA,NA,NA,35.5,NA,95.87,15.1,1.696,618,481
NA,2024-05-15T08:00:00Z,NA,0.02,NA,NA,NA,38.1,NA,95.89,15.3,1.714,609,468
