...1,Timestamp,Air TempC.x,VPD.x,Vapor Pressure.x,Atmos Pressure.x,Solar,Wetness Level 1,Wetness Level 2,Air TempC.y,Atmos Pressure.y,VPD.y,Vapor Pressure.y,Atmos.Pressure,Air.TempC,VPD,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
208,2024-04-12T08:30:00Z,NA,NA,NA,NA,45.4,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,2024-04-12T08:45:00Z,NA,NA,NA,NA,54.9,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,2024-04-12T09:00:00Z,NA,NA,NA,NA,35,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,2024-04-12T09:15:00Z,NA,NA,NA,NA,78.4,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,2024-04-12T09:30:00Z,NA,NA,NA,NA,127.3,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,2024-04-12T09:45:00Z,NA,NA,NA,NA,149.2,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,2024-04-12T10:00:00Z,NA,NA,NA,NA,56.6,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,2024-04-12T10:15:00Z,NA,NA,NA,NA,71.8,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,2024-04-12T10:30:00Z,NA,NA,NA,NA,127.4,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,2024-04-12T10:45:00Z,NA,NA,NA,NA,191,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,2024-04-12T11:00:00Z,NA,NA,NA,NA,150.3,450,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,2024-04-12T11:15:00Z,NA,NA,NA,NA,118.5,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,2024-04-12T11:30:00Z,NA,NA,NA,NA,210.6,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,2024-04-12T11:45:00Z,NA,NA,NA,NA,131.8,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,2024-04-12T12:00:00Z,NA,NA,NA,NA,103.5,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,2024-04-12T12:15:00Z,NA,NA,NA,NA,111.5,449,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,2024-04-12T12:30:00Z,NA,NA,NA,NA,285.5,455,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,2024-04-12T12:45:00Z,NA,NA,NA,NA,523.3,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,2024-04-12T13:00:00Z,NA,NA,NA,NA,701.8,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,2024-04-12T13:15:00Z,NA,NA,NA,NA,429.7,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,2024-04-12T13:30:00Z,NA,NA,NA,NA,199.6,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,2024-04-12T13:45:00Z,NA,NA,NA,NA,269.3,448,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,2024-04-12T14:00:00Z,NA,NA,NA,NA,268.4,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,2024-04-12T14:15:00Z,NA,NA,NA,NA,119,513,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,2024-04-12T14:30:00Z,NA,NA,NA,NA,59.5,842,572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2024-04-12T14:45:00Z,NA,NA,NA,NA,195.6,845,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,2024-04-12T15:00:00Z,NA,NA,NA,NA,165.9,810,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,2024-04-12T15:15:00Z,NA,NA,NA,NA,136.6,759,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,2024-04-12T15:30:00Z,NA,NA,NA,NA,131.3,703,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2024-04-12T15:45:00Z,NA,NA,NA,NA,150.5,722,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,2024-04-12T16:00:00Z,NA,NA,NA,NA,107.5,846,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,2024-04-12T16:15:00Z,NA,NA,NA,NA,135.1,701,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2024-04-12T16:30:00Z,NA,NA,NA,NA,137,624,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,2024-04-12T16:45:00Z,NA,NA,NA,NA,37.7,547,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,2024-04-12T17:00:00Z,NA,NA,NA,NA,29.3,484,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,2024-04-12T17:15:00Z,NA,NA,NA,NA,35.2,462,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,2024-04-12T17:30:00Z,NA,NA,NA,NA,39.9,453,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,2024-04-12T17:45:00Z,NA,NA,NA,NA,22.9,455,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,2024-04-12T18:00:00Z,NA,NA,NA,NA,23.8,454,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,2024-04-12T18:15:00Z,NA,NA,NA,NA,25.8,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,2024-04-12T18:30:00Z,NA,NA,NA,NA,31.7,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,2024-04-12T18:45:00Z,NA,NA,NA,NA,59.9,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,2024-04-12T19:00:00Z,NA,NA,NA,NA,29.5,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,2024-04-12T19:15:00Z,NA,NA,NA,NA,33.7,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,2024-04-12T19:30:00Z,NA,NA,NA,NA,24.9,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,2024-04-12T19:45:00Z,NA,NA,NA,NA,3.7,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2024-04-12T20:00:00Z,NA,NA,NA,NA,0.4,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,2024-04-12T20:15:00Z,NA,NA,NA,NA,0,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,2024-04-12T20:30:00Z,NA,NA,NA,NA,0,452,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,2024-04-12T20:45:00Z,NA,NA,NA,NA,0,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,2024-04-12T21:00:00Z,NA,NA,NA,NA,0,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,2024-04-12T21:15:00Z,NA,NA,NA,NA,0,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,2024-04-12T21:30:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,2024-04-12T21:45:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,2024-04-12T22:00:00Z,NA,NA,NA,NA,0,554,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,2024-04-12T22:15:00Z,NA,NA,NA,NA,0,843,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,2024-04-12T22:30:00Z,NA,NA,NA,NA,0,822,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,2024-04-12T22:45:00Z,NA,NA,NA,NA,0,706,528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,2024-04-12T23:00:00Z,NA,NA,NA,NA,0,697,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,2024-04-12T23:15:00Z,NA,NA,NA,NA,0,716,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2024-04-12T23:30:00Z,NA,NA,NA,NA,0,727,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,2024-04-12T23:45:00Z,NA,NA,NA,NA,0,735,560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,2024-04-13T00:00:00Z,NA,NA,NA,NA,0,738,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,2024-04-13T00:15:00Z,NA,NA,NA,NA,0,748,574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,2024-04-13T00:30:00Z,NA,NA,NA,NA,0,753,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,2024-04-13T00:45:00Z,NA,NA,NA,NA,0,757,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,2024-04-13T01:00:00Z,NA,NA,NA,NA,0,764,582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,2024-04-13T01:15:00Z,NA,NA,NA,NA,0,876,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,2024-04-13T01:30:00Z,NA,NA,NA,NA,0,751,602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,2024-04-13T01:45:00Z,NA,NA,NA,NA,0,731,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,2024-04-13T02:00:00Z,NA,NA,NA,NA,0,738,611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,2024-04-13T02:15:00Z,NA,NA,NA,NA,0,751,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,2024-04-13T02:30:00Z,NA,NA,NA,NA,0,755,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,2024-04-13T02:45:00Z,NA,NA,NA,NA,0,754,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,2024-04-13T03:00:00Z,NA,NA,NA,NA,0,754,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,2024-04-13T03:15:00Z,NA,NA,NA,NA,0,726,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,2024-04-13T03:30:00Z,NA,NA,NA,NA,0,737,669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,2024-04-13T03:45:00Z,NA,NA,NA,NA,0,741,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,2024-04-13T04:00:00Z,NA,NA,NA,NA,0,749,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,2024-04-13T04:15:00Z,NA,NA,NA,NA,0,749,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,2024-04-13T04:30:00Z,NA,NA,NA,NA,0,754,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,2024-04-13T04:45:00Z,NA,NA,NA,NA,0,759,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,2024-04-13T05:00:00Z,NA,NA,NA,NA,0,764,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,2024-04-13T05:15:00Z,NA,NA,NA,NA,0,761,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,2024-04-13T05:30:00Z,NA,NA,NA,NA,0,733,716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,2024-04-13T05:45:00Z,NA,NA,NA,NA,0,744,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,2024-04-13T06:00:00Z,NA,NA,NA,NA,0,753,727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,2024-04-13T06:15:00Z,NA,NA,NA,NA,0,756,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,2024-04-13T06:30:00Z,NA,NA,NA,NA,0,759,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,2024-04-13T06:45:00Z,NA,NA,NA,NA,0,768,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,2024-04-13T07:00:00Z,NA,NA,NA,NA,0,764,751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,2024-04-13T07:15:00Z,NA,NA,NA,NA,5.9,724,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,2024-04-13T07:30:00Z,NA,NA,NA,NA,12.8,727,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,2024-04-13T07:45:00Z,NA,NA,NA,NA,25.1,726,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,2024-04-13T08:00:00Z,NA,NA,NA,NA,52,727,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,2024-04-13T08:15:00Z,NA,NA,NA,NA,66.1,725,761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,2024-04-13T08:30:00Z,NA,NA,NA,NA,69,715,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,2024-04-13T08:45:00Z,NA,NA,NA,NA,64.5,706,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,2024-04-13T09:00:00Z,NA,NA,NA,NA,63,680,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,2024-04-13T09:15:00Z,NA,NA,NA,NA,291.1,664,679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,2024-04-13T09:30:00Z,NA,NA,NA,NA,267.5,645,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,2024-04-13T09:45:00Z,NA,NA,NA,NA,317.7,628,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,2024-04-13T10:00:00Z,NA,NA,NA,NA,484.5,609,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,2024-04-13T10:15:00Z,NA,NA,NA,NA,389.3,582,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,2024-04-13T10:30:00Z,NA,NA,NA,NA,670.5,541,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,2024-04-13T10:45:00Z,NA,NA,NA,NA,711.7,496,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,2024-04-13T11:00:00Z,NA,NA,NA,NA,611.4,454,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,2024-04-13T11:15:00Z,NA,NA,NA,NA,725.6,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,2024-04-13T11:30:00Z,NA,NA,NA,NA,663.4,447,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,2024-04-13T11:45:00Z,NA,NA,NA,NA,704,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,2024-04-13T12:00:00Z,NA,NA,NA,NA,379.8,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,2024-04-13T12:15:00Z,NA,NA,NA,NA,574.6,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,2024-04-13T12:30:00Z,NA,NA,NA,NA,748.5,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,2024-04-13T12:45:00Z,NA,NA,NA,NA,795,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,2024-04-13T13:00:00Z,NA,NA,NA,NA,906.4,444,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,2024-04-13T13:15:00Z,NA,NA,NA,NA,958.7,444,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,2024-04-13T13:30:00Z,NA,NA,NA,NA,960.2,445,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,2024-04-13T13:45:00Z,NA,NA,NA,NA,871.2,443,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,2024-04-13T14:00:00Z,NA,NA,NA,NA,748.5,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,2024-04-13T14:15:00Z,NA,NA,NA,NA,878.7,440,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,2024-04-13T14:30:00Z,NA,NA,NA,NA,740.3,441,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,2024-04-13T14:45:00Z,NA,NA,NA,NA,730.6,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,2024-04-13T15:00:00Z,NA,NA,NA,NA,575.1,441,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,2024-04-13T15:15:00Z,NA,NA,NA,NA,638.1,440,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,2024-04-13T15:30:00Z,NA,NA,NA,NA,621.6,439,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,2024-04-13T15:45:00Z,NA,NA,NA,NA,724,439,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,2024-04-13T16:00:00Z,NA,NA,NA,NA,706.1,440,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,2024-04-13T16:15:00Z,NA,NA,NA,NA,686.5,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,2024-04-13T16:30:00Z,NA,NA,NA,NA,698.4,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,2024-04-13T16:45:00Z,NA,NA,NA,NA,637.2,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,2024-04-13T17:00:00Z,NA,NA,NA,NA,503.4,440,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,2024-04-13T17:15:00Z,NA,NA,NA,NA,505.2,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2024-04-13T17:30:00Z,NA,NA,NA,NA,448.8,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,2024-04-13T17:45:00Z,NA,NA,NA,NA,347.2,440,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,2024-04-13T18:00:00Z,NA,NA,NA,NA,158,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,2024-04-13T18:15:00Z,NA,NA,NA,NA,103.3,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,2024-04-13T18:30:00Z,NA,NA,NA,NA,223.2,439,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,2024-04-13T18:45:00Z,NA,NA,NA,NA,199.8,440,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,2024-04-13T19:00:00Z,NA,NA,NA,NA,141.4,440,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,2024-04-13T19:15:00Z,NA,NA,NA,NA,108.8,440,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,2024-04-13T19:30:00Z,NA,NA,NA,NA,41,441,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,2024-04-13T19:45:00Z,NA,NA,NA,NA,15.7,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,2024-04-13T20:00:00Z,NA,NA,NA,NA,10.3,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,2024-04-13T20:15:00Z,NA,NA,NA,NA,1.8,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,2024-04-13T20:30:00Z,NA,NA,NA,NA,0,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,2024-04-13T20:45:00Z,NA,NA,NA,NA,0,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2024-04-13T21:00:00Z,NA,NA,NA,NA,0,444,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2024-04-13T21:15:00Z,NA,NA,NA,NA,0,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,2024-04-13T21:30:00Z,NA,NA,NA,NA,0,445,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,2024-04-13T21:45:00Z,NA,NA,NA,NA,0,446,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,2024-04-13T22:00:00Z,NA,NA,NA,NA,0,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,2024-04-13T22:15:00Z,NA,NA,NA,NA,0,446,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,2024-04-13T22:30:00Z,NA,NA,NA,NA,0,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2024-04-13T22:45:00Z,NA,NA,NA,NA,0,447,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,2024-04-13T23:00:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,2024-04-13T23:15:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,2024-04-13T23:30:00Z,NA,NA,NA,NA,0,448,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,2024-04-13T23:45:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,2024-04-14T00:00:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,2024-04-14T00:15:00Z,NA,NA,NA,NA,0,449,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,2024-04-14T00:30:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2024-04-14T00:45:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,2024-04-14T01:00:00Z,NA,NA,NA,NA,0,450,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,2024-04-14T01:15:00Z,NA,NA,NA,NA,0,450,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,2024-04-14T01:30:00Z,NA,NA,NA,NA,0,451,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,2024-04-14T01:45:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,2024-04-14T02:00:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,2024-04-14T02:15:00Z,NA,NA,NA,NA,0,451,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,2024-04-14T02:30:00Z,NA,NA,NA,NA,0,451,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,2024-04-14T02:45:00Z,NA,NA,NA,NA,0,451,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,2024-04-14T03:00:00Z,NA,NA,NA,NA,0,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2024-04-14T03:15:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,2024-04-14T03:30:00Z,NA,NA,NA,NA,0,452,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,2024-04-14T03:45:00Z,NA,NA,NA,NA,0,453,451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
382,2024-04-14T04:00:00Z,NA,NA,NA,NA,0,453,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,2024-04-14T04:15:00Z,NA,NA,NA,NA,0,454,454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,2024-04-14T04:30:00Z,NA,NA,NA,NA,0,456,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,2024-04-14T04:45:00Z,NA,NA,NA,NA,0,457,462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,2024-04-14T05:00:00Z,NA,NA,NA,NA,0,458,465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,2024-04-14T05:15:00Z,NA,NA,NA,NA,0,459,467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,2024-04-14T05:30:00Z,NA,NA,NA,NA,0,460,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,2024-04-14T05:45:00Z,NA,NA,NA,NA,0,463,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
390,2024-04-14T06:00:00Z,NA,NA,NA,NA,0,466,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2024-04-14T06:15:00Z,NA,NA,NA,NA,0,468,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,2024-04-14T06:30:00Z,NA,NA,NA,NA,0,471,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,2024-04-14T06:45:00Z,NA,NA,NA,NA,0,475,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,2024-04-14T07:00:00Z,NA,NA,NA,NA,0,478,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
395,2024-04-14T07:15:00Z,NA,NA,NA,NA,9,480,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,2024-04-14T07:30:00Z,NA,NA,NA,NA,16.8,481,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,2024-04-14T07:45:00Z,NA,NA,NA,NA,27.3,479,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,2024-04-14T08:00:00Z,NA,NA,NA,NA,52.7,470,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
399,2024-04-14T08:15:00Z,NA,NA,NA,NA,47.8,460,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,2024-04-14T08:30:00Z,NA,NA,NA,NA,54.2,452,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,2024-04-14T08:45:00Z,NA,NA,NA,NA,59.5,451,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,2024-04-14T09:00:00Z,NA,NA,NA,NA,65,450,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,2024-04-14T09:15:00Z,NA,NA,NA,NA,236.2,450,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,2024-04-14T09:30:00Z,NA,NA,NA,NA,262,449,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
405,2024-04-14T09:45:00Z,NA,NA,NA,NA,314.4,449,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
406,2024-04-14T10:00:00Z,NA,NA,NA,NA,377,448,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,2024-04-14T10:15:00Z,NA,NA,NA,NA,533.4,447,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,2024-04-14T10:30:00Z,NA,NA,NA,NA,603.5,446,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
409,2024-04-14T10:45:00Z,NA,NA,NA,NA,643.2,445,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,2024-04-14T11:00:00Z,NA,NA,NA,NA,571.8,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,2024-04-14T11:15:00Z,NA,NA,NA,NA,606.6,444,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2024-04-14T11:30:00Z,NA,NA,NA,NA,724.7,443,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,2024-04-14T11:45:00Z,NA,NA,NA,NA,726.7,443,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,2024-04-14T12:00:00Z,NA,NA,NA,NA,517.6,443,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,2024-04-14T12:15:00Z,NA,NA,NA,NA,684.6,442,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
416,2024-04-14T12:30:00Z,NA,NA,NA,NA,752.4,442,437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
