...1,Timestamp,VPD,Air TempC,Atmos Pressure,Vapor Pressure,Solar,Wetness Level 1,Wetness Level 2,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
NA,2024-05-12T18:45:00Z,1.76,NA,NA,NA,343.3,NA,NA,98.22,23.7,1.169,431,439
NA,2024-05-12T19:00:00Z,1.63,NA,NA,NA,265.5,NA,NA,98.21,23.4,1.253,432,440
NA,2024-05-12T19:15:00Z,1.53,NA,NA,NA,195,NA,NA,98.2,23.1,1.287,432,440
NA,2024-05-12T19:30:00Z,1.28,NA,NA,NA,165.5,NA,NA,98.18,21.8,1.33,432,440
NA,2024-05-12T19:45:00Z,1.13,NA,NA,NA,33.1,NA,NA,98.19,20.8,1.327,434,442
NA,2024-05-12T20:00:00Z,0.9,NA,NA,NA,9.7,NA,NA,98.22,19.2,1.318,435,443
NA,2024-05-12T20:15:00Z,0.73,NA,NA,NA,7.3,NA,NA,98.28,18,1.325,435,443
NA,2024-05-12T20:30:00Z,0.54,NA,NA,NA,0.7,NA,NA,98.31,16.6,1.351,436,444
NA,2024-05-12T20:45:00Z,0.43,NA,NA,NA,0,NA,NA,98.32,15.6,1.339,436,444
NA,2024-05-12T21:00:00Z,0.36,NA,NA,NA,0,NA,NA,98.32,14.8,1.325,437,445
NA,2024-05-12T21:15:00Z,0.3,NA,NA,NA,0,NA,NA,98.33,14.2,1.322,437,445
NA,2024-05-12T21:30:00Z,0.26,NA,NA,NA,0,NA,NA,98.34,13.8,1.316,437,445
NA,2024-05-12T21:45:00Z,0.23,NA,NA,NA,0,NA,NA,98.34,13.3,1.304,438,446
NA,2024-05-12T22:00:00Z,0.18,NA,NA,NA,0,NA,NA,98.35,12.9,1.302,438,446
NA,2024-05-12T22:15:00Z,0.15,NA,NA,NA,0,NA,NA,98.35,12.5,1.297,438,447
NA,2024-05-12T22:30:00Z,0.12,NA,NA,NA,0,NA,NA,98.36,12.1,1.289,438,447
NA,2024-05-12T22:45:00Z,0.1,NA,NA,NA,0,NA,NA,98.37,11.7,1.276,439,447
NA,2024-05-12T23:00:00Z,0.08,NA,NA,NA,0,NA,NA,98.39,11.4,1.272,439,447
NA,2024-05-12T23:15:00Z,0.06,NA,NA,NA,0,NA,NA,98.4,11.1,1.262,439,448
NA,2024-05-12T23:30:00Z,0.05,NA,NA,NA,0,NA,NA,98.4,10.9,1.256,439,448
NA,2024-05-12T23:45:00Z,0.03,NA,NA,NA,0,NA,NA,98.4,10.7,1.251,440,448
NA,2024-05-13T00:00:00Z,0.02,NA,NA,NA,0,NA,NA,98.4,10.4,1.239,441,448
NA,2024-05-13T00:15:00Z,0.02,NA,NA,NA,0,NA,NA,98.4,10.2,1.228,441,448
NA,2024-05-13T00:30:00Z,0.01,NA,NA,NA,0,NA,NA,98.41,10,1.217,442,449
NA,2024-05-13T00:45:00Z,0,NA,NA,NA,0,NA,NA,98.42,9.9,1.213,444,448
NA,2024-05-13T01:00:00Z,0,NA,NA,NA,0,NA,NA,98.42,9.6,1.195,445,448
NA,2024-05-13T01:15:00Z,0,NA,NA,NA,0,NA,NA,98.43,9.5,1.183,447,448
NA,2024-05-13T01:30:00Z,0,NA,NA,NA,0,NA,NA,98.43,9.3,1.174,448,448
NA,2024-05-13T01:45:00Z,0,NA,NA,NA,0,NA,NA,98.41,9.2,1.162,450,448
NA,2024-05-13T02:00:00Z,0,NA,NA,NA,0,NA,NA,98.41,9,1.149,452,448
NA,2024-05-13T02:15:00Z,0,NA,NA,NA,0,NA,NA,98.4,8.9,1.143,453,448
NA,2024-05-13T02:30:00Z,0,NA,NA,NA,0,NA,NA,98.38,8.9,1.139,454,448
NA,2024-05-13T02:45:00Z,0,NA,NA,NA,0,NA,NA,98.37,8.7,1.125,456,448
NA,2024-05-13T03:00:00Z,0,NA,NA,NA,0,NA,NA,98.36,8.5,1.112,458,449
NA,2024-05-13T03:15:00Z,0,NA,NA,NA,0,NA,NA,98.36,8.4,1.101,460,449
NA,2024-05-13T03:30:00Z,0,NA,NA,NA,0,NA,NA,98.35,8.3,1.095,462,450
NA,2024-05-13T03:45:00Z,0,NA,NA,NA,0,NA,NA,98.34,8.2,1.086,463,450
NA,2024-05-13T04:00:00Z,0,NA,NA,NA,0,NA,NA,98.34,8.1,1.077,465,451
NA,2024-05-13T04:15:00Z,0,NA,NA,NA,0,NA,NA,98.33,8,1.073,467,451
NA,2024-05-13T04:30:00Z,0,NA,NA,NA,0,NA,NA,98.33,7.9,1.062,469,452
NA,2024-05-13T04:45:00Z,0,NA,NA,NA,0,NA,NA,98.3,7.7,1.052,472,453
NA,2024-05-13T05:00:00Z,0,NA,NA,NA,0,NA,NA,98.3,7.6,1.043,475,454
NA,2024-05-13T05:15:00Z,0,NA,NA,NA,0,NA,NA,98.31,7.4,1.033,478,454
NA,2024-05-13T05:30:00Z,0,NA,NA,NA,0,NA,NA,98.32,7.4,1.032,481,455
NA,2024-05-13T05:45:00Z,0,NA,NA,NA,0,NA,NA,98.32,7.3,1.021,484,456
NA,2024-05-13T06:00:00Z,0,NA,NA,NA,0,NA,NA,98.34,7.1,1.011,487,457
NA,2024-05-13T06:15:00Z,0,NA,NA,NA,0,NA,NA,98.35,7,1.005,490,458
NA,2024-05-13T06:30:00Z,0,NA,NA,NA,0,NA,NA,98.36,7,0.997,493,459
NA,2024-05-13T06:45:00Z,0,NA,NA,NA,4.8,NA,NA,98.35,6.9,0.996,495,459
NA,2024-05-13T07:00:00Z,0,NA,NA,NA,12.8,NA,NA,98.36,7,0.999,496,459
NA,2024-05-13T07:15:00Z,0,NA,NA,NA,23.1,NA,NA,98.36,7.1,1.011,496,457
NA,2024-05-13T07:30:00Z,0,NA,NA,NA,31.9,NA,NA,98.36,7.4,1.033,495,452
NA,2024-05-13T07:45:00Z,0,NA,NA,NA,41.4,NA,NA,98.38,7.8,1.054,493,450
NA,2024-05-13T08:00:00Z,0,NA,NA,NA,55.1,NA,NA,98.37,8.2,1.086,489,450
NA,2024-05-13T08:15:00Z,0,NA,NA,NA,63.4,NA,NA,98.37,8.7,1.126,482,449
NA,2024-05-13T08:30:00Z,0,NA,NA,NA,73.4,NA,NA,98.37,9.3,1.169,472,449
NA,2024-05-13T08:45:00Z,0,NA,NA,NA,83.7,NA,NA,98.37,9.8,1.214,459,449
NA,2024-05-13T09:00:00Z,0,NA,NA,NA,90.8,NA,NA,98.37,10.4,1.262,447,448
NA,2024-05-13T09:15:00Z,0,NA,NA,NA,107.8,NA,NA,98.36,11.1,1.322,442,448
NA,2024-05-13T09:30:00Z,0.02,NA,NA,NA,141.7,NA,NA,98.35,11.9,1.375,439,447
NA,2024-05-13T09:45:00Z,0.07,NA,NA,NA,140.8,NA,NA,98.32,13,1.43,439,447
NA,2024-05-13T10:00:00Z,0.13,NA,NA,NA,176.9,NA,NA,98.32,14,1.469,438,446
NA,2024-05-13T10:15:00Z,0.18,NA,NA,NA,165.2,NA,NA,98.33,14.9,1.516,437,446
NA,2024-05-13T10:30:00Z,0.25,NA,NA,NA,171.8,NA,NA,98.33,16,1.571,437,446
NA,2024-05-13T10:45:00Z,0.31,NA,NA,NA,229.2,NA,NA,98.32,16.8,1.604,436,445
NA,2024-05-13T11:00:00Z,0.37,NA,NA,NA,281.6,NA,NA,98.31,18.2,1.714,435,444
NA,2024-05-13T11:15:00Z,0.62,NA,NA,NA,524.8,NA,NA,98.28,20.7,1.825,431,443
NA,2024-05-13T11:30:00Z,0.86,NA,NA,NA,376.8,NA,NA,98.28,22.7,1.897,429,441
NA,2024-05-13T11:45:00Z,1.31,NA,NA,NA,391.3,NA,NA,98.28,23,1.495,432,441
NA,2024-05-13T12:00:00Z,1.54,NA,NA,NA,302.1,NA,NA,98.26,23.8,1.401,431,441
NA,2024-05-13T12:15:00Z,1.58,NA,NA,NA,362.9,NA,NA,98.26,23.9,1.373,432,441
NA,2024-05-13T12:30:00Z,1.67,NA,NA,NA,463.3,NA,NA,98.25,24.5,1.392,431,440
NA,2024-05-13T12:45:00Z,1.77,NA,NA,NA,694.9,NA,NA,98.25,25.4,1.469,427,440
NA,2024-05-13T13:00:00Z,1.87,NA,NA,NA,475.3,NA,NA,98.23,25.6,1.409,428,439
NA,2024-05-13T13:15:00Z,1.9,NA,NA,NA,306.2,NA,NA,98.23,25.8,1.432,430,440
NA,2024-05-13T13:30:00Z,1.85,NA,NA,NA,275.6,NA,NA,98.21,25.7,1.449,430,440
NA,2024-05-13T13:45:00Z,1.77,NA,NA,NA,308.2,NA,NA,98.19,25.4,1.476,430,440
NA,2024-05-13T14:00:00Z,1.83,NA,NA,NA,271.5,NA,NA,98.17,25.6,1.446,431,440
NA,2024-05-13T14:15:00Z,1.79,NA,NA,NA,268.4,NA,NA,98.17,25.9,1.54,431,440
NA,2024-05-13T14:30:00Z,1.79,NA,NA,NA,186.4,NA,NA,98.17,25.1,1.402,431,440
NA,2024-05-13T14:45:00Z,1.54,NA,NA,NA,225.8,NA,NA,98.17,24.9,1.603,431,441
NA,2024-05-13T15:00:00Z,1.5,NA,NA,NA,244.3,NA,NA,98.15,25,1.673,432,441
NA,2024-05-13T15:15:00Z,1.55,NA,NA,NA,223.9,NA,NA,98.14,25.1,1.624,431,440
NA,2024-05-13T15:30:00Z,1.69,NA,NA,NA,203.2,NA,NA,98.14,25,1.478,431,440
NA,2024-05-13T15:45:00Z,1.55,NA,NA,NA,225.8,NA,NA,98.13,24.9,1.605,431,440
NA,2024-05-13T16:00:00Z,1.74,NA,NA,NA,154.7,NA,NA,98.13,24.7,1.361,432,440
NA,2024-05-13T16:15:00Z,1.39,NA,NA,NA,99.8,NA,NA,98.13,23.6,1.524,433,441
NA,2024-05-13T16:30:00Z,1.08,NA,NA,NA,110.4,NA,NA,98.13,22.9,1.709,433,442
NA,2024-05-13T16:45:00Z,0.96,NA,NA,NA,127.4,NA,NA,98.12,22.4,1.752,433,442
NA,2024-05-13T17:00:00Z,0.96,NA,NA,NA,108.9,NA,NA,98.11,22.3,1.74,434,442
NA,2024-05-13T17:15:00Z,0.83,NA,NA,NA,100.7,NA,NA,98.1,22.2,1.85,434,443
NA,2024-05-13T17:30:00Z,0.83,NA,NA,NA,131.8,NA,NA,98.09,22.2,1.834,434,443
NA,2024-05-13T17:45:00Z,0.93,NA,NA,NA,112.6,NA,NA,98.08,22.6,1.818,434,443
NA,2024-05-13T18:00:00Z,0.94,NA,NA,NA,95,NA,NA,98.08,22.5,1.78,434,442
NA,2024-05-13T18:15:00Z,1.13,NA,NA,NA,60.4,NA,NA,98.09,22.3,1.567,434,443
NA,2024-05-13T18:30:00Z,0.81,NA,NA,NA,43.2,NA,NA,98.09,21.8,1.792,435,444
NA,2024-05-13T18:45:00Z,0.69,NA,NA,NA,40.5,NA,NA,98.1,20.9,1.781,435,444
NA,2024-05-13T19:00:00Z,0.69,NA,NA,NA,48.7,NA,NA,98.08,20.5,1.717,435,443
NA,2024-05-13T19:15:00Z,0.66,NA,NA,NA,63.2,NA,NA,98.07,20.5,1.749,435,444
NA,2024-05-13T19:30:00Z,0.6,NA,NA,NA,26.4,NA,NA,98.06,20.4,1.789,436,444
NA,2024-05-13T19:45:00Z,0.54,NA,NA,NA,14.6,NA,NA,98.05,19.9,1.787,436,444
NA,2024-05-13T20:00:00Z,0.54,NA,NA,NA,8.8,NA,NA,98.06,19.5,1.722,436,444
NA,2024-05-13T20:15:00Z,0.48,NA,NA,NA,5.7,NA,NA,98.08,19.2,1.746,436,445
NA,2024-05-13T20:30:00Z,0.53,NA,NA,NA,0,NA,NA,98.09,18.9,1.651,436,444
NA,2024-05-13T20:45:00Z,0.6,NA,NA,NA,0,NA,NA,98.09,18.8,1.574,436,444
NA,2024-05-13T21:00:00Z,0.55,NA,NA,NA,0,NA,NA,98.11,18.7,1.606,436,444
NA,2024-05-13T21:15:00Z,0.54,NA,NA,NA,0,NA,NA,98.13,18.1,1.543,436,444
NA,2024-05-13T21:30:00Z,0.54,NA,NA,NA,0,NA,NA,98.12,18,1.516,436,444
NA,2024-05-13T21:45:00Z,0.54,NA,NA,NA,0,NA,NA,98.15,17.8,1.5,436,444
NA,2024-05-13T22:00:00Z,0.51,NA,NA,NA,0,NA,NA,98.16,17.8,1.52,436,444
NA,2024-05-13T22:15:00Z,0.48,NA,NA,NA,0,NA,NA,98.16,17.6,1.527,436,444
NA,2024-05-13T22:30:00Z,0.5,NA,NA,NA,0,NA,NA,98.16,17.6,1.506,436,444
NA,2024-05-13T22:45:00Z,0.49,NA,NA,NA,0,NA,NA,98.15,17.8,1.543,436,444
NA,2024-05-13T23:00:00Z,0.5,NA,NA,NA,0,NA,NA,98.15,17.5,1.506,436,444
NA,2024-05-13T23:15:00Z,0.49,NA,NA,NA,0,NA,NA,98.15,17.4,1.495,436,444
NA,2024-05-13T23:30:00Z,0.44,NA,NA,NA,0,NA,NA,98.14,17.2,1.519,436,445
NA,2024-05-13T23:45:00Z,0.4,NA,NA,NA,0,NA,NA,98.13,17,1.538,436,445
NA,2024-05-14T00:00:00Z,0.39,NA,NA,NA,0,NA,NA,98.11,17,1.541,439,445
NA,2024-05-14T00:15:00Z,0.37,NA,NA,NA,0,NA,NA,98.1,17.2,1.587,487,446
NA,2024-05-14T00:30:00Z,0.25,NA,NA,NA,0,NA,NA,98.11,16.4,1.622,663,450
NA,2024-05-14T00:45:00Z,0.13,NA,NA,NA,0,NA,NA,98.12,15.7,1.648,644,450
NA,2024-05-14T01:00:00Z,0.07,NA,NA,NA,0,NA,NA,98.11,15.3,1.662,633,450
NA,2024-05-14T01:15:00Z,0.04,NA,NA,NA,0,NA,NA,98.06,15.1,1.676,627,450
NA,2024-05-14T01:30:00Z,0.02,NA,NA,NA,0,NA,NA,98.02,15,1.687,623,450
NA,2024-05-14T01:45:00Z,0,NA,NA,NA,0,NA,NA,97.98,14.9,1.692,626,450
NA,2024-05-14T02:00:00Z,0,NA,NA,NA,0,NA,NA,98,14.9,1.694,626,450
NA,2024-05-14T02:15:00Z,0,NA,NA,NA,0,NA,NA,98.04,14.8,1.688,628,450
NA,2024-05-14T02:30:00Z,0,NA,NA,NA,0,NA,NA,98.04,14.9,1.689,641,450
NA,2024-05-14T02:45:00Z,0,NA,NA,NA,0,NA,NA,98,14.9,1.694,701,451
NA,2024-05-14T03:00:00Z,0,NA,NA,NA,0,NA,NA,97.97,14.9,1.689,727,454
NA,2024-05-14T03:15:00Z,0,NA,NA,NA,0,NA,NA,97.95,14.8,1.683,680,455
NA,2024-05-14T03:30:00Z,0,NA,NA,NA,0,NA,NA,97.91,14.7,1.674,616,455
NA,2024-05-14T03:45:00Z,0,NA,NA,NA,0,NA,NA,97.9,14.6,1.662,604,455
NA,2024-05-14T04:00:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.66,589,455
NA,2024-05-14T04:15:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.661,570,455
NA,2024-05-14T04:30:00Z,0,NA,NA,NA,0,NA,NA,97.91,14.6,1.658,545,455
NA,2024-05-14T04:45:00Z,0,NA,NA,NA,0,NA,NA,97.91,14.5,1.655,529,455
NA,2024-05-14T05:00:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.664,660,464
NA,2024-05-14T05:15:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.665,637,464
NA,2024-05-14T05:30:00Z,0,NA,NA,NA,0,NA,NA,97.88,14.6,1.666,611,465
NA,2024-05-14T05:45:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.666,591,466
NA,2024-05-14T06:00:00Z,0,NA,NA,NA,0,NA,NA,97.87,14.6,1.666,591,467
NA,2024-05-14T06:15:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.6,1.659,597,468
NA,2024-05-14T06:30:00Z,0,NA,NA,NA,0,NA,NA,97.89,14.5,1.653,588,469
NA,2024-05-14T06:45:00Z,0,NA,NA,NA,2.9,NA,NA,97.89,14.4,1.643,579,470
NA,2024-05-14T07:00:00Z,0,NA,NA,NA,7.7,NA,NA,97.9,14.5,1.648,569,471
NA,2024-05-14T07:15:00Z,0,NA,NA,NA,13,NA,NA,97.89,14.5,1.654,556,473
NA,2024-05-14T07:30:00Z,0,NA,NA,NA,23.1,NA,NA,97.87,14.6,1.657,546,471
NA,2024-05-14T07:45:00Z,0,NA,NA,NA,34.2,NA,NA,97.85,14.6,1.663,535,469
NA,2024-05-14T08:00:00Z,0,NA,NA,NA,45.6,NA,NA,97.88,14.8,1.686,525,468
NA,2024-05-14T08:15:00Z,0,NA,NA,NA,53.6,NA,NA,97.89,15.1,1.71,515,466
NA,2024-05-14T08:30:00Z,0,NA,NA,NA,55.8,NA,NA,97.9,15.2,1.725,504,467
NA,2024-05-14T08:45:00Z,0,NA,NA,NA,52.6,NA,NA,97.9,15.3,1.741,493,466
NA,2024-05-14T09:00:00Z,0,NA,NA,NA,52.4,NA,NA,97.88,15.5,1.759,488,466
NA,2024-05-14T09:15:00Z,0,NA,NA,NA,61.3,NA,NA,97.87,15.7,1.782,486,465
NA,2024-05-14T09:30:00Z,0,NA,NA,NA,70.3,NA,NA,97.88,16,1.817,481,464
NA,2024-05-14T09:45:00Z,0,NA,NA,NA,68.5,NA,NA,97.87,16.2,1.846,477,464
NA,2024-05-14T10:00:00Z,0,NA,NA,NA,76.4,NA,NA,97.87,16.6,1.88,475,463
NA,2024-05-14T10:15:00Z,0,NA,NA,NA,85.3,NA,NA,97.86,16.8,1.914,473,461
NA,2024-05-14T10:30:00Z,0,NA,NA,NA,114.1,NA,NA,97.84,17.2,1.955,479,459
NA,2024-05-14T10:45:00Z,0,NA,NA,NA,115.7,NA,NA,97.82,17.6,2.001,473,455
NA,2024-05-14T11:00:00Z,0.06,NA,NA,NA,137,NA,NA,97.81,18.1,2.019,464,451
NA,2024-05-14T11:15:00Z,0.1,NA,NA,NA,171.2,NA,NA,97.79,18.7,2.053,457,449
NA,2024-05-14T11:30:00Z,0.15,NA,NA,NA,166.3,NA,NA,97.76,19.1,2.051,455,447
NA,2024-05-14T11:45:00Z,0.16,NA,NA,NA,176.1,NA,NA,97.74,19.5,2.106,453,447
NA,2024-05-14T12:00:00Z,0.24,NA,NA,NA,145.6,NA,NA,97.72,20.2,2.126,453,447
NA,2024-05-14T12:15:00Z,0.26,NA,NA,NA,165.3,NA,NA,97.7,20.5,2.153,448,447
NA,2024-05-14T12:30:00Z,0.26,NA,NA,NA,108,NA,NA,97.7,20.7,2.188,438,447
NA,2024-05-14T12:45:00Z,0.23,NA,NA,NA,169.6,NA,NA,97.68,20.6,2.198,437,447
NA,2024-05-14T13:00:00Z,0.24,NA,NA,NA,130.9,NA,NA,97.68,20.7,2.194,437,447
NA,2024-05-14T13:15:00Z,0.26,NA,NA,NA,130,NA,NA,97.66,20.9,2.208,437,447
NA,2024-05-14T13:30:00Z,0.26,NA,NA,NA,159.3,NA,NA,97.63,21.1,2.231,437,446
NA,2024-05-14T13:45:00Z,0.33,NA,NA,NA,160,NA,NA,97.62,21.1,2.176,437,446
NA,2024-05-14T14:00:00Z,0.33,NA,NA,NA,108.9,NA,NA,97.62,21.2,2.19,437,447
NA,2024-05-14T14:15:00Z,0.23,NA,NA,NA,82,NA,NA,97.6,21.2,2.274,438,447
NA,2024-05-14T14:30:00Z,0.22,NA,NA,NA,72.3,NA,NA,97.58,21,2.266,438,447
NA,2024-05-14T14:45:00Z,0.19,NA,NA,NA,50.9,NA,NA,97.57,20.7,2.25,438,448
NA,2024-05-14T15:00:00Z,0.15,NA,NA,NA,46.3,NA,NA,97.56,20.4,2.247,438,448
NA,2024-05-14T15:15:00Z,0.12,NA,NA,NA,128.5,NA,NA,97.55,20.3,2.265,440,447
NA,2024-05-14T15:30:00Z,0.16,NA,NA,NA,96.7,NA,NA,97.54,20.8,2.296,438,447
NA,2024-05-14T15:45:00Z,0.15,NA,NA,NA,48.3,NA,NA,97.53,20.5,2.259,736,482
NA,2024-05-14T16:00:00Z,0.04,NA,NA,NA,21.8,NA,NA,97.52,19.5,2.225,799,487
NA,2024-05-14T16:15:00Z,0.01,NA,NA,NA,32.4,NA,NA,97.51,19.1,2.202,760,500
NA,2024-05-14T16:30:00Z,0,NA,NA,NA,29.7,NA,NA,97.49,18.8,2.174,684,493
NA,2024-05-14T16:45:00Z,0,NA,NA,NA,62.3,NA,NA,97.48,18.8,2.171,619,493
NA,2024-05-14T17:00:00Z,0,NA,NA,NA,69.6,NA,NA,97.48,18.9,2.178,571,488
NA,2024-05-14T17:15:00Z,0,NA,NA,NA,38.3,NA,NA,97.47,18.7,2.155,538,487
NA,2024-05-14T17:30:00Z,0,NA,NA,NA,53.3,NA,NA,97.46,18.6,2.134,512,486
NA,2024-05-14T17:45:00Z,0,NA,NA,NA,39.2,NA,NA,97.46,18.6,2.14,501,485
NA,2024-05-14T18:00:00Z,0,NA,NA,NA,35.2,NA,NA,97.47,18.7,2.151,713,481
NA,2024-05-14T18:15:00Z,0,NA,NA,NA,24.9,NA,NA,97.47,18.6,2.141,688,486
NA,2024-05-14T18:30:00Z,0,NA,NA,NA,39.9,NA,NA,97.45,18.6,2.134,659,489
NA,2024-05-14T18:45:00Z,0,NA,NA,NA,42.7,NA,NA,97.44,18.5,2.128,650,489
NA,2024-05-14T19:00:00Z,0,NA,NA,NA,50.5,NA,NA,97.43,18.5,2.128,637,487
NA,2024-05-14T19:15:00Z,0,NA,NA,NA,51.3,NA,NA,97.42,18.6,2.14,593,485
NA,2024-05-14T19:30:00Z,0,NA,NA,NA,34.8,NA,NA,97.42,18.6,2.135,580,484
NA,2024-05-14T19:45:00Z,0,NA,NA,NA,30,NA,NA,97.44,18.5,2.13,576,484
NA,2024-05-14T20:00:00Z,0,NA,NA,NA,20.3,NA,NA,97.45,18.5,2.128,561,484
NA,2024-05-14T20:15:00Z,0,NA,NA,NA,7,NA,NA,97.47,18.4,2.117,554,483
NA,2024-05-14T20:30:00Z,0,NA,NA,NA,0.5,NA,NA,97.46,18.3,2.1,549,485
NA,2024-05-14T20:45:00Z,0,NA,NA,NA,0,NA,NA,97.47,18.2,2.081,547,486
NA,2024-05-14T21:00:00Z,0,NA,NA,NA,0,NA,NA,97.48,18,2.068,543,487
NA,2024-05-14T21:15:00Z,0,NA,NA,NA,0,NA,NA,97.5,18,2.062,540,488
NA,2024-05-14T21:30:00Z,0,NA,NA,NA,0,NA,NA,97.49,17.9,2.048,538,490
NA,2024-05-14T21:45:00Z,0,NA,NA,NA,0,NA,NA,97.5,17.7,2.028,536,491
NA,2024-05-14T22:00:00Z,0,NA,NA,NA,0,NA,NA,97.51,17.7,2.023,532,492
NA,2024-05-14T22:15:00Z,0,NA,NA,NA,0,NA,NA,97.52,17.7,2.021,528,493
NA,2024-05-14T22:30:00Z,0,NA,NA,NA,0,NA,NA,97.5,17.6,2.013,528,495
NA,2024-05-14T22:45:00Z,0,NA,NA,NA,0,NA,NA,97.48,17.5,1.995,528,497
NA,2024-05-14T23:00:00Z,0,NA,NA,NA,0,NA,NA,97.48,17.4,1.985,525,498
NA,2024-05-14T23:15:00Z,0,NA,NA,NA,0,NA,NA,97.48,17.4,1.984,522,499
NA,2024-05-14T23:30:00Z,0,NA,NA,NA,0,NA,NA,97.47,17.3,1.977,520,500
NA,2024-05-14T23:45:00Z,0,NA,NA,NA,0,NA,NA,97.45,17.3,1.967,520,500
NA,2024-05-15T00:00:00Z,0,NA,NA,NA,0,NA,NA,97.43,17.2,1.967,518,501
NA,2024-05-15T00:15:00Z,0,NA,NA,NA,0,NA,NA,97.41,17.2,1.961,518,502
NA,2024-05-15T00:30:00Z,0,NA,NA,NA,0,NA,NA,97.39,17.2,1.958,525,502
NA,2024-05-15T00:45:00Z,0,NA,NA,NA,0,NA,NA,97.37,17.2,1.961,613,501
NA,2024-05-15T01:00:00Z,0,NA,NA,NA,0,NA,NA,97.36,17.1,1.951,603,503
NA,2024-05-15T01:15:00Z,0,NA,NA,NA,0,NA,NA,97.36,17,1.943,599,504
NA,2024-05-15T01:30:00Z,0,NA,NA,NA,0,NA,NA,97.35,16.9,1.926,599,506
NA,2024-05-15T01:45:00Z,0,NA,NA,NA,0,NA,NA,97.34,16.8,1.91,605,507
NA,2024-05-15T02:00:00Z,0,NA,NA,NA,0,NA,NA,97.33,16.7,1.897,611,508
NA,2024-05-15T02:15:00Z,0,NA,NA,NA,0,NA,NA,97.32,16.6,1.89,609,509
NA,2024-05-15T02:30:00Z,0,NA,NA,NA,0,NA,NA,97.31,16.6,1.887,609,510
NA,2024-05-15T02:45:00Z,0,NA,NA,NA,0,NA,NA,97.31,16.5,1.881,610,511
NA,2024-05-15T03:00:00Z,0,NA,NA,NA,0,NA,NA,97.29,16.5,1.872,614,513
NA,2024-05-15T03:15:00Z,0,NA,NA,NA,0,NA,NA,97.27,16.4,1.862,626,514
NA,2024-05-15T03:30:00Z,0,NA,NA,NA,0,NA,NA,97.26,16.4,1.859,629,515
NA,2024-05-15T03:45:00Z,0,NA,NA,NA,0,NA,NA,97.26,16.3,1.851,632,516
NA,2024-05-15T04:00:00Z,0,NA,NA,NA,0,NA,NA,97.27,16.2,1.842,638,518
NA,2024-05-15T04:15:00Z,0,NA,NA,NA,0,NA,NA,97.26,16.1,1.832,640,519
NA,2024-05-15T04:30:00Z,0,NA,NA,NA,0,NA,NA,97.26,16,1.818,644,520
NA,2024-05-15T04:45:00Z,0,NA,NA,NA,0,NA,NA,97.26,15.9,1.807,651,521
NA,2024-05-15T05:00:00Z,0,NA,NA,NA,0,NA,NA,97.27,15.8,1.792,650,521
NA,2024-05-15T05:15:00Z,0,NA,NA,NA,0,NA,NA,97.28,15.7,1.786,619,522
NA,2024-05-15T05:30:00Z,0,NA,NA,NA,0,NA,NA,97.28,15.6,1.776,637,522
NA,2024-05-15T05:45:00Z,0,NA,NA,NA,0,NA,NA,97.29,15.6,1.765,643,522
NA,2024-05-15T06:00:00Z,0,NA,NA,NA,0,NA,NA,97.3,15.5,1.758,631,521
NA,2024-05-15T06:15:00Z,0,NA,NA,NA,0,NA,NA,97.3,15.4,1.753,634,521
NA,2024-05-15T06:30:00Z,0,NA,NA,NA,0,NA,NA,97.32,15.3,1.735,639,517
NA,2024-05-15T06:45:00Z,0,NA,NA,NA,0,NA,NA,97.32,15.2,1.729,635,519
NA,2024-05-15T07:00:00Z,0,NA,NA,NA,0,NA,NA,97.32,15,1.708,641,520
NA,2024-05-15T07:15:00Z,0,NA,NA,NA,4,NA,NA,97.34,15,1.705,642,520
NA,2024-05-15T07:30:00Z,0,NA,NA,NA,25.1,NA,NA,97.36,15,1.705,639,520
NA,2024-05-15T07:45:00Z,0,NA,NA,NA,47.8,NA,NA,97.38,15.2,1.722,610,518
NA,2024-05-15T08:00:00Z,0,NA,NA,NA,50.9,NA,NA,97.4,15.4,1.749,602,515
NA,2024-05-15T08:15:00Z,0,NA,NA,NA,70.7,NA,NA,97.42,15.6,1.771,588,509
NA,2024-05-15T08:30:00Z,0,NA,NA,NA,62.4,NA,NA,97.43,15.8,1.789,579,501
NA,2024-05-15T08:45:00Z,0,NA,NA,NA,87.7,NA,NA,97.43,16.2,1.836,574,492
NA,2024-05-15T09:00:00Z,0,NA,NA,NA,86.2,NA,NA,97.43,16.7,1.905,557,486
NA,2024-05-15T09:15:00Z,0,NA,NA,NA,112.4,NA,NA,97.44,17.1,1.954,537,486
NA,2024-05-15T09:30:00Z,0,NA,NA,NA,163.7,NA,NA,97.44,17.6,2.013,518,484
NA,2024-05-15T09:45:00Z,0,NA,NA,NA,136,NA,NA,97.44,18,2.067,507,484
NA,2024-05-15T10:00:00Z,0,NA,NA,NA,187.5,NA,NA,97.44,18.1,2.069,495,481
