Timestamp,Atmos Pressure,Vapor Pressure,VPD,Air TempC,Solar,Wetness Level 1,Wetness Level 2,Vapor.Pressure,Air.TempC,Atmos.Pressure,Wetness.Level.1,Wetness.Level.2
2024-04-17T12:15:00Z,97.37,1.131,1.88,24.2,229.6,429,440,NA,NA,NA,NA,NA
2024-04-17T12:30:00Z,97.37,1.168,1.83,24.1,275.9,429,440,NA,NA,NA,NA,NA
2024-04-17T12:45:00Z,97.37,1.207,1.8,24.2,333.4,429,440,NA,NA,NA,NA,NA
2024-04-17T13:00:00Z,97.33,1.262,1.75,24.2,327.9,429,440,NA,NA,NA,NA,NA
2024-04-17T13:15:00Z,97.3,1.327,1.7,24.2,441.7,429,440,NA,NA,NA,NA,NA
2024-04-17T13:30:00Z,97.25,1.34,1.78,24.7,441.5,429,440,NA,NA,NA,NA,NA
2024-04-17T13:45:00Z,97.26,1.306,1.82,24.8,292.2,429,440,NA,NA,NA,NA,NA
2024-04-17T14:00:00Z,97.28,1.304,1.78,24.5,84.4,430,440,NA,NA,NA,NA,NA
2024-04-17T14:15:00Z,97.29,1.314,1.69,24.1,63.5,430,441,NA,NA,NA,NA,NA
2024-04-17T14:30:00Z,97.29,1.324,1.63,23.9,129.6,430,440,NA,NA,NA,NA,NA
2024-04-17T14:45:00Z,97.3,1.384,1.5,23.4,208.2,430,441,NA,NA,NA,NA,NA
2024-04-17T15:00:00Z,97.3,1.442,1.36,23,313.3,430,441,NA,NA,NA,NA,NA
2024-04-17T15:15:00Z,97.3,1.496,1.29,22.8,358.3,430,441,NA,NA,NA,NA,NA
2024-04-17T15:30:00Z,97.27,1.527,1.18,22.4,427.9,430,441,NA,NA,NA,NA,NA
2024-04-17T15:45:00Z,97.24,1.521,1.27,22.9,230,430,441,NA,NA,NA,NA,NA
2024-04-17T16:00:00Z,97.23,1.528,1.25,22.8,212.4,430,441,NA,NA,NA,NA,NA
2024-04-17T16:15:00Z,97.2,1.535,1.24,22.8,219,431,442,NA,NA,NA,NA,NA
2024-04-17T16:30:00Z,97.18,1.542,1.29,23.2,183.7,430,441,NA,NA,NA,NA,NA
2024-04-17T16:45:00Z,97.17,1.534,1.33,23.4,216.1,430,441,NA,NA,NA,NA,NA
2024-04-17T17:00:00Z,97.16,1.535,1.37,23.6,210.6,430,441,NA,NA,NA,NA,NA
2024-04-17T17:15:00Z,97.14,1.542,1.44,24,159.3,430,441,NA,NA,NA,NA,NA
2024-04-17T17:30:00Z,97.13,1.522,1.47,24.1,133.5,430,441,NA,NA,NA,NA,NA
2024-04-17T17:45:00Z,97.16,1.467,1.5,23.9,113.3,430,441,NA,NA,NA,NA,NA
2024-04-17T18:00:00Z,97.2,1.457,1.45,23.6,121.6,430,441,NA,NA,NA,NA,NA
2024-04-17T18:15:00Z,97.21,1.45,1.42,23.4,97.2,431,441,NA,NA,NA,NA,NA
2024-04-17T18:30:00Z,97.2,1.459,1.41,23.3,80.4,431,442,NA,NA,NA,NA,NA
2024-04-17T18:45:00Z,97.2,1.463,1.41,23.4,79.7,431,442,NA,NA,NA,NA,NA
2024-04-17T19:00:00Z,97.21,1.469,1.37,23.2,74.3,431,442,NA,NA,NA,NA,NA
2024-04-17T19:15:00Z,97.22,1.475,1.3,22.8,59.1,431,442,NA,NA,NA,NA,NA
2024-04-17T19:30:00Z,97.24,1.481,1.22,22.4,38.5,431,442,NA,NA,NA,NA,NA
2024-04-17T19:45:00Z,97.26,1.466,1.14,21.8,16.1,432,442,NA,NA,NA,NA,NA
2024-04-17T20:00:00Z,97.29,1.449,1.06,21.2,9,432,442,NA,NA,NA,NA,NA
2024-04-17T20:15:00Z,97.3,1.454,1.01,20.9,0.9,432,442,NA,NA,NA,NA,NA
2024-04-17T20:30:00Z,97.32,1.454,0.96,20.6,0,432,443,NA,NA,NA,NA,NA
2024-04-17T20:45:00Z,97.34,1.456,0.91,20.2,0,432,443,NA,NA,NA,NA,NA
2024-04-17T21:00:00Z,97.37,1.463,0.86,19.9,0,432,443,NA,NA,NA,NA,NA
2024-04-17T21:15:00Z,97.38,1.469,0.81,19.6,0,433,443,NA,NA,NA,NA,NA
2024-04-17T21:30:00Z,97.39,1.475,0.77,19.4,0,433,443,NA,NA,NA,NA,NA
2024-04-17T21:45:00Z,97.4,1.48,0.74,19.2,0,433,443,NA,NA,NA,NA,NA
2024-04-17T22:00:00Z,97.42,1.486,0.72,19,0,433,444,NA,NA,NA,NA,NA
2024-04-17T22:15:00Z,97.43,1.492,0.69,18.9,0,433,444,NA,NA,NA,NA,NA
2024-04-17T22:30:00Z,97.45,1.497,0.67,18.8,0,433,444,NA,NA,NA,NA,NA
2024-04-17T22:45:00Z,97.46,1.5,0.65,18.6,0,433,444,NA,NA,NA,NA,NA
2024-04-17T23:00:00Z,97.48,1.507,0.63,18.6,0,433,444,NA,NA,NA,NA,NA
2024-04-17T23:15:00Z,97.49,1.513,0.61,18.4,0,433,444,NA,NA,NA,NA,NA
2024-04-17T23:30:00Z,97.5,1.519,0.59,18.3,0,434,444,NA,NA,NA,NA,NA
2024-04-17T23:45:00Z,97.5,1.522,0.57,18.2,0,434,444,NA,NA,NA,NA,NA
2024-04-18T00:00:00Z,97.5,1.535,0.55,18.2,0,434,445,NA,NA,NA,NA,NA
2024-04-18T00:15:00Z,97.51,1.537,0.54,18.1,0,434,445,NA,NA,NA,NA,NA
2024-04-18T00:30:00Z,97.53,1.54,0.52,18,0,434,445,NA,NA,NA,NA,NA
2024-04-18T00:45:00Z,97.53,1.548,0.51,17.9,0,434,445,NA,NA,NA,NA,NA
2024-04-18T01:00:00Z,97.54,1.552,0.49,17.9,0,434,445,NA,NA,NA,NA,NA
2024-04-18T01:15:00Z,97.55,1.565,0.49,18,0,434,445,NA,NA,NA,NA,NA
2024-04-18T01:30:00Z,97.55,1.571,0.48,17.9,0,434,445,NA,NA,NA,NA,NA
2024-04-18T01:45:00Z,97.55,1.586,0.48,18,0,434,445,NA,NA,NA,NA,NA
2024-04-18T02:00:00Z,97.55,1.593,0.46,17.9,0,434,446,NA,NA,NA,NA,NA
2024-04-18T02:15:00Z,97.55,1.605,0.44,17.9,0,434,445,NA,NA,NA,NA,NA
2024-04-18T02:30:00Z,97.55,1.618,0.44,17.9,0,434,446,NA,NA,NA,NA,NA
2024-04-18T02:45:00Z,97.55,1.625,0.42,17.8,0,434,446,NA,NA,NA,NA,NA
2024-04-18T03:00:00Z,97.55,1.637,0.39,17.7,0,435,446,NA,NA,NA,NA,NA
2024-04-18T03:15:00Z,97.55,1.646,0.38,17.7,0,435,446,NA,NA,NA,NA,NA
2024-04-18T03:30:00Z,97.56,1.66,0.37,17.7,0,435,446,NA,NA,NA,NA,NA
2024-04-18T03:45:00Z,97.57,1.666,0.36,17.7,0,435,447,NA,NA,NA,NA,NA
2024-04-18T04:00:00Z,97.57,1.674,0.33,17.6,0,435,447,NA,NA,NA,NA,NA
2024-04-18T04:15:00Z,97.57,1.686,0.32,17.6,0,435,447,NA,NA,NA,NA,NA
2024-04-18T04:30:00Z,97.57,1.692,0.31,17.5,0,435,448,NA,NA,NA,NA,NA
2024-04-18T04:45:00Z,97.58,1.68,0.28,17.2,0,436,449,NA,NA,NA,NA,NA
2024-04-18T05:00:00Z,97.58,1.672,0.24,16.8,0,436,449,NA,NA,NA,NA,NA
2024-04-18T05:15:00Z,97.58,1.659,0.22,16.5,0,438,451,NA,NA,NA,NA,NA
2024-04-18T05:30:00Z,97.6,1.657,0.18,16.2,0,437,450,NA,NA,NA,NA,NA
2024-04-18T05:45:00Z,97.6,1.653,0.16,16,0,437,450,NA,NA,NA,NA,NA
2024-04-18T06:00:00Z,97.61,1.657,0.15,15.9,0,437,450,NA,NA,NA,NA,NA
2024-04-18T06:15:00Z,97.62,1.662,0.15,16,0,437,450,NA,NA,NA,NA,NA
2024-04-18T06:30:00Z,97.63,1.652,0.16,16,0,437,450,NA,NA,NA,NA,NA
2024-04-18T06:45:00Z,97.64,1.661,0.14,15.9,0,437,450,NA,NA,NA,NA,NA
2024-04-18T07:00:00Z,97.66,1.639,0.17,15.9,0,437,450,NA,NA,NA,NA,NA
2024-04-18T07:15:00Z,97.68,1.657,0.15,15.9,4.8,439,450,NA,NA,NA,NA,NA
2024-04-18T07:30:00Z,97.7,1.644,0.14,15.7,14.6,439,451,NA,NA,NA,NA,NA
2024-04-18T07:45:00Z,97.72,1.634,0.14,15.6,22,439,451,NA,NA,NA,NA,NA
2024-04-18T08:00:00Z,97.72,1.651,0.13,15.7,61.7,438,449,NA,NA,NA,NA,NA
2024-04-18T08:15:00Z,97.73,1.688,0.15,16.2,56.4,438,449,NA,NA,NA,NA,NA
2024-04-18T08:30:00Z,97.75,1.691,0.19,16.5,92.8,436,448,NA,NA,NA,NA,NA
2024-04-18T08:45:00Z,97.75,1.753,0.23,17.4,126,435,447,NA,NA,NA,NA,NA
2024-04-18T09:00:00Z,97.77,1.767,0.28,17.9,119.4,435,447,NA,NA,NA,NA,NA
2024-04-18T09:15:00Z,97.79,1.78,0.3,18.1,192.6,434,447,NA,NA,NA,NA,NA
2024-04-18T09:30:00Z,97.78,1.791,0.37,18.8,282.7,433,445,NA,NA,NA,NA,NA
2024-04-18T09:45:00Z,97.77,1.761,0.47,19.2,316,434,445,NA,NA,NA,NA,NA
2024-04-18T10:00:00Z,97.78,1.715,0.55,19.5,434,432,445,NA,NA,NA,NA,NA
2024-04-18T10:15:00Z,97.79,1.661,0.71,20.3,213.1,432,444,NA,NA,NA,NA,NA
2024-04-18T10:30:00Z,97.8,1.613,0.79,20.4,493.3,432,444,NA,NA,NA,NA,NA
2024-04-18T10:45:00Z,97.78,1.6,0.86,20.8,615.6,432,444,NA,NA,NA,NA,NA
2024-04-18T11:00:00Z,97.77,1.597,0.99,21.6,640,430,444,NA,NA,NA,NA,NA
2024-04-18T11:15:00Z,97.77,1.527,1.09,21.8,643.2,430,444,NA,NA,NA,NA,NA
2024-04-18T11:30:00Z,97.76,1.503,1.24,22.6,686.5,429,442,NA,NA,NA,NA,NA
2024-04-18T11:45:00Z,97.75,1.497,1.34,23.2,334.5,429,442,NA,NA,NA,NA,NA
2024-04-18T12:00:00Z,97.75,1.405,1.48,23.4,444.2,428,442,NA,NA,NA,NA,NA
2024-04-18T12:15:00Z,97.73,1.407,1.54,23.8,559,429,442,NA,NA,NA,NA,NA
2024-04-18T12:30:00Z,97.72,1.383,1.58,23.9,338,428,442,NA,NA,NA,NA,NA
2024-04-18T12:45:00Z,97.7,1.389,1.73,24.8,616,428,441,NA,NA,NA,NA,NA
2024-04-18T13:00:00Z,97.69,1.332,1.87,25.2,736.8,428,441,NA,NA,NA,NA,NA
2024-04-18T13:15:00Z,97.68,1.3,2,25.7,541.4,428,440,NA,NA,NA,NA,NA
2024-04-18T13:30:00Z,97.67,1.264,2.02,25.6,438.9,429,440,NA,NA,NA,NA,NA
2024-04-18T13:45:00Z,97.66,1.228,2.15,26.1,565.2,428,440,NA,NA,NA,NA,NA
2024-04-18T14:00:00Z,97.63,1.221,2.32,26.9,416.9,428,440,NA,NA,NA,NA,NA
2024-04-18T14:15:00Z,97.63,1.205,2.42,27.3,614.5,427,440,NA,NA,NA,NA,NA
2024-04-18T14:30:00Z,97.62,1.167,2.47,27.3,670.3,427,440,NA,NA,NA,NA,NA
2024-04-18T14:45:00Z,97.61,1.175,2.45,27.3,580.6,427,440,NA,NA,NA,NA,NA
2024-04-18T15:00:00Z,97.58,1.185,2.56,27.8,559.2,428,439,NA,NA,NA,NA,NA
2024-04-18T15:15:00Z,97.56,1.139,2.6,27.8,274.5,428,439,NA,NA,NA,NA,NA
2024-04-18T15:30:00Z,97.53,1.138,2.69,28.2,701.1,428,439,NA,NA,NA,NA,NA
2024-04-18T15:45:00Z,97.51,1.171,2.59,27.9,106.4,427,439,NA,NA,NA,NA,NA
2024-04-18T16:00:00Z,97.48,1.182,2.72,28.6,79.3,426,439,NA,NA,NA,NA,NA
2024-04-18T16:15:00Z,97.46,1.181,2.79,28.9,77.3,427,439,NA,NA,NA,NA,NA
2024-04-18T16:30:00Z,97.45,1.145,2.78,28.7,76.7,427,439,NA,NA,NA,NA,NA
2024-04-18T16:45:00Z,97.43,1.116,2.92,29.1,80,426,438,NA,NA,NA,NA,NA
2024-04-18T17:00:00Z,97.41,1.12,3,29.5,85.1,426,438,NA,NA,NA,NA,NA
2024-04-18T17:15:00Z,97.4,1.12,2.94,29.2,75.1,427,438,NA,NA,NA,NA,NA
2024-04-18T17:30:00Z,97.4,1.111,2.87,28.9,72.7,427,438,NA,NA,NA,NA,NA
2024-04-18T17:45:00Z,97.39,1.114,2.89,29,67.9,427,439,NA,NA,NA,NA,NA
2024-04-18T18:00:00Z,97.4,1.103,2.84,28.8,64.1,427,439,NA,NA,NA,NA,NA
2024-04-18T18:15:00Z,97.4,1.114,2.93,29.2,58.6,428,439,NA,NA,NA,NA,NA
2024-04-18T18:30:00Z,97.39,1.115,2.9,29,52.7,428,439,NA,NA,NA,NA,NA
2024-04-18T18:45:00Z,97.38,1.093,2.83,28.6,47.6,429,439,NA,NA,NA,NA,NA
2024-04-18T19:00:00Z,97.38,1.088,2.8,28.5,41.7,428,439,NA,NA,NA,NA,NA
2024-04-18T19:15:00Z,97.37,1.083,2.78,28.4,35.9,428,439,NA,NA,NA,NA,NA
2024-04-18T19:30:00Z,97.37,1.091,2.74,28.2,27.3,428,439,NA,NA,NA,NA,NA
2024-04-18T19:45:00Z,97.36,1.092,2.58,27.5,12.5,429,439,NA,NA,NA,NA,NA
2024-04-18T20:00:00Z,97.36,1.089,2.42,26.8,6.8,429,439,NA,NA,NA,NA,NA
2024-04-18T20:15:00Z,97.36,1.098,2.29,26.2,0.9,429,439,NA,NA,NA,NA,NA
2024-04-18T20:30:00Z,97.34,1.117,2.16,25.6,0,429,440,NA,NA,NA,NA,NA
2024-04-18T20:45:00Z,97.34,1.13,1.97,24.6,0,430,440,NA,NA,NA,NA,NA
2024-04-18T21:00:00Z,97.34,1.121,1.87,24,0,430,440,NA,NA,NA,NA,NA
2024-04-18T21:15:00Z,97.34,1.146,1.74,23.5,0,431,440,NA,NA,NA,NA,NA
2024-04-18T21:30:00Z,97.35,1.179,1.53,22.4,0,431,441,NA,NA,NA,NA,NA
2024-04-18T21:45:00Z,97.35,1.189,1.4,21.7,0,431,441,NA,NA,NA,NA,NA
2024-04-18T22:00:00Z,97.36,1.193,1.28,21,0,431,441,NA,NA,NA,NA,NA
2024-04-18T22:15:00Z,97.38,1.21,1.17,20.3,0,432,441,NA,NA,NA,NA,NA
2024-04-18T22:30:00Z,97.38,1.214,1.09,19.8,0,432,442,NA,NA,NA,NA,NA
2024-04-18T22:45:00Z,97.38,1.205,1.03,19.3,0,432,442,NA,NA,NA,NA,NA
2024-04-18T23:00:00Z,97.38,1.22,0.96,18.9,0,432,442,NA,NA,NA,NA,NA
2024-04-18T23:15:00Z,97.39,1.242,0.88,18.5,0,433,442,NA,NA,NA,NA,NA
2024-04-18T23:30:00Z,97.39,1.249,0.83,18.1,0,433,442,NA,NA,NA,NA,NA
2024-04-18T23:45:00Z,97.37,1.25,0.78,17.8,0,433,443,NA,NA,NA,NA,NA
2024-04-19T00:00:00Z,97.35,1.229,0.79,17.6,0,433,443,NA,NA,NA,NA,NA
2024-04-19T00:15:00Z,97.33,1.244,0.74,17.4,0,433,443,NA,NA,NA,NA,NA
2024-04-19T00:30:00Z,97.32,1.305,0.63,17,0,434,443,NA,NA,NA,NA,NA
2024-04-19T00:45:00Z,97.33,1.318,0.56,16.6,0,434,444,NA,NA,NA,NA,NA
2024-04-19T01:00:00Z,97.31,1.284,0.56,16.2,0,434,444,NA,NA,NA,NA,NA
2024-04-19T01:15:00Z,97.31,1.265,0.56,16,0,434,444,NA,NA,NA,NA,NA
2024-04-19T01:30:00Z,97.33,1.261,0.55,15.9,0,434,444,NA,NA,NA,NA,NA
2024-04-19T01:45:00Z,97.32,1.289,0.49,15.7,0,434,444,NA,NA,NA,NA,NA
2024-04-19T02:00:00Z,97.31,1.285,0.48,15.6,0,434,444,NA,NA,NA,NA,NA
2024-04-19T02:15:00Z,97.3,1.308,0.43,15.4,0,434,444,NA,NA,NA,NA,NA
2024-04-19T02:30:00Z,97.28,1.307,0.4,15.1,0,435,445,NA,NA,NA,NA,NA
2024-04-19T02:45:00Z,97.24,1.275,0.42,14.9,0,435,445,NA,NA,NA,NA,NA
2024-04-19T03:00:00Z,97.21,1.305,0.39,14.9,0,435,445,NA,NA,NA,NA,NA
2024-04-19T03:15:00Z,97.2,1.314,0.37,14.9,0,435,445,NA,NA,NA,NA,NA
2024-04-19T03:30:00Z,97.21,1.316,0.37,14.8,0,435,445,NA,NA,NA,NA,NA
2024-04-19T03:45:00Z,97.22,1.297,0.36,14.6,0,435,445,NA,NA,NA,NA,NA
2024-04-19T04:00:00Z,97.22,1.275,0.38,14.5,0,435,445,NA,NA,NA,NA,NA
2024-04-19T04:15:00Z,97.21,1.289,0.4,14.9,0,435,445,NA,NA,NA,NA,NA
2024-04-19T04:30:00Z,97.21,1.309,0.4,15.1,0,435,445,NA,NA,NA,NA,NA
2024-04-19T04:45:00Z,97.23,1.369,0.44,16,0,444,445,NA,NA,NA,NA,NA
2024-04-19T05:00:00Z,97.25,1.4,0.53,17,0,531,446,NA,NA,NA,NA,NA
2024-04-19T05:15:00Z,97.26,1.465,0.55,17.6,0,506,446,NA,NA,NA,NA,NA
2024-04-19T05:30:00Z,97.29,1.511,0.46,17.3,0,710,449,NA,NA,NA,NA,NA
2024-04-19T05:45:00Z,97.31,1.612,0.29,16.7,0,831,452,NA,NA,NA,NA,NA
2024-04-19T06:00:00Z,97.3,1.652,0.21,16.4,0,938,484,NA,NA,NA,NA,NA
2024-04-19T06:15:00Z,97.31,1.666,0.15,16,0,753,507,NA,NA,NA,NA,NA
2024-04-19T06:30:00Z,97.35,1.647,0.11,15.5,0,749,510,NA,NA,NA,NA,NA
2024-04-19T06:45:00Z,97.37,1.684,0.08,15.6,0,742,509,NA,NA,NA,NA,NA
2024-04-19T07:00:00Z,97.36,1.71,0.07,15.7,0,738,509,NA,NA,NA,NA,NA
2024-04-19T07:15:00Z,97.37,1.723,0.07,15.8,0,735,509,NA,NA,NA,NA,NA
2024-04-19T07:30:00Z,97.38,1.706,0.08,15.7,2,733,509,NA,NA,NA,NA,NA
2024-04-19T07:45:00Z,97.43,1.665,0.07,15.3,1.8,807,506,NA,NA,NA,NA,NA
2024-04-19T08:00:00Z,97.49,1.716,0.05,15.6,0,949,512,NA,NA,NA,NA,NA
2024-04-19T08:15:00Z,97.48,1.746,0.07,16,0,925,515,NA,NA,NA,NA,NA
2024-04-19T08:30:00Z,97.46,1.734,0.09,16,4.2,865,550,NA,NA,NA,NA,NA
2024-04-19T08:45:00Z,97.4,1.726,0.07,15.8,28,953,557,NA,NA,NA,NA,NA
2024-04-19T09:00:00Z,97.4,1.75,0.06,15.9,46.9,970,554,NA,NA,NA,NA,NA
2024-04-19T09:15:00Z,97.42,1.766,0.07,16.2,51.5,973,556,NA,NA,NA,NA,NA
2024-04-19T09:30:00Z,97.43,1.781,0.07,16.3,80.9,959,547,NA,NA,NA,NA,NA
2024-04-19T09:45:00Z,97.44,1.784,0.08,16.4,30.9,950,547,NA,NA,NA,NA,NA
2024-04-19T10:00:00Z,97.47,1.78,0.08,16.4,32.6,937,545,NA,NA,NA,NA,NA
2024-04-19T10:15:00Z,97.5,1.79,0.08,16.5,54.2,925,544,NA,NA,NA,NA,NA
2024-04-19T10:30:00Z,97.51,1.806,0.09,16.7,112.8,907,540,NA,NA,NA,NA,NA
2024-04-19T10:45:00Z,97.52,1.818,0.12,17,166.6,860,534,NA,NA,NA,NA,NA
2024-04-19T11:00:00Z,97.52,1.831,0.16,17.4,189.5,786,528,NA,NA,NA,NA,NA
2024-04-19T11:15:00Z,97.53,1.853,0.17,17.7,166.8,714,523,NA,NA,NA,NA,NA
2024-04-19T11:30:00Z,97.53,1.843,0.22,18,197.2,637,516,NA,NA,NA,NA,NA
2024-04-19T11:45:00Z,97.51,1.829,0.26,18.2,225.2,580,508,NA,NA,NA,NA,NA
2024-04-19T12:00:00Z,97.5,1.845,0.3,18.6,319.3,530,499,NA,NA,NA,NA,NA
2024-04-19T12:15:00Z,97.49,1.809,0.37,18.9,156.4,488,492,NA,NA,NA,NA,NA
2024-04-19T12:30:00Z,97.49,1.821,0.36,18.9,140.1,471,483,NA,NA,NA,NA,NA
2024-04-19T12:45:00Z,97.49,1.815,0.38,19,140.6,458,472,NA,NA,NA,NA,NA
2024-04-19T13:00:00Z,97.49,1.808,0.41,19.1,120.5,451,461,NA,NA,NA,NA,NA
2024-04-19T13:15:00Z,97.48,1.809,0.44,19.4,131.8,448,449,NA,NA,NA,NA,NA
2024-04-19T13:30:00Z,97.47,1.815,0.45,19.5,88.6,445,448,NA,NA,NA,NA,NA
2024-04-19T13:45:00Z,97.48,1.815,0.39,19.1,56,512,449,NA,NA,NA,NA,NA
2024-04-19T14:00:00Z,97.48,1.854,0.22,18.1,63.5,944,510,NA,NA,NA,NA,NA
2024-04-19T14:15:00Z,97.49,1.9,0.13,17.7,87.3,1049,517,NA,NA,NA,NA,NA
2024-04-19T14:30:00Z,97.48,1.943,0.1,17.8,154.7,1029,518,NA,NA,NA,NA,NA
2024-04-19T14:45:00Z,97.48,1.946,0.12,18.1,129.6,1021,516,NA,NA,NA,NA,NA
2024-04-19T15:00:00Z,97.49,1.904,0.16,18,89.7,998,514,NA,NA,NA,NA,NA
2024-04-19T15:15:00Z,97.49,1.919,0.16,18.1,99.4,973,511,NA,NA,NA,NA,NA
2024-04-19T15:30:00Z,97.47,1.942,0.17,18.4,193.5,932,508,NA,NA,NA,NA,NA
2024-04-19T15:45:00Z,97.45,1.961,0.22,18.9,269.5,823,504,NA,NA,NA,NA,NA
2024-04-19T16:00:00Z,97.46,1.926,0.27,19,139.5,746,503,NA,NA,NA,NA,NA
2024-04-19T16:15:00Z,97.46,1.928,0.28,19.1,91.9,675,503,NA,NA,NA,NA,NA
2024-04-19T16:30:00Z,97.46,1.908,0.29,19,69.9,1023,510,NA,NA,NA,NA,NA
2024-04-19T16:45:00Z,97.5,1.887,0.16,17.9,29.1,937,509,NA,NA,NA,NA,NA
2024-04-19T17:00:00Z,97.52,1.757,0.12,16.5,54.4,946,509,NA,NA,NA,NA,NA
2024-04-19T17:15:00Z,97.52,1.721,0.1,16,55.3,986,511,NA,NA,NA,NA,NA
2024-04-19T17:30:00Z,97.52,1.742,0.07,16,30.8,1001,508,NA,NA,NA,NA,NA
2024-04-19T17:45:00Z,97.54,1.726,0.07,15.8,28.6,997,509,NA,NA,NA,NA,NA
2024-04-19T18:00:00Z,97.55,1.699,0.06,15.5,21.4,993,513,NA,NA,NA,NA,NA
2024-04-19T18:15:00Z,97.56,1.653,0.07,15.1,20.5,989,514,NA,NA,NA,NA,NA
2024-04-19T18:30:00Z,97.58,1.595,0.07,14.6,22.2,982,513,NA,NA,NA,NA,NA
2024-04-19T18:45:00Z,97.58,1.575,0.06,14.4,15.9,975,513,NA,NA,NA,NA,NA
2024-04-19T19:00:00Z,97.59,1.556,0.07,14.2,11,967,512,NA,NA,NA,NA,NA
2024-04-19T19:15:00Z,97.6,1.549,0.07,14.2,8.1,958,512,NA,NA,NA,NA,NA
2024-04-19T19:30:00Z,97.6,1.542,0.07,14.1,3.5,950,513,NA,NA,NA,NA,NA
2024-04-19T19:45:00Z,97.61,1.535,0.07,14.1,0,941,513,NA,NA,NA,NA,NA
2024-04-19T20:00:00Z,97.63,1.527,0.07,14,0,930,512,NA,NA,NA,NA,NA
2024-04-19T20:15:00Z,97.65,1.502,0.08,13.9,0,911,512,NA,NA,NA,NA,NA
2024-04-19T20:30:00Z,97.66,1.504,0.08,13.8,0,897,512,NA,NA,NA,NA,NA
2024-04-19T20:45:00Z,97.69,1.492,0.08,13.7,0,872,511,NA,NA,NA,NA,NA
2024-04-19T21:00:00Z,97.7,1.478,0.09,13.7,0,856,511,NA,NA,NA,NA,NA
2024-04-19T21:15:00Z,97.73,1.469,0.08,13.6,0,845,510,NA,NA,NA,NA,NA
2024-04-19T21:30:00Z,97.74,1.447,0.09,13.4,0,842,511,NA,NA,NA,NA,NA
2024-04-19T21:45:00Z,97.75,1.423,0.1,13.3,0,936,512,NA,NA,NA,NA,NA
2024-04-19T22:00:00Z,97.75,1.41,0.1,13.1,0,931,512,NA,NA,NA,NA,NA
2024-04-19T22:15:00Z,97.8,1.422,0.08,13,0,917,513,NA,NA,NA,NA,NA
2024-04-19T22:30:00Z,97.81,1.423,0.07,13,0,902,512,NA,NA,NA,NA,NA
2024-04-19T22:45:00Z,97.78,1.428,0.07,13,0,889,512,NA,NA,NA,NA,NA
2024-04-19T23:00:00Z,97.79,1.433,0.06,13,0,878,512,NA,NA,NA,NA,NA
2024-04-19T23:15:00Z,97.79,1.429,0.06,12.9,0,866,511,NA,NA,NA,NA,NA
2024-04-19T23:30:00Z,97.79,1.422,0.06,12.9,0,853,511,NA,NA,NA,NA,NA
2024-04-19T23:45:00Z,97.78,1.426,0.06,12.9,0,842,512,NA,NA,NA,NA,NA
2024-04-20T00:00:00Z,97.77,1.44,0.05,12.9,0,837,511,NA,NA,NA,NA,NA
2024-04-20T00:15:00Z,97.74,1.44,0.04,12.8,0,834,512,NA,NA,NA,NA,NA
2024-04-20T00:30:00Z,97.74,1.437,0.04,12.8,0,831,513,NA,NA,NA,NA,NA
2024-04-20T00:45:00Z,97.74,1.443,0.03,12.8,0,831,516,NA,NA,NA,NA,NA
2024-04-20T01:00:00Z,97.77,1.445,0.03,12.8,0,804,515,NA,NA,NA,NA,NA
2024-04-20T01:15:00Z,97.78,1.446,0.02,12.7,0,795,513,NA,NA,NA,NA,NA
2024-04-20T01:30:00Z,97.77,1.447,0.03,12.8,0,791,514,NA,NA,NA,NA,NA
2024-04-20T01:45:00Z,97.77,1.446,0.02,12.7,0,786,513,NA,NA,NA,NA,NA
2024-04-20T02:00:00Z,97.76,1.444,0.02,12.7,0,779,512,NA,NA,NA,NA,NA
2024-04-20T02:15:00Z,97.77,1.441,0.03,12.7,0,770,511,NA,NA,NA,NA,NA
2024-04-20T02:30:00Z,97.78,1.435,0.04,12.8,0,756,510,NA,NA,NA,NA,NA
2024-04-20T02:45:00Z,97.78,1.425,0.05,12.8,0,744,511,NA,NA,NA,NA,NA
2024-04-20T03:00:00Z,97.77,1.422,0.05,12.7,0,737,511,NA,NA,NA,NA,NA
2024-04-20T03:15:00Z,97.77,1.414,0.05,12.7,0,732,511,NA,NA,NA,NA,NA
2024-04-20T03:30:00Z,97.77,1.412,0.05,12.6,0,726,511,NA,NA,NA,NA,NA
2024-04-20T03:45:00Z,97.76,1.386,0.06,12.5,0,718,511,NA,NA,NA,NA,NA
2024-04-20T04:00:00Z,97.75,1.375,0.07,12.4,0,711,510,NA,NA,NA,NA,NA
2024-04-20T04:15:00Z,97.74,1.362,0.07,12.3,0,706,511,NA,NA,NA,NA,NA
2024-04-20T04:30:00Z,97.74,1.36,0.06,12.2,0,704,511,NA,NA,NA,NA,NA
2024-04-20T04:45:00Z,97.76,1.31,0.09,12,0,694,508,NA,NA,NA,NA,NA
2024-04-20T05:00:00Z,97.77,1.237,0.15,11.8,0,679,508,NA,NA,NA,NA,NA
2024-04-20T05:15:00Z,97.75,1.218,0.15,11.6,0,670,509,NA,NA,NA,NA,NA
2024-04-20T05:30:00Z,97.77,1.164,0.17,11.2,0,658,508,NA,NA,NA,NA,NA
2024-04-20T05:45:00Z,97.77,1.062,0.24,10.8,0,636,508,NA,NA,NA,NA,NA
2024-04-20T06:00:00Z,97.77,0.973,0.3,10.5,0,610,508,NA,NA,NA,NA,NA
